state,action,next-state,count
0,0,0,194
0,0,2,16
0,0,12,15
0,0,14,1
0,0,432,41
0,0,444,1
0,0,1080,7
0,1,0,201
0,1,2,12
0,1,12,28
0,1,14,1
0,1,72,21
0,1,84,2
0,1,180,21
0,1,182,1
0,1,192,3
0,2,0,200
0,2,2,3
0,2,6,14
0,2,12,57
0,2,14,1
0,2,18,2
0,2,72,13
0,2,84,11
0,2,432,6
0,2,444,3
0,3,0,78
0,3,2,19
0,3,5,132
0,3,12,1
0,3,14,1
0,3,72,7
0,3,74,3
0,3,432,15
0,3,434,1
2,0,0,15
2,0,2,44
2,0,12,1
2,0,14,5
2,0,434,5
2,0,446,1
2,1,0,22
2,1,2,37
2,1,14,5
2,1,72,1
2,1,74,5
2,1,86,1
2,1,180,4
2,1,182,3
2,2,0,24
2,2,6,4
2,2,12,24
2,2,18,1
2,2,72,2
2,2,432,6
2,2,444,1
2,3,72,3
2,3,74,3
2,3,432,11
2,3,434,1
2,3,1295,14
5,0,5,151
5,0,17,43
5,0,1085,1
5,1,5,220
5,1,17,16
5,1,185,17
5,1,197,1
5,2,0,243
5,2,12,55
5,2,72,9
5,2,84,4
5,2,432,27
5,2,444,10
5,3,5,205
5,3,17,12
6,0,6,24
6,0,8,6
6,0,18,8
6,0,20,1
6,0,1086,1
6,0,1098,1
6,1,6,25
6,2,1295,4
6,3,0,4
6,3,2,2
8,0,8,5
8,0,20,8
8,0,1088,2
8,1,6,3
8,1,8,4
8,1,186,1
8,2,1295,3
8,3,432,2
8,3,434,2
8,3,1295,1
12,0,0,11
12,0,2,3
12,0,12,62
12,0,14,6
12,0,432,3
12,0,444,21
12,0,1080,1
12,0,1092,2
12,1,0,28
12,1,2,10
12,1,12,65
12,1,14,6
12,1,72,6
12,1,84,9
12,1,86,1
12,1,180,7
12,1,182,1
12,1,192,12
12,1,194,1
12,2,72,8
12,2,84,4
12,2,432,6
12,2,444,1
12,2,1295,33
12,3,0,27
12,3,2,10
12,3,5,32
12,3,72,3
12,3,74,1
12,3,432,4
14,0,2,5
14,0,12,6
14,0,14,20
14,0,434,1
14,0,446,2
14,0,1092,1
14,0,1094,4
14,1,2,5
14,1,12,4
14,1,14,3
14,1,74,1
14,1,86,1
14,1,194,1
14,2,72,2
14,2,432,2
14,2,444,1
14,2,1295,8
14,3,72,2
14,3,432,7
14,3,1295,4
17,0,5,28
17,0,17,86
17,0,1085,2
17,0,1097,1
17,1,5,32
17,1,17,98
17,1,185,1
17,1,197,4
17,2,432,29
17,2,444,10
17,2,1295,65
