state,action,next-state,count
0,0,0,246
0,0,2,16
0,0,12,12
0,0,14,2
0,0,432,50
0,0,444,2
0,0,1080,29
0,0,1082,1
0,0,1092,1
0,0,1295,2
0,1,0,231
0,1,2,6
0,1,12,24
0,1,14,1
0,1,72,24
0,1,74,1
0,1,84,3
0,1,180,24
0,1,192,4
0,1,194,1
0,2,0,182
0,2,2,1
0,2,6,3
0,2,12,31
0,2,72,10
0,2,84,2
0,2,432,7
0,2,444,4
0,3,0,79
0,3,2,15
0,3,5,121
0,3,12,1
0,3,17,1
0,3,72,4
0,3,74,2
0,3,432,8
0,3,434,2
2,0,0,14
2,0,2,28
2,0,14,6
2,0,434,2
2,0,1080,2
2,0,1082,7
2,1,0,17
2,1,2,18
2,1,12,1
2,1,14,2
2,1,72,1
2,1,74,5
2,1,180,2
2,1,182,3
2,2,0,17
2,2,6,2
2,2,12,10
2,2,72,2
2,2,432,2
2,2,444,1
2,3,72,5
2,3,74,4
2,3,432,7
2,3,444,1
2,3,1295,16
5,0,5,165
5,0,17,41
5,0,1085,6
5,1,5,201
5,1,17,9
5,1,185,10
5,2,0,242
5,2,12,50
5,2,72,14
5,2,84,6
5,2,432,28
5,2,444,8
5,3,5,178
5,3,17,9
6,0,6,8
6,0,18,1
6,0,20,3
6,1,6,9
6,2,1295,2
6,3,0,2
6,3,2,1
8,0,20,1
8,2,1295,1
12,0,0,10
12,0,2,4
12,0,12,49
12,0,14,7
12,0,432,2
12,0,444,17
12,0,1080,1
12,0,1092,4
12,1,0,22
12,1,12,57
12,1,14,3
12,1,72,1
12,1,84,13
12,1,180,3
12,1,192,12
12,2,72,5
12,2,84,4
12,2,432,5
12,2,444,2
12,2,1295,29
12,3,0,14
12,3,2,6
12,3,5,26
12,3,72,2
12,3,74,2
12,3,432,2
14,0,0,3
14,0,2,6
14,0,12,2
14,0,14,24
14,0,444,1
14,0,446,1
14,0,1092,1
14,0,1094,1
14,1,0,1
14,1,2,4
14,1,12,6
14,1,14,19
14,1,72,1
14,1,84,1
14,1,194,1
14,2,72,1
14,2,432,1
14,2,1295,9
14,3,74,4
14,3,432,11
14,3,434,1
14,3,1295,7
17,0,5,33
17,0,17,79
17,0,1085,4
17,0,1097,4
17,1,5,29
17,1,17,66
17,1,185,1
17,1,197,3
17,2,72,1
17,2,432,33
17,2,444,18
17,2,1295,60
17,3,5,4
17,3,17,82
18,0,20,1
18,1,6,1
18,2,690,1
18,3,432,1
20,0,8,1
20,0,20,7
20,1,6,1
20,1,18,1
20,1,20,7
20,2,330,1
20,2,342,1
20,2,690,2
20,2,702,3
20,2,762,1
20,3,1295,3
72,0,0,12
72,0,2,2
72,0,12,1
72,0,72,7
72,0,1080,1
72,1,72,5
72,1,1295,14
72,2,0,6
72,2,2,12
72,2,14,5
72,2,432,2
72,2,434,1
72,2,1295,3
72,3,2,1
72,3,5,9
72,3,12,13
72,3,14,1
72,3,84,1
72,3,444,2
74,0,2,2
74,0,72,2
74,0,74,7
74,0,1152,1
74,1,74,1
74,1,182,1
74,1,1295,6
74,2,0,1
74,2,2,3
74,2,14,4
74,3,84,1
74,3,444,1
74,3,1295,3
84,0,12,8
84,0,72,1
84,0,84,1
84,1,72,2
84,1,84,3
84,1,1295,5
84,2,72,1
84,2,434,2
84,2,446,2
84,2,1295,5
84,3,0,1
84,3,5,3
84,3,12,3
84,3,14,1
86,0,2,1
86,0,14,1
86,0,74,1
86,1,1295,3
86,2,1295,1
86,3,444,2
180,0,0,6
180,0,12,1
180,0,72,2
180,0,432,4
180,1,180,30
180,1,182,3
180,1,612,1
180,2,180,21
180,2,182,2
180,2,192,19
180,2,194,3
180,2,612,2
180,2,624,1
180,3,180,8
180,3,182,1
180,3,185,34
180,3,192,2
180,3,194,1
180,3,612,2
180,3,626,1
180,3,1295,1
182,0,0,1
182,0,2,4
182,1,182,11
182,1,1295,2
182,2,180,2
182,2,186,1
182,2,192,5
