Trial 0,Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Trial 26,Trial 27,Trial 28,Trial 29,Trial 30,Trial 31,Trial 32,Trial 33,Trial 34,Trial 35,Trial 36,Trial 37,Trial 38,Trial 39,Trial 40,Trial 41,Trial 42,Trial 43,Trial 44,Trial 45,Trial 46,Trial 47,Trial 48,Trial 49,Trial 50,Trial 51,Trial 52,Trial 53,Trial 54,Trial 55,Trial 56,Trial 57,Trial 58,Trial 59,Trial 60,Trial 61,Trial 62,Trial 63,Trial 64,Trial 65,Trial 66,Trial 67,Trial 68,Trial 69,Trial 70,Trial 71,Trial 72,Trial 73,Trial 74,Trial 75,Trial 76,Trial 77,Trial 78,Trial 79,Trial 80,Trial 81,Trial 82,Trial 83,Trial 84,Trial 85,Trial 86,Trial 87,Trial 88,Trial 89,Trial 90,Trial 91,Trial 92,Trial 93,Trial 94,Trial 95,Trial 96,Trial 97,Trial 98,Trial 99
1.0,4.0,19.0,37.0,47.0,79.0,89.0,105.0,130.0,148.0,184.0,194.0,201.0,212.0,217.0,226.0,231.0,253.0,273.0,296.0,307.0,315.0,326.0,328.0,336.0,341.0,353.0,361.0,375.0,392.0,405.0,423.0,436.0,449.0,466.0,482.0,498.0,523.0,528.0,547.0,552.0,566.0,573.0,586.0,594.0,598.0,603.0,616.0,629.0,631.0,649.0,650.0,661.0,667.0,676.0,687.0,689.0,704.0,709.0,724.0,729.0,738.0,740.0,741.0,759.0,761.0,765.0,770.0,778.0,781.0,794.0,800.0,808.0,818.0,823.0,837.0,840.0,846.0,849.0,854.0,858.0,860.0,870.0,882.0,894.0,911.0,922.0,927.0,931.0,937.0,950.0,957.0,965.0,967.0,968.0,975.0,976.0,977.0,986.0,990.0
2.0,5.0,20.0,38.0,55.0,66.0,90.0,89.0,131.0,149.0,185.0,127.0,202.0,213.0,218.0,227.0,232.0,254.0,274.0,200.0,210.0,316.0,220.0,329.0,230.0,342.0,354.0,362.0,376.0,256.0,406.0,424.0,437.0,450.0,467.0,483.0,499.0,524.0,529.0,360.0,374.0,567.0,574.0,587.0,595.0,599.0,604.0,617.0,437.0,632.0,470.0,482.0,662.0,668.0,677.0,564.0,690.0,705.0,609.0,725.0,730.0,662.0,678.0,689.0,699.0,762.0,766.0,726.0,744.0,759.0,792.0,801.0,809.0,819.0,824.0,838.0,870.0,884.0,897.0,912.0,923.0,861.0,951.0,970.0,895.0,912.0,923.0,1015.0,932.0,1037.0,1064.0,1085.0,1103.0,1112.0,969.0,1123.0,1131.0,1135.0,1156.0,991.0
1.0,6.0,21.0,39.0,48.0,80.0,91.0,90.0,132.0,150.0,122.0,128.0,203.0,214.0,154.0,228.0,233.0,178.0,275.0,297.0,308.0,214.0,221.0,330.0,337.0,343.0,355.0,363.0,377.0,393.0,407.0,425.0,438.0,451.0,468.0,306.0,500.0,525.0,530.0,361.0,553.0,568.0,575.0,588.0,596.0,600.0,605.0,618.0,630.0,633.0,471.0,651.0,500.0,669.0,534.0,565.0,691.0,706.0,610.0,726.0,643.0,663.0,679.0,742.0,700.0,763.0,767.0,727.0,745.0,760.0,793.0,802.0,810.0,836.0,846.0,839.0,871.0,885.0,898.0,913.0,924.0,929.0,952.0,971.0,896.0,913.0,995.0,1016.0,933.0,1038.0,1065.0,1086.0,1104.0,1113.0,970.0,1124.0,1132.0,1136.0,1157.0,992.0
2.0,7.0,22.0,40.0,49.0,81.0,92.0,91.0,133.0,151.0,123.0,129.0,204.0,144.0,155.0,165.0,234.0,255.0,276.0,298.0,309.0,215.0,222.0,331.0,231.0,344.0,356.0,364.0,378.0,394.0,408.0,267.0,439.0,452.0,469.0,307.0,315.0,322.0,343.0,362.0,375.0,569.0,576.0,409.0,597.0,601.0,427.0,619.0,438.0,452.0,472.0,483.0,501.0,513.0,535.0,566.0,578.0,707.0,611.0,727.0,644.0,664.0,680.0,690.0,701.0,710.0,721.0,728.0,746.0,761.0,795.0,803.0,811.0,837.0,847.0,865.0,872.0,886.0,899.0,914.0,925.0,930.0,953.0,972.0,897.0,914.0,996.0,1017.0,1029.0,1039.0,951.0,1087.0,1105.0,1114.0,971.0,1125.0,1133.0,1137.0,1158.0,993.0
3.0,8.0,38.0,41.0,50.0,67.0,74.0,92.0,113.0,152.0,124.0,130.0,205.0,145.0,156.0,229.0,235.0,256.0,277.0,201.0,310.0,216.0,223.0,332.0,232.0,345.0,357.0,365.0,379.0,395.0,409.0,268.0,440.0,453.0,470.0,308.0,316.0,323.0,344.0,363.0,376.0,384.0,394.0,410.0,419.0,425.0,606.0,620.0,439.0,453.0,473.0,652.0,502.0,670.0,536.0,567.0,579.0,590.0,612.0,630.0,645.0,739.0,681.0,691.0,702.0,711.0,722.0,771.0,747.0,762.0,796.0,804.0,821.0,838.0,848.0,866.0,873.0,887.0,900.0,915.0,926.0,931.0,954.0,883.0,898.0,915.0,997.0,1018.0,150.0,1040.0,1066.0,1088.0,164.0,169.0,972.0,1126.0,178.0,1138.0,1159.0,994.0
4.0,20.0,23.0,47.0,51.0,68.0,75.0,93.0,114.0,119.0,186.0,131.0,140.0,146.0,157.0,230.0,236.0,257.0,278.0,202.0,211.0,317.0,224.0,333.0,233.0,346.0,358.0,366.0,380.0,396.0,410.0,269.0,441.0,454.0,471.0,484.0,317.0,324.0,345.0,364.0,377.0,570.0,395.0,411.0,420.0,99.0,607.0,621.0,440.0,454.0,474.0,653.0,503.0,671.0,537.0,568.0,692.0,591.0,613.0,631.0,646.0,665.0,682.0,743.0,703.0,712.0,161.0,772.0,748.0,763.0,797.0,805.0,812.0,839.0,849.0,867.0,874.0,888.0,901.0,916.0,927.0,932.0,955.0,973.0,899.0,916.0,998.0,1019.0,425.0,1041.0,1067.0,1089.0,451.0,1115.0,1116.0,1127.0,179.0,1139.0,1160.0,995.0
5.0,21.0,24.0,11.0,52.0,82.0,93.0,94.0,115.0,27.0,187.0,132.0,206.0,147.0,158.0,166.0,237.0,258.0,181.0,203.0,212.0,318.0,225.0,334.0,234.0,347.0,247.0,367.0,381.0,397.0,411.0,270.0,275.0,287.0,472.0,485.0,318.0,325.0,346.0,365.0,378.0,571.0,396.0,412.0,421.0,87.0,608.0,431.0,441.0,455.0,475.0,484.0,663.0,672.0,538.0,569.0,693.0,592.0,614.0,632.0,647.0,115.0,683.0,744.0,704.0,713.0,162.0,729.0,749.0,764.0,798.0,806.0,822.0,840.0,825.0,868.0,46.0,58.0,77.0,917.0,928.0,862.0,93.0,974.0,900.0,917.0,999.0,81.0,934.0,1042.0,952.0,1090.0,165.0,186.0,1117.0,1128.0,190.0,1140.0,1161.0,996.0
6.0,22.0,25.0,42.0,56.0,69.0,76.0,95.0,116.0,28.0,125.0,133.0,141.0,148.0,159.0,167.0,170.0,179.0,182.0,204.0,311.0,319.0,226.0,228.0,235.0,348.0,248.0,368.0,382.0,398.0,412.0,271.0,276.0,288.0,473.0,486.0,319.0,326.0,347.0,366.0,379.0,385.0,397.0,413.0,422.0,88.0,609.0,622.0,442.0,456.0,476.0,485.0,504.0,673.0,539.0,570.0,694.0,593.0,91.0,633.0,648.0,666.0,684.0,745.0,705.0,714.0,163.0,123.0,750.0,765.0,794.0,807.0,823.0,841.0,826.0,869.0,47.0,59.0,78.0,95.0,98.0,933.0,148.0,884.0,901.0,256.0,1000.0,84.0,151.0,1043.0,953.0,1091.0,184.0,28.0,1118.0,1129.0,89.0,1141.0,1162.0,997.0
7.0,23.0,39.0,43.0,53.0,83.0,77.0,96.0,134.0,16.0,32.0,21.0,142.0,149.0,160.0,13.0,171.0,37.0,183.0,205.0,312.0,217.0,26.0,229.0,236.0,349.0,249.0,369.0,383.0,257.0,413.0,272.0,277.0,289.0,474.0,11.0,76.0,327.0,348.0,367.0,380.0,386.0,577.0,414.0,423.0,100.0,610.0,623.0,443.0,457.0,477.0,486.0,505.0,514.0,540.0,571.0,329.0,83.0,615.0,634.0,649.0,667.0,685.0,746.0,48.0,715.0,60.0,45.0,751.0,766.0,795.0,808.0,824.0,842.0,850.0,37.0,48.0,60.0,63.0,45.0,51.0,934.0,36.0,885.0,902.0,918.0,1001.0,85.0,1030.0,1044.0,954.0,958.0,77.0,29.0,1119.0,88.0,191.0,1142.0,1163.0,1165.0
8.0,24.0,40.0,44.0,57.0,70.0,78.0,97.0,55.0,29.0,2.0,23.0,143.0,150.0,1.0,168.0,172.0,38.0,14.0,206.0,213.0,218.0,17.0,52.0,237.0,168.0,56.0,370.0,384.0,399.0,414.0,273.0,278.0,290.0,475.0,2.0,501.0,78.0,349.0,368.0,78.0,572.0,578.0,415.0,424.0,91.0,611.0,432.0,444.0,458.0,478.0,487.0,63.0,515.0,74.0,572.0,330.0,594.0,616.0,635.0,650.0,668.0,686.0,692.0,49.0,716.0,61.0,46.0,752.0,767.0,796.0,809.0,825.0,843.0,851.0,38.0,49.0,61.0,64.0,46.0,99.0,239.0,127.0,975.0,903.0,257.0,1002.0,86.0,1031.0,1045.0,1068.0,959.0,185.0,187.0,1120.0,288.0,90.0,290.0,308.0,1166.0
