state,action,next-state,count
0,0,0,179
0,0,2,8
0,0,12,8
0,0,14,1
0,0,432,32
0,0,434,1
0,0,444,1
0,0,1080,7
0,0,1295,1
0,1,0,231
0,1,2,13
0,1,12,11
0,1,14,2
0,1,72,23
0,1,84,6
0,1,180,24
0,1,182,1
0,1,192,8
0,1,432,2
0,2,0,209
0,2,2,1
0,2,6,16
0,2,12,41
0,2,18,5
0,2,72,11
0,2,84,11
0,2,432,9
0,2,444,3
0,3,0,65
0,3,2,8
0,3,5,112
0,3,72,4
0,3,74,4
0,3,432,13
0,3,434,1
2,0,0,13
2,0,2,43
2,0,14,5
2,0,432,3
2,0,434,4
2,0,1080,5
2,0,1082,5
2,0,1295,1
2,1,0,5
2,1,2,26
2,1,12,2
2,1,14,1
2,1,72,2
2,1,74,3
2,1,86,2
2,1,182,2
2,2,0,21
2,2,6,11
2,2,12,10
2,2,18,2
2,2,72,2
2,2,84,2
2,2,432,2
2,3,72,5
2,3,432,8
2,3,1295,12
5,0,5,161
5,0,17,36
5,0,1085,3
5,1,5,195
5,1,17,5
5,1,185,9
5,2,0,229
5,2,12,47
5,2,72,8
5,2,84,3
5,2,432,22
5,2,444,10
5,3,5,190
5,3,17,12
6,0,6,31
6,0,8,6
6,0,18,7
6,0,20,3
6,0,1086,2
6,1,6,36
6,1,8,2
6,1,18,2
6,1,186,8
6,2,1295,5
6,3,0,2
6,3,2,8
6,3,74,1
8,0,6,2
8,0,8,2
8,0,20,4
8,1,6,2
8,1,8,5
8,2,1295,2
8,3,432,3
8,3,434,2
12,0,0,7
12,0,2,3
12,0,12,38
12,0,14,10
12,0,432,3
12,0,444,17
12,0,1080,3
12,0,1092,4
12,0,1094,1
12,1,0,13
12,1,12,40
12,1,14,3
12,1,72,2
12,1,84,4
12,1,180,1
12,1,192,2
12,2,72,10
12,2,74,1
12,2,84,2
12,2,432,9
12,2,1295,33
12,3,0,16
12,3,2,7
12,3,5,23
12,3,72,2
12,3,432,1
14,0,2,5
14,0,12,2
14,0,14,19
14,0,446,1
14,0,1080,1
14,0,1082,2
14,0,1092,1
14,0,1094,2
14,1,2,3
14,1,12,5
14,1,14,6
14,1,86,2
14,1,194,1
14,2,72,2
14,2,74,1
14,2,84,1
14,2,1295,4
14,3,72,2
14,3,74,2
14,3,432,2
14,3,1295,7
17,0,5,23
17,0,17,92
17,0,1085,2
17,1,5,24
17,1,17,80
17,1,197,1
17,2,72,2
17,2,432,28
17,2,444,12
17,2,1295,61
17,3,5,5
17,3,17,84
18,0,6,1
18,0,20,3
18,0,1086,1
18,0,1098,4
18,1,6,2
18,1,18,4
18,1,198,1
18,2,330,3
18,2,342,2
18,2,690,4
18,2,702,2
18,2,762,1
18,2,774,7
18,3,0,1
18,3,2,2
18,3,72,1
20,0,6,1
20,0,8,1
20,0,18,1
20,0,20,6
20,1,18,2
20,1,20,5
20,1,188,1
20,1,200,1
20,2,330,2
20,2,342,1
20,2,690,5
20,2,702,3
20,3,1295,2
72,0,0,14
72,0,2,1
72,0,72,11
72,0,74,4
72,0,84,1
72,0,1080,2
72,0,1152,1
72,0,1164,1
72,1,72,6
72,1,180,1
72,1,1295,12
72,2,0,2
72,2,2,14
72,2,6,2
72,2,12,1
72,2,14,2
72,2,74,2
72,2,84,2
72,2,1295,1
72,3,2,1
72,3,5,6
72,3,12,11
72,3,84,1
72,3,444,4
72,3,1295,3
74,0,0,1
74,0,2,3
74,0,12,1
74,0,74,5
74,0,86,2
74,0,1152,1
74,1,72,1
74,1,86,1
74,1,1295,6
74,2,2,4
74,2,6,1
74,2,14,4
74,3,72,1
74,3,444,5
74,3,1295,1
84,0,0,4
84,0,2,1
84,0,12,3
84,0,72,2
84,0,84,7
84,0,86,1
84,0,1152,1
84,1,84,6
84,1,86,1
84,1,1295,6
84,2,434,1
84,2,1295,6
84,3,0,1
84,3,5,4
84,3,12,1
84,3,444,1
84,3,1295,2
86,0,14,1
86,0,72,1
86,0,74,2
86,1,74,1
86,1,1295,1
86,2,434,1
86,2,1295,2
86,3,444,3
86,3,1295,1
180,0,0,8
180,0,432,1
180,1,180,26
180,1,192,1
180,1,612,3
180,1,1295,1
180,2,180,23
180,2,182,8
180,2,186,3
180,2,192,7
180,2,194,2
180,2,198,3
180,2,612,2
180,2,614,1
180,2,1295,2
180,3,180,8
180,3,185,16
180,3,192,4
180,3,194,2
182,0,2,4
182,1,182,9
182,2,180,1
182,2,186,6
182,3,180,4
182,3,612,3
182,3,1295,1
185,0,5,8
185,0,17,2
185,1,185,22
185,2,180,15
185,2,192,3
185,2,612,1
185,2,624,1
185,3,185,26
185,3,197,1
186,0,6,5
186,0,8,1
186,1,186,8
186,2,1295,3
186,3,180,2
186,3,182,5
186,3,614,1
188,0,20,1
188,3,614,1
192,0,0,3
192,0,12,2
192,0,84,1
192,0,444,1
192,1,180,4
192,1,192,12
192,1,624,1
192,2,180,1
192,2,614,1
192,2,1295,3
192,3,180,5
192,3,185,6
194,0,2,1
194,0,14,2
194,2,180,1
194,2,1295,1
194,3,1295,1
197,0,17,1
197,1,197,4
197,2,612,2
197,2,1295,2
197,3,197,5
198,0,6,1
198,0,18,2
198,1,198,3
198,2,1295,1
198,3,180,1
200,1,200,1
200,3,1295,1
330,0,1295,1
330,1,402,1
330,1,702,1
330,1,762,2
330,2,1295,1
330,3,18,1
330,3,20,2
333,1,765,1
333,2,1295,1
333,3,774,1
342,0,1295,1
342,1,762,2
342,2,703,1
342,3,18,1
345,3,702,1
402,2,1295,1
432,0,432,19
432,0,434,2
432,0,444,1
432,0,1295,22
432,1,0,13
432,1,2,1
432,1,12,2
432,1,180,2
432,1,192,1
432,1,432,17
432,1,434,1
432,1,444,3
432,1,612,1
432,2,0,8
432,2,2,36
432,2,8,2
432,2,12,3
432,2,14,11
432,2,20,3
432,2,72,1
432,2,74,5
432,2,84,1
432,2,86,2
432,2,432,3
432,2,434,1
432,2,446,1
432,2,1295,4
432,3,0,1
432,3,5,2
432,3,12,2
432,3,17,28
432,3,86,1
432,3,432,1
432,3,1295,2
434,0,1295,3
434,1,0,2
434,1,434,1
434,1,446,1
434,2,0,2
434,2,8,3
434,2,14,1
434,3,432,1
434,3,1295,2
444,0,432,1
444,0,444,8
444,0,1295,9
444,1,0,4
444,1,12,8
444,1,192,1
444,1,432,13
444,1,444,12
444,1,624,1
444,2,72,1
444,2,74,6
444,2,86,1
444,2,1295,13
444,3,17,10
446,0,434,1
446,1,12,1
446,3,1295,1
612,0,432,1
612,1,1295,1
612,2,180,1
612,2,182,3
612,2,194,1
612,2,614,1
612,3,180,1
612,3,197,2
612,3,1295,1
614,0,1295,1
614,1,614,5
614,2,188,1
614,2,1295,1
614,3,192,1
614,3,1295,1
624,0,444,1
624,1,624,1
624,2,1295,1
624,3,197,1
690,0,690,2
690,0,762,3
690,0,1194,1
690,1,702,1
690,1,834,1
690,1,1295,1
690,2,1295,1
690,3,18,3
690,3,20,1
693,1,1295,1
693,2,1295,1
702,0,330,1
702,0,702,1
702,0,774,1
702,1,1295,1
702,2,333,1
702,2,345,1
702,2,693,1
702,3,18,2
702,3,20,2
703,1,1295,1
762,0,330,2
762,0,342,1
762,0,1194,1
762,1,690,2
762,1,702,1
762,1,834,2
762,2,1295,1
762,3,18,1
765,1,693,1
765,3,774,1
774,0,342,1
774,0,1206,2
774,1,690,1
774,1,702,1
774,2,333,2
774,2,765,1
774,3,18,1
774,3,20,1
834,0,330,1
834,0,762,1
834,1,834,1
834,3,198,1
1080,0,1080,26
1080,0,1082,1
1080,0,1092,1
1080,0,1152,1
1080,1,0,5
1080,1,2,2
1080,1,72,1
1080,2,1080,28
1080,2,1086,2
1080,2,1092,3
1080,2,1098,2
1080,2,1152,1
1080,2,1295,1
1080,3,1080,25
1080,3,1082,3
1080,3,1085,9
1080,3,1152,3
1080,3,1295,1
1082,0,1080,1
1082,0,1082,5
1082,0,1295,1
1082,1,0,1
1082,1,2,2
1082,1,14,1
1082,2,1080,4
1082,2,1092,1
1082,2,1098,3
1082,2,1152,1
1082,3,1152,1
1082,3,1295,2
1085,0,1085,12
1085,0,1097,1
1085,1,5,3
1085,1,17,1
1085,2,1080,8
1085,2,1092,3
1085,2,1295,2
1085,3,1085,15
1085,3,1097,1
1086,0,1086,2
1086,1,6,2
1086,2,1295,1
1086,3,1080,1
1086,3,1082,1
1092,0,1092,8
1092,0,1295,1
1092,1,12,3
1092,1,14,1
1092,2,1152,1
1092,2,1295,2
1092,3,1080,3
1092,3,1082,1
1092,3,1085,4
1092,3,1152,1
1094,0,1094,3
1094,0,1295,1
1094,1,12,1
1094,1,14,1
1094,2,1295,1
1094,3,1295,1
1097,0,1097,1
1097,1,17,1
1097,2,1295,1
1097,3,1097,2
1098,0,1098,6
1098,1,18,5
1098,2,1295,1
1098,3,1080,1
1098,3,1082,2
1152,0,1152,6
1152,1,72,1
1152,1,1295,1
1152,2,1082,3
1152,2,1094,1
1152,3,1085,1
1152,3,1092,4
1152,3,1094,1
1164,2,1295,1
1194,1,762,1
1194,2,1295,1
1206,0,1295,1
1206,1,762,1
1295,0,5,20
1295,0,17,24
1295,1,5,27
1295,1,17,21
1295,2,0,12
1295,2,12,12
1295,2,72,4
1295,2,432,9
1295,2,444,6
1295,2,1295,21
1295,3,5,27
1295,3,17,17
