state,action,next-state,count
0,0,0,247
0,0,2,15
0,0,12,16
0,0,14,7
0,0,432,45
0,0,434,1
0,0,444,2
0,0,1080,26
0,0,1082,2
0,0,1295,1
0,1,0,189
0,1,2,11
0,1,12,19
0,1,14,2
0,1,72,12
0,1,84,2
0,1,180,5
0,1,182,1
0,2,0,214
0,2,2,2
0,2,6,12
0,2,12,45
0,2,18,5
0,2,72,21
0,2,84,5
0,2,432,10
0,2,444,2
0,3,0,67
0,3,2,13
0,3,5,116
0,3,72,4
0,3,74,4
0,3,84,1
0,3,432,9
0,3,434,1
0,3,444,1
2,0,0,11
2,0,2,22
2,0,14,4
2,0,432,2
2,0,446,1
2,0,1082,2
2,0,1094,1
2,1,0,8
2,1,2,27
2,1,12,1
2,1,14,5
2,1,72,1
2,1,74,10
2,1,180,1
2,1,182,6
2,2,0,23
2,2,6,2
2,2,12,9
2,2,18,2
2,2,72,2
2,2,84,2
2,2,432,2
2,3,72,1
2,3,74,3
2,3,432,16
2,3,1295,14
5,0,5,164
5,0,17,34
5,0,1085,8
5,1,5,178
5,1,17,10
5,1,185,3
5,2,0,232
5,2,12,47
5,2,72,9
5,2,84,5
5,2,432,22
5,2,444,8
5,3,5,187
5,3,17,12
6,0,6,13
6,0,8,1
6,0,18,2
6,0,20,4
6,0,1086,1
6,1,6,14
6,1,18,1
6,2,702,1
6,2,1295,5
6,3,0,2
6,3,2,2
6,3,432,2
8,2,1295,3
8,3,432,1
8,3,434,2
12,0,0,11
12,0,2,4
12,0,12,46
12,0,14,10
12,0,432,3
12,0,444,17
12,0,1080,1
12,0,1092,3
12,0,1295,1
12,1,0,15
12,1,2,1
12,1,12,36
12,1,14,1
12,1,72,3
12,1,84,4
12,1,180,1
12,1,192,7
12,1,194,1
12,2,72,3
12,2,84,5
12,2,432,5
12,2,444,3
12,2,1295,30
12,3,0,26
12,3,2,3
12,3,5,31
12,3,72,1
12,3,432,3
14,0,0,2
14,0,2,9
14,0,14,23
14,0,432,1
14,0,434,1
14,0,446,1
14,0,1082,1
14,0,1092,2
14,1,0,1
14,1,2,2
14,1,12,5
14,1,14,24
14,1,74,2
14,1,84,3
14,1,86,2
14,1,192,1
14,2,72,1
14,2,84,1
14,2,432,2
14,2,444,1
14,2,1295,14
14,3,74,1
14,3,432,13
14,3,434,1
14,3,1295,5
17,0,5,37
17,0,17,78
17,0,1085,1
17,0,1097,4
17,1,5,21
17,1,17,67
17,2,432,35
17,2,444,10
17,2,1295,69
17,3,5,4
17,3,17,85
18,0,6,1
18,0,8,1
18,0,18,3
