state,action,next-state,count
0,0,0,257
0,0,2,15
0,0,12,9
0,0,14,1
0,0,432,56
0,0,434,1
0,0,444,4
0,0,1080,37
0,0,1295,3
0,1,0,193
0,1,2,8
0,1,12,20
0,1,14,2
0,1,72,22
0,1,84,4
0,1,180,20
0,1,192,2
0,1,434,1
0,1,444,1
0,2,0,169
0,2,6,7
0,2,12,43
0,2,14,1
0,2,18,2
0,2,72,7
0,2,84,2
0,2,432,5
0,3,0,61
0,3,2,10
0,3,5,108
0,3,12,2
0,3,14,1
0,3,72,7
0,3,432,12
0,3,434,1
2,0,0,6
2,0,2,36
2,0,12,1
2,0,14,6
2,0,434,2
2,0,1082,1
2,1,0,12
2,1,2,29
2,1,12,4
2,1,14,8
2,1,72,3
2,1,74,4
2,1,182,4
2,1,194,1
2,2,0,23
2,2,6,4
2,2,12,15
2,2,72,1
2,2,432,3
2,3,72,5
2,3,74,5
2,3,432,9
2,3,444,1
2,3,1295,11
5,0,5,139
5,0,17,39
5,0,1085,7
5,1,5,155
5,1,17,5
5,1,185,5
5,2,0,214
5,2,12,41
5,2,72,8
5,2,84,6
5,2,432,29
5,2,444,12
5,3,5,168
5,3,17,13
6,0,6,4
6,0,8,1
6,0,18,4
6,0,20,1
6,0,1086,1
6,1,6,8
6,1,186,2
6,2,690,1
6,2,1295,2
6,3,0,2
6,3,2,4
6,3,432,1
8,0,1088,1
8,1,6,1
8,1,8,2
8,2,1295,2
8,3,434,2
12,0,0,19
12,0,2,3
12,0,12,55
12,0,14,6
12,0,432,2
12,0,444,17
12,0,1080,1
12,0,1092,5
12,1,0,23
12,1,2,1
12,1,12,70
12,1,14,3
12,1,72,2
12,1,84,12
12,1,180,4
12,1,192,8
12,2,72,10
12,2,74,1
12,2,84,1
12,2,432,6
12,2,444,1
12,2,1295,34
12,3,0,19
12,3,2,4
12,3,5,14
12,3,12,1
12,3,432,5
14,0,0,1
14,0,2,10
14,0,12,3
14,0,14,18
14,0,444,1
14,0,446,1
14,0,1094,2
14,1,2,1
14,1,12,9
14,1,14,14
14,1,84,3
14,1,86,4
14,1,182,1
14,1,192,2
14,1,194,2
14,2,72,1
14,2,84,1
14,2,432,6
14,2,1295,8
14,3,72,1
14,3,432,6
14,3,1295,6
17,0,5,19
17,0,17,82
17,0,1097,5
17,1,5,28
17,1,17,63
17,2,432,25
17,2,444,13
17,2,1295,60
17,3,5,5
17,3,17,88
18,0,18,1
18,0,20,1
18,1,6,2
18,2,690,1
18,2,702,2
18,2,1295,1
18,3,0,1
18,3,432,1
20,0,6,1
20,0,20,2
20,0,1100,1
20,1,6,1
20,1,20,1
20,2,1295,1
20,3,432,1
20,3,434,1
72,0,0,13
72,0,2,1
72,0,12,1
72,0,72,10
72,0,74,4
72,0,84,1
72,0,86,1
72,0,1092,1
72,0,1152,1
72,1,72,5
72,1,1295,10
72,2,0,5
72,2,2,8
72,2,6,1
72,2,12,2
72,2,14,3
72,2,72,1
72,2,74,2
72,2,434,3
72,2,1295,3
72,3,0,2
72,3,5,3
72,3,12,7
72,3,84,2
72,3,432,1
72,3,444,1
74,0,0,1
74,0,2,4
74,0,72,1
74,0,74,3
74,0,1154,1
74,1,1295,7
74,2,2,2
74,2,14,2
74,2,84,1
74,2,434,1
74,2,1295,2
74,3,444,5
74,3,1295,4
84,0,0,3
84,0,12,6
84,0,72,2
84,0,74,1
84,0,84,5
84,0,86,2
84,0,1092,2
84,0,1152,1
84,1,72,2
84,1,84,2
84,1,1295,4
84,2,84,1
84,2,432,1
84,2,1295,8
84,3,5,4
84,3,12,3
84,3,14,1
84,3,444,1
84,3,1295,2
86,0,12,1
86,0,74,2
86,0,86,1
86,1,1295,2
86,2,434,1
86,2,1295,1
86,3,444,1
86,3,1295,1
180,0,0,8
180,0,2,1
180,0,12,1
180,0,432,1
180,1,180,25
180,1,182,2
180,2,180,26
180,2,182,3
180,2,186,3
180,2,192,17
180,2,194,3
180,2,612,4
180,3,180,18
180,3,182,1
180,3,185,17
180,3,192,1
180,3,194,1
180,3,612,2
180,3,626,1
182,0,2,2
182,0,74,1
182,1,182,6
182,1,194,3
182,2,180,1
182,2,182,1
182,2,192,2
182,2,194,1
182,2,612,1
182,3,180,3
182,3,612,3
182,3,624,2
185,0,5,5
185,1,185,22
185,2,180,17
185,2,192,7
185,2,612,1
185,3,185,25
186,0,6,2
186,1,186,2
186,2,1295,1
186,3,180,2
192,0,0,1
192,0,12,3
192,0,14,1
192,0,84,2
192,1,180,4
192,1,192,18
192,1,194,1
192,1,624,2
192,2,1295,5
192,3,180,10
192,3,182,3
192,3,185,8
192,3,194,1
192,3,612,1
192,3,614,1
194,0,2,3
194,0,14,1
194,1,192,1
194,1,194,10
194,2,192,1
194,2,612,1
194,2,1295,3
194,3,1295,3
197,0,17,1
197,1,197,2
197,2,612,1
197,2,1295,1
197,3,197,3
330,0,1295,1
342,1,762,1
345,1,777,1
432,0,432,22
432,0,1295,22
432,1,0,19
432,1,12,2
432,1,192,1
432,1,432,33
432,1,444,4
432,2,0,5
432,2,2,46
432,2,8,1
432,2,12,4
432,2,14,26
432,2,18,2
432,2,20,1
432,2,72,1
432,2,74,7
432,2,84,1
432,2,86,1
432,2,434,2
432,2,1295,4
432,3,5,5
432,3,12,5
432,3,14,5
432,3,17,29
432,3,84,1
432,3,432,1
432,3,1295,1
434,0,434,2
434,0,446,1
434,0,1295,2
434,1,2,2
434,1,432,1
434,2,0,1
434,2,2,1
434,2,8,3
434,2,20,2
434,3,84,2
434,3,432,1
434,3,1295,1
