state,action,next-state,count
0,0,0,205
0,0,2,19
0,0,12,15
0,0,432,51
0,0,434,1
0,0,444,2
0,0,1080,18
0,0,1295,4
0,1,0,195
0,1,2,9
0,1,12,22
0,1,14,1
0,1,72,20
0,1,84,2
0,1,180,13
0,1,182,1
0,1,192,3
0,2,0,191
0,2,2,3
0,2,6,20
0,2,12,47
0,2,18,6
0,2,72,3
0,2,84,2
0,2,432,10
0,2,444,4
0,3,0,51
0,3,2,11
0,3,5,97
0,3,72,2
0,3,74,2
0,3,432,6
2,0,0,11
2,0,2,27
2,0,12,1
2,0,14,7
2,0,434,3
2,0,1082,1
2,0,1092,1
2,1,0,11
2,1,2,35
2,1,12,3
2,1,14,2
2,1,72,1
2,1,74,5
2,1,180,2
2,1,182,7
2,1,192,1
2,1,194,1
2,2,0,20
2,2,6,1
2,2,12,12
2,2,84,1
2,3,72,4
2,3,74,1
2,3,84,1
2,3,432,13
2,3,1295,16
5,0,5,157
5,0,17,27
5,0,1085,2
5,1,5,185
5,1,17,14
5,1,185,9
5,2,0,228
5,2,12,49
5,2,72,11
5,2,84,5
5,2,432,16
5,2,444,11
5,3,5,189
5,3,17,6
6,0,6,32
6,0,8,8
6,0,18,5
6,0,20,4
6,0,1086,1
6,1,6,22
6,1,8,1
6,2,1295,5
6,3,0,7
6,3,2,1
8,0,8,2
8,0,18,1
8,0,20,4
8,0,1088,1
8,1,6,3
8,1,8,2
8,1,188,1
8,2,1295,2
8,3,432,1
8,3,434,2
8,3,1295,1
12,0,0,9
12,0,2,2
12,0,12,50
12,0,14,8
12,0,432,2
12,0,444,15
12,0,446,1
12,0,1080,1
12,0,1092,2
12,0,1295,1
12,1,0,28
12,1,2,2
12,1,12,71
12,1,14,1
12,1,72,7
12,1,84,15
12,1,180,3
12,1,182,1
12,1,192,14
12,1,446,1
12,2,72,9
12,2,84,3
12,2,432,3
12,2,444,2
12,2,1295,29
12,3,0,15
12,3,2,12
12,3,5,36
12,3,432,8
12,3,434,1
14,0,2,4
14,0,12,1
14,0,14,13
14,0,446,2
14,0,1082,2
14,1,2,2
14,1,12,6
14,1,14,13
14,1,86,4
14,1,192,2
