state,action,next-state,count
0,0,0,166
0,0,2,7
0,0,12,5
0,0,14,4
0,0,432,36
0,0,444,1
0,0,1080,6
0,1,0,211
0,1,2,3
0,1,12,28
0,1,14,3
0,1,72,26
0,1,74,4
0,1,84,2
0,1,180,25
0,1,182,2
0,1,192,5
0,2,0,180
0,2,6,11
0,2,12,36
0,2,18,4
0,2,72,17
0,2,74,1
0,2,84,9
0,2,432,7
0,2,444,8
0,3,0,94
0,3,2,16
0,3,5,117
0,3,17,1
0,3,72,6
0,3,74,4
0,3,84,1
0,3,432,7
0,3,434,1
2,0,0,8
2,0,2,32
2,0,14,2
2,0,432,1
2,0,1080,1
2,0,1082,1
2,1,0,12
2,1,2,40
2,1,12,2
2,1,14,6
2,1,72,4
2,1,74,11
2,1,180,2
2,1,182,5
2,1,194,1
2,2,0,23
2,2,2,1
2,2,6,3
2,2,12,8
2,2,14,2
2,2,18,1
2,2,72,1
2,2,84,1
2,2,444,1
2,3,72,3
2,3,74,1
2,3,432,6
2,3,1295,13
5,0,5,209
5,0,17,58
5,0,1085,24
5,0,1097,4
5,1,5,183
5,1,17,14
5,1,185,2
5,1,197,1
5,2,0,212
5,2,12,30
5,2,72,9
5,2,84,7
5,2,432,23
5,2,444,10
5,3,5,180
5,3,17,19
6,0,6,22
6,0,8,4
6,0,18,1
6,1,6,21
6,1,18,1
6,1,186,3
6,2,1295,7
6,3,0,3
6,3,2,3
6,3,432,2
8,0,8,1
8,0,18,1
8,0,20,3
8,1,6,2
8,2,690,1
8,2,1295,1
8,3,432,1
12,0,0,16
12,0,2,3
12,0,12,50
12,0,14,8
12,0,432,2
12,0,444,9
12,0,1082,1
12,0,1092,2
12,1,0,21
12,1,2,2
12,1,12,60
12,1,14,4
12,1,84,7
12,1,180,1
12,1,192,6
12,1,194,1
12,2,72,7
12,2,84,6
12,2,432,3
12,2,444,1
12,2,1295,33
12,3,0,14
12,3,2,2
12,3,5,29
12,3,14,1
12,3,72,1
12,3,432,3
14,0,0,1
14,0,2,4
14,0,12,1
14,0,14,17
14,0,444,1
14,0,446,1
14,0,1094,1
14,1,2,1
14,1,12,8
14,1,14,15
14,1,84,2
14,1,86,2
14,1,192,2
14,2,72,4
14,2,84,2
14,2,432,1
14,2,444,2
14,2,1295,9
14,3,74,1
14,3,86,1
14,3,432,6
14,3,1295,12
17,0,5,30
17,0,17,98
17,0,1085,1
17,0,1097,13
17,1,5,28
17,1,17,108
17,1,185,5
17,1,197,7
17,2,72,1
17,2,432,35
17,2,444,16
17,2,1295,57
17,3,5,5
17,3,17,89
18,0,6,2
18,0,18,1
18,1,18,3
18,1,198,1
18,2,330,2
18,2,342,2
18,2,690,1
18,2,702,1
18,2,762,1
18,2,774,1
18,3,0,1
20,0,20,2
20,1,8,1
20,1,20,1
20,2,774,1
20,3,1295,2
72,0,0,11
72,0,12,2
72,0,14,1
72,0,72,9
72,0,74,5
72,0,84,1
72,0,86,1
72,1,72,7
72,1,1295,11
72,2,0,12
72,2,2,14
72,2,6,2
72,2,12,2
72,2,14,2
72,2,72,1
72,2,434,3
72,3,0,1
72,3,5,5
72,3,12,10
72,3,14,1
72,3,84,2
72,3,444,1
72,3,1295,1
74,0,0,1
74,0,2,6
74,0,72,2
74,0,74,4
74,0,86,1
74,0,1154,1
74,1,74,2
74,1,1295,7
74,2,0,1
74,2,2,4
74,2,6,1
74,2,14,6
74,3,444,2
74,3,1295,4
84,0,0,3
84,0,12,6
84,0,72,1
84,0,84,1
84,0,86,3
84,1,72,1
84,1,84,4
84,1,1295,7
84,2,1295,6
84,3,0,2
84,3,2,2
84,3,5,3
84,3,12,7
84,3,14,1
84,3,74,1
84,3,444,2
84,3,446,1
86,0,14,1
86,0,74,2
86,0,86,1
86,1,84,1
86,1,86,2
86,1,1295,1
86,2,1295,3
86,3,444,2
86,3,1295,1
180,0,0,10
180,0,2,1
180,0,432,2
180,1,180,17
180,1,192,1
180,1,1295,1
180,2,180,18
180,2,182,2
180,2,186,2
180,2,192,10
180,2,198,1
180,2,612,2
180,2,624,1
180,2,626,1
180,3,180,10
180,3,185,21
180,3,612,2
