state,action,next-state,count
0,0,0,169
0,0,2,8
0,0,12,8
0,0,14,2
0,0,432,34
0,0,1080,7
0,1,0,150
0,1,2,8
0,1,12,13
0,1,14,1
0,1,72,10
0,1,84,1
0,1,180,3
0,2,0,269
0,2,2,1
0,2,6,32
0,2,12,69
0,2,18,6
0,2,72,13
0,2,84,7
0,2,432,11
0,2,434,2
0,2,444,8
0,3,0,78
0,3,2,14
0,3,5,111
0,3,72,2
0,3,74,1
0,3,86,1
0,3,432,12
2,0,0,8
2,0,2,32
2,0,14,2
2,0,434,5
2,0,1080,2
2,0,1094,1
2,1,0,8
2,1,2,31
2,1,12,3
2,1,14,3
2,1,74,6
2,1,182,2
2,2,0,22
2,2,2,1
2,2,6,3
2,2,12,13
2,2,18,4
2,2,72,3
2,2,84,1
2,2,432,5
2,3,72,2
2,3,432,13
2,3,434,1
2,3,1295,11
5,0,5,181
5,0,17,43
5,0,1085,8
5,1,5,187
5,1,17,10
5,1,185,1
5,2,0,229
5,2,12,51
5,2,72,8
5,2,84,7
5,2,432,24
5,2,444,15
5,3,5,201
5,3,17,10
6,0,6,57
6,0,8,9
6,0,18,13
6,0,20,3
6,0,1086,4
6,0,1098,1
6,1,6,39
6,1,18,1
6,1,186,1
6,2,1295,5
6,3,0,5
6,3,2,1
6,3,432,4
8,0,8,7
8,0,20,10
8,0,1100,1
8,1,6,3
8,1,8,8
8,2,1295,2
8,3,432,1
8,3,1295,2
12,0,0,9
12,0,2,5
12,0,12,59
12,0,14,10
12,0,444,18
12,0,446,1
12,0,1080,1
12,0,1092,1
12,1,0,18
12,1,2,2
12,1,12,54
12,1,14,2
12,1,72,4
12,1,84,11
12,1,180,1
12,1,192,3
12,2,72,8
12,2,84,5
12,2,432,4
12,2,444,2
12,2,1295,29
12,3,0,23
12,3,2,6
12,3,5,31
12,3,17,1
12,3,72,3
12,3,74,2
12,3,432,6
14,0,0,1
14,0,2,9
14,0,14,15
14,0,432,2
14,0,444,1
14,0,1092,1
14,0,1094,1
14,0,1295,1
14,1,2,2
14,1,12,8
14,1,14,10
14,1,86,1
14,2,84,1
14,2,432,2
14,2,1295,7
14,3,74,1
14,3,432,8
14,3,1295,8
17,0,5,42
17,0,17,82
17,0,1097,8
17,1,5,20
17,1,17,82
17,1,197,1
17,2,72,1
17,2,432,31
17,2,444,14
17,2,1295,55
17,3,5,2
17,3,17,99
18,0,6,3
18,0,18,3
18,0,1098,1
18,1,6,1
18,1,18,7
18,1,20,2
18,2,330,5
18,2,342,3
18,2,690,9
18,2,702,9
18,2,762,4
18,2,774,3
18,3,2,4
20,0,6,1
20,0,8,2
20,0,18,2
20,0,20,5
20,0,1088,1
20,0,1098,1
20,0,1100,1
20,1,8,2
20,1,20,8
20,2,330,2
20,2,690,6
20,2,702,2
20,2,762,4
20,2,774,3
20,3,432,1
20,3,434,1
20,3,1295,2
72,0,0,11
72,0,12,1
72,0,72,7
72,0,74,3
72,0,86,1
72,0,1080,1
72,0,1152,1
72,1,72,6
72,1,1295,8
72,2,0,7
72,2,2,5
72,2,12,1
72,2,14,6
72,2,18,1
72,2,434,2
72,2,1295,1
72,3,0,3
72,3,2,1
72,3,5,6
72,3,12,9
72,3,1295,1
74,0,2,5
74,0,12,1
74,0,72,1
74,0,74,2
74,0,1154,1
74,1,74,1
74,1,1295,3
74,2,2,4
74,2,14,1
74,2,74,2
74,2,84,1
74,3,444,2
74,3,1295,3
84,0,0,1
84,0,12,7
84,0,72,2
84,0,74,2
84,0,84,2
84,0,86,2
84,1,72,1
84,1,84,5
84,1,1295,3
84,2,72,1
84,2,84,1
84,2,432,1
84,2,434,4
84,2,1295,5
84,3,0,1
84,3,2,1
84,3,5,5
84,3,12,2
84,3,14,1
84,3,1295,1
86,0,74,1
86,0,86,3
86,0,1080,1
86,1,84,1
86,1,1295,2
86,2,1295,2
86,3,444,1
86,3,1295,2
180,0,0,2
180,0,72,2
180,0,432,1
180,1,180,5
180,1,192,1
180,2,180,1
180,2,192,2
180,3,180,1
180,3,182,1
182,1,182,2
182,1,612,1
182,2,180,1
182,3,624,1
185,1,185,1
185,2,192,1
185,3,197,1
186,2,1295,1
192,0,12,1
192,0,444,1
192,1,192,3
192,1,624,1
192,2,180,1
192,2,192,1
192,2,1295,2
192,3,180,2
192,3,185,1
197,0,17,1
197,1,197,8
197,2,1295,2
197,3,197,6
330,0,1295,1
330,1,414,1
330,1,690,2
330,1,762,4
330,1,774,3
330,2,1295,2
330,3,18,2
330,3,20,3
333,0,1295,1
342,0,1295,1
342,1,342,1
342,1,702,1
342,1,762,3
342,2,703,2
342,2,1295,1
342,3,18,2
414,0,1295,1
432,0,432,17
432,0,434,2
432,0,444,1
432,0,1295,27
432,1,0,16
432,1,12,3
432,1,14,1
432,1,432,24
432,1,434,4
432,1,444,2
432,2,0,4
432,2,2,37
432,2,6,2
432,2,8,5
432,2,12,2
432,2,14,22
432,2,20,4
432,2,72,1
432,2,74,3
432,2,86,1
432,2,434,2
432,2,446,1
432,2,1295,7
432,3,0,1
432,3,5,1
432,3,12,3
432,3,14,1
432,3,17,22
432,3,84,2
432,3,1295,5
434,0,432,1
434,0,434,2
434,0,1295,3
434,1,2,4
434,1,432,2
434,1,434,2
434,1,444,1
434,2,0,4
434,2,8,1
434,2,20,1
434,2,86,1
434,2,1295,1
434,3,84,1
434,3,1295,5
444,0,444,5
444,0,1295,11
444,1,0,4
444,1,12,6
444,1,192,2
444,1,432,9
444,1,444,8
444,1,446,1
444,1,612,1
444,1,624,1
444,2,74,2
444,2,86,2
444,2,434,1
444,2,1295,15
444,3,5,2
444,3,12,1
444,3,17,11
444,3,432,1
444,3,1295,1
446,0,434,1
446,2,1295,1
446,3,1295,1
612,0,1295,1
612,1,612,1
612,1,624,1
612,3,197,1
612,3,612,1
624,0,1295,1
624,1,612,1
624,1,624,3
624,2,1295,1
624,3,180,1
690,0,330,1
690,0,690,1
690,0,762,10
690,1,1295,2
690,2,1295,2
690,3,18,4
690,3,20,3
691,1,1295,1
691,2,1295,1
693,0,763,2
693,0,777,1
693,1,1295,1
693,2,1295,1
693,3,690,1
693,3,702,1
702,0,342,1
702,0,774,6
702,1,1295,1
702,2,693,6
702,2,705,1
702,3,18,3
702,3,20,1
703,1,705,1
703,1,1295,1
705,0,691,1
705,0,763,1
705,1,1295,1
705,2,691,1
705,3,330,1
762,0,330,8
762,0,342,2
762,0,1194,2
762,0,1206,1
762,1,690,4
