state,action,next-state,count
0,0,0,147
0,0,2,10
0,0,12,7
0,0,14,2
0,0,432,24
0,0,434,1
0,0,1080,2
0,0,1295,1
0,1,0,200
0,1,2,7
0,1,12,22
0,1,14,2
0,1,72,19
0,1,74,2
0,1,84,2
0,1,180,31
0,1,182,2
0,1,192,4
0,2,0,213
0,2,2,2
0,2,6,26
0,2,12,50
0,2,18,7
0,2,72,12
0,2,84,4
0,2,432,13
0,2,444,4
0,3,0,62
0,3,2,13
0,3,5,96
0,3,12,1
0,3,14,1
0,3,72,3
0,3,74,1
0,3,432,9
0,3,434,1
2,0,0,7
2,0,2,33
2,0,14,6
2,0,434,2
2,0,1082,1
2,1,0,9
2,1,2,31
2,1,12,4
2,1,14,7
2,1,72,2
2,1,74,7
2,1,84,1
2,1,182,13
2,2,0,25
2,2,12,8
2,2,84,1
2,2,432,2
2,3,74,3
2,3,432,9
2,3,444,1
2,3,1295,12
5,0,5,164
5,0,17,36
5,0,1085,10
5,1,5,150
5,1,17,9
5,1,185,4
5,2,0,198
5,2,12,28
5,2,72,6
5,2,84,5
5,2,432,31
5,2,444,10
5,3,5,166
5,3,17,6
6,0,6,40
6,0,8,12
6,0,18,11
6,0,20,2
6,0,1086,1
6,0,1098,3
6,1,6,28
6,1,8,1
6,1,20,1
6,1,186,1
6,2,1295,5
6,3,0,6
6,3,2,1
6,3,432,1
8,0,6,2
8,0,8,4
8,0,20,8
8,1,6,4
8,1,8,3
8,1,20,1
8,1,186,1
8,1,188,1
8,2,1295,3
8,3,432,2
8,3,1295,2
12,0,0,7
12,0,2,5
12,0,12,34
12,0,14,5
12,0,432,1
12,0,444,11
12,0,1080,1
12,0,1092,1
12,1,0,22
12,1,12,59
12,1,14,1
12,1,72,7
12,1,84,11
12,1,180,6
12,1,192,15
12,1,194,1
12,2,72,2
12,2,84,4
12,2,432,1
12,2,444,3
12,2,1295,26
12,3,0,23
12,3,2,4
12,3,5,17
12,3,72,2
12,3,432,5
14,0,2,6
14,0,14,15
14,0,446,1
14,1,0,1
14,1,2,2
14,1,12,7
14,1,14,18
14,1,84,1
14,1,86,3
14,1,182,1
14,1,192,3
14,1,194,2
14,2,84,2
14,2,432,2
14,2,444,2
14,2,1295,9
14,3,72,1
14,3,432,4
14,3,1295,9
17,0,5,21
17,0,17,75
17,0,1085,2
17,1,5,16
17,1,17,72
17,1,197,1
17,2,72,1
17,2,84,1
17,2,432,37
17,2,444,21
17,2,1295,64
17,3,5,7
17,3,17,88
18,0,6,2
18,0,8,1
18,0,18,5
18,0,20,4
18,0,1098,1
18,1,6,3
18,1,18,7
18,1,186,1
18,2,690,6
18,2,702,5
18,2,762,1
18,2,774,5
18,3,0,2
20,0,6,1
20,0,8,2
20,0,18,1
20,0,20,4
20,0,1086,1
20,0,1088,1
20,1,8,2
20,1,18,2
20,1,20,4
20,2,330,3
20,2,690,4
20,2,702,1
20,2,762,2
20,2,774,3
20,3,434,1
20,3,1295,2
72,0,0,10
72,0,12,1
72,0,74,1
72,0,84,2
72,0,86,1
72,1,72,4
72,1,84,1
72,1,1295,8
72,2,0,5
72,2,2,7
72,2,6,1
72,2,12,3
72,2,14,4
72,3,0,1
72,3,2,1
72,3,5,5
72,3,12,7
72,3,444,1
74,0,0,1
74,0,2,3
74,0,74,9
74,0,86,1
74,1,74,5
74,1,1295,4
74,2,0,1
74,2,2,9
74,2,6,1
74,2,14,3
74,2,86,1
74,3,444,4
74,3,1295,3
84,0,0,2
84,0,12,6
84,0,72,2
84,0,74,2
84,0,84,3
84,0,86,1
84,1,84,5
84,1,1295,7
84,2,432,1
84,2,434,3
84,2,1295,7
84,3,5,3
84,3,12,4
84,3,14,1
84,3,1295,1
86,0,14,1
86,0,86,4
86,1,86,1
86,1,194,2
86,1,1295,1
86,2,1295,2
86,3,84,1
86,3,444,2
86,3,1295,1
180,0,0,13
180,0,12,1
180,0,74,1
180,0,434,1
180,1,180,44
180,1,192,5
180,1,612,2
180,2,180,30
180,2,182,2
180,2,186,5
180,2,192,19
180,2,194,4
180,2,198,1
180,2,612,2
180,2,614,1
180,2,624,3
180,3,180,11
180,3,182,6
180,3,185,35
180,3,192,6
180,3,612,1
180,3,624,1
182,0,0,1
182,0,2,8
182,0,14,1
182,0,86,1
182,0,434,1
182,1,180,1
182,1,182,19
182,1,1295,1
182,2,180,8
182,2,182,1
182,2,186,3
182,2,192,6
182,2,198,3
182,2,624,1
182,3,180,1
182,3,182,1
182,3,1295,5
185,0,5,9
185,0,17,1
185,1,185,43
185,1,197,2
185,2,180,29
185,2,192,11
185,2,612,2
185,2,624,4
185,3,185,35
186,0,6,3
186,0,8,2
186,1,186,7
186,2,1295,2
186,3,180,1
186,3,182,3
188,0,20,1
188,1,188,2
192,0,0,3
192,0,12,7
192,0,14,1
192,0,84,1
192,0,432,1
192,0,444,1
192,1,180,3
192,1,182,1
192,1,192,36
192,1,194,4
192,2,180,2
192,2,1295,6
192,3,180,17
192,3,182,6
192,3,185,18
192,3,192,4
192,3,194,1
194,0,0,1
194,0,14,2
194,0,74,2
194,0,446,1
194,1,180,1
194,1,182,1
194,1,194,9
194,1,1295,1
194,2,192,1
194,2,1295,2
194,3,180,1
194,3,182,1
194,3,1295,2
197,0,17,3
197,1,185,1
197,1,197,5
197,2,612,4
197,2,624,1
197,3,197,9
198,0,20,1
198,2,834,1
198,3,180,2
330,0,1295,2
330,1,762,4
330,1,774,1
330,2,1295,1
330,3,18,1
330,3,20,1
331,2,1295,1
333,0,1295,1
333,1,693,2
342,0,1295,1
342,1,762,1
342,1,774,1
342,2,333,1
342,3,20,1
345,2,763,1
345,2,777,1
432,0,432,11
432,0,444,1
432,0,446,1
432,0,1295,19
432,1,0,9
432,1,2,1
432,1,12,5
432,1,180,2
432,1,432,19
432,1,434,1
432,1,444,4
432,1,612,3
432,1,624,1
432,2,0,7
432,2,2,37
432,2,8,4
432,2,12,1
432,2,14,15
432,2,18,2
432,2,72,1
432,2,74,7
432,2,86,2
432,2,434,1
432,2,446,1
432,2,1295,4
432,3,5,5
432,3,12,3
432,3,14,4
432,3,17,22
432,3,84,2
434,0,434,2
434,0,1295,1
434,1,2,2
434,1,180,1
434,1,434,1
434,1,614,1
434,2,0,1
434,2,2,1
434,2,20,1
434,3,84,1
434,3,444,1
434,3,1295,4
444,0,444,4
444,0,1295,12
444,1,0,6
444,1,12,6
444,1,192,1
444,1,432,6
444,1,444,18
444,1,612,1
444,2,74,5
444,2,432,3
444,2,434,1
444,2,446,2
444,2,1295,17
444,3,0,1
444,3,5,2
444,3,12,1
444,3,17,16
446,0,1295,1
446,1,12,1
446,2,1295,2
446,3,432,1
446,3,1295,1
612,0,432,1
612,0,444,1
612,1,180,1
612,1,612,5
612,2,182,5
612,2,194,1
612,3,180,1
612,3,194,1
612,3,197,5
614,0,434,1
614,1,614,1
614,3,1295,1
624,0,444,3
624,1,612,1
624,1,624,5
624,1,1295,1
624,2,1295,3
624,3,180,1
624,3,192,1
624,3,197,1
690,0,762,6
690,0,1194,1
690,1,1295,2
690,2,1295,1
690,3,18,2
690,3,20,1
693,1,693,2
693,2,1295,1
693,3,762,1
693,3,774,1
702,0,342,1
702,0,702,1
702,0,774,2
702,1,690,1
702,1,1295,1
702,2,333,1
702,2,693,1
702,2,837,1
702,3,18,1
702,3,20,1
705,1,1295,1
705,3,331,1
762,0,330,6
762,0,342,1
762,1,690,2
762,1,702,1
762,2,1295,2
762,3,18,1
762,3,20,3
763,1,705,1
765,2,1295,1
774,0,342,3
774,0,1206,1
774,1,702,2
774,1,834,1
774,2,333,1
774,2,705,1
774,2,765,1
774,2,777,1
774,3,18,2
777,2,345,1
777,3,345,1
834,0,330,1
834,2,1295,1
837,1,849,1
849,1,849,1
849,3,762,1
1080,0,1080,2
1080,0,1082,1
1080,0,1092,1
1080,1,0,2
1080,2,1080,1
1080,2,1086,1
1080,2,1092,2
1080,3,1085,1
1080,3,1152,1
1082,0,1166,1
1082,1,2,1
1082,2,1100,1
1082,3,1152,1
1085,0,1085,8
1085,0,1097,1
1085,1,5,4
1085,1,17,2
1085,2,1080,3
1085,2,1092,2
1085,2,1295,2
1085,3,1085,12
1085,3,1097,1
1086,0,1086,5
1086,1,6,2
1086,2,1295,1
1086,3,1080,1
1088,3,1295,1
1092,0,1092,4
1092,1,12,2
1092,2,1152,1
1092,2,1295,2
1092,3,1085,2
1097,0,1097,2
1097,1,17,1
1097,2,1295,1
1097,3,1097,2
1098,0,1086,1
1098,0,1098,2
1098,1,18,1
1098,2,1122,1
1098,3,1080,2
1098,3,1082,1
1100,2,1122,1
1122,0,1194,1
1122,3,1098,1
1152,1,1295,1
1152,2,1082,1
1152,3,1092,1
1166,3,1295,1
1194,1,702,1
1194,2,1295,1
1206,3,1098,1
1295,0,5,11
1295,0,17,27
1295,1,5,17
1295,1,17,24
1295,2,0,17
1295,2,12,6
1295,2,72,1
1295,2,432,11
1295,2,444,10
1295,2,1295,22
1295,3,5,30
1295,3,17,24
