state,action,next-state,count
0,0,0,248
0,0,2,13
0,0,12,17
0,0,14,6
0,0,432,58
0,0,434,2
0,0,444,2
0,0,1080,36
0,0,1082,1
0,0,1092,3
0,0,1295,1
0,1,0,245
0,1,2,6
0,1,12,13
0,1,72,27
0,1,74,1
0,1,84,1
0,1,180,37
0,1,182,3
0,1,192,4
0,1,432,1
0,2,0,146
0,2,6,1
0,2,12,73
0,2,18,1
0,2,72,11
0,2,84,7
0,2,432,8
0,2,444,3
0,3,0,44
0,3,2,8
0,3,5,100
0,3,72,5
0,3,74,2
0,3,432,6
2,0,0,6
2,0,2,46
2,0,12,1
2,0,14,4
2,0,432,1
2,0,434,6
2,0,1080,5
2,0,1082,3
2,0,1094,2
2,1,0,9
2,1,2,30
2,1,12,2
2,1,14,3
2,1,74,3
2,1,180,2
2,1,182,3
2,2,0,17
2,2,6,5
2,2,12,11
2,2,14,1
2,2,18,1
2,2,72,3
2,2,84,1
2,2,432,2
2,3,72,4
2,3,432,12
2,3,1295,15
5,0,5,156
5,0,17,30
5,0,1085,2
5,1,5,185
5,1,17,15
5,1,185,6
5,2,0,232
5,2,12,39
5,2,72,16
5,2,84,5
5,2,432,23
5,2,444,17
5,3,5,179
5,3,17,10
6,0,6,10
6,0,8,2
6,0,18,2
6,1,6,6
6,1,18,1
6,1,186,6
6,2,1295,3
6,3,0,1
6,3,2,1
8,0,6,1
8,0,20,2
8,1,6,1
8,2,1295,1
12,0,0,10
12,0,2,1
12,0,12,52
12,0,14,13
12,0,444,18
12,0,1080,2
12,0,1092,9
12,0,1094,1
12,0,1295,2
12,1,0,28
12,1,12,61
12,1,14,3
12,1,72,2
12,1,84,10
12,1,180,5
12,1,192,12
12,1,194,2
12,2,72,4
12,2,84,4
12,2,432,5
12,2,444,4
12,2,1295,26
12,3,0,26
12,3,2,8
12,3,5,28
12,3,12,1
12,3,74,1
12,3,432,4
14,0,0,2
14,0,2,5
14,0,12,2
14,0,14,19
14,0,434,2
14,0,446,1
14,0,1080,1
14,0,1082,1
14,0,1094,5
14,1,0,1
14,1,2,1
14,1,12,7
14,1,14,14
14,1,84,1
14,1,86,2
14,1,182,1
14,1,192,2
14,1,194,1
14,2,432,3
14,2,1295,8
14,3,74,1
14,3,432,6
14,3,1295,8
17,0,5,33
17,0,17,72
17,0,1085,1
17,1,5,25
17,1,17,83
17,1,185,3
17,1,197,5
17,2,72,1
17,2,84,1
17,2,432,33
17,2,444,15
17,2,1295,53
17,3,5,8
17,3,17,92
18,0,20,2
18,0,1098,1
18,1,18,2
18,1,20,1
18,1,198,1
18,2,330,2
18,2,702,1
18,2,762,1
18,2,774,1
18,3,0,2
20,0,8,2
20,0,20,3
20,1,18,2
20,1,20,3
20,2,342,2
20,2,690,2
20,2,702,3
20,2,774,2
20,3,432,1
20,3,1295,1
72,0,0,16
72,0,2,1
72,0,12,2
72,0,72,7
72,0,74,4
72,0,84,1
72,0,1080,1
72,1,72,10
72,1,180,1
72,1,1295,15
72,2,0,6
72,2,2,14
72,2,12,1
72,2,14,1
72,2,72,1
72,2,84,1
72,2,1295,2
72,3,0,1
72,3,5,6
72,3,12,8
72,3,14,2
72,3,444,1
74,0,0,1
74,0,2,2
74,0,74,3
74,1,72,2
74,1,1295,2
74,2,2,2
74,2,14,2
74,3,444,5
74,3,1295,1
84,0,2,1
84,0,12,4
84,0,72,1
84,0,74,1
84,0,84,4
84,1,72,1
84,1,84,2
84,1,1295,6
84,2,72,1
84,2,86,1
84,2,434,1
84,2,446,2
84,2,1295,5
84,3,2,1
84,3,5,2
84,3,12,3
84,3,14,2
84,3,444,1
86,0,14,1
86,0,86,2
86,1,86,2
86,1,1295,1
86,2,1295,2
86,3,444,2
86,3,1295,1
180,0,0,14
180,0,72,2
180,0,432,3
