state,action,next-state,count
0,0,0,203
0,0,2,10
0,0,12,12
0,0,14,4
0,0,432,43
0,0,444,3
0,0,1080,20
0,0,1082,1
0,0,1092,2
0,0,1295,2
0,1,0,204
0,1,2,14
0,1,12,29
0,1,14,1
0,1,72,24
0,1,74,1
0,1,84,3
0,1,180,25
0,1,182,4
0,1,192,3
0,2,0,190
0,2,2,1
0,2,6,17
0,2,12,56
0,2,18,7
0,2,72,12
0,2,84,2
0,2,432,15
0,2,444,6
0,3,0,48
0,3,2,10
0,3,5,105
0,3,12,1
0,3,72,5
0,3,74,2
0,3,432,4
0,3,434,1
2,0,0,13
2,0,2,41
2,0,14,9
2,0,434,8
2,0,446,1
2,0,1080,4
2,0,1082,8
2,0,1094,1
2,1,0,8
2,1,2,39
2,1,12,1
2,1,14,4
2,1,72,1
2,1,74,16
2,1,182,5
2,1,194,1
2,2,0,17
2,2,6,1
2,2,12,10
2,2,18,1
2,2,72,1
2,2,432,2
2,3,72,1
2,3,74,3
2,3,432,14
2,3,444,1
2,3,1295,14
5,0,5,148
5,0,17,27
5,0,1085,2
5,1,5,194
5,1,17,7
5,1,185,9
5,1,197,1
5,2,0,226
5,2,12,54
5,2,72,14
5,2,84,5
5,2,432,34
5,2,444,15
5,3,5,176
5,3,17,16
6,0,6,26
6,0,8,8
6,0,18,3
6,0,20,7
6,0,1086,3
6,0,1098,4
6,1,6,23
6,1,18,2
6,1,186,5
6,2,1295,5
6,3,0,5
6,3,434,1
8,0,6,1
8,0,8,1
8,0,20,4
8,1,6,3
8,1,8,1
8,1,20,1
8,1,188,1
8,2,690,1
8,2,1295,2
8,3,1295,2
12,0,0,10
12,0,2,4
12,0,12,60
12,0,14,4
12,0,432,2
12,0,434,1
12,0,444,15
12,0,1080,1
12,0,1092,2
12,1,0,30
12,1,2,2
12,1,12,67
12,1,14,4
12,1,72,4
12,1,84,10
12,1,180,2
12,1,192,10
12,1,194,2
12,2,72,1
12,2,84,2
12,2,432,3
12,2,1295,36
12,3,0,25
12,3,2,7
12,3,5,37
12,3,74,2
12,3,84,1
12,3,432,8
14,0,2,6
14,0,12,3
14,0,14,16
14,0,444,1
14,0,446,1
14,0,1080,1
14,0,1082,3
14,0,1092,3
14,0,1094,3
14,1,2,5
14,1,12,5
14,1,14,13
14,1,74,1
14,1,84,1
14,1,86,1
14,1,182,1
14,1,192,2
14,1,194,1
14,2,84,2
14,2,444,1
14,2,1295,6
14,3,74,1
14,3,432,4
14,3,1295,5
17,0,5,30
17,0,17,76
17,0,1085,3
17,0,1097,5
17,1,5,33
17,1,17,80
17,1,185,1
17,1,197,5
17,2,432,30
17,2,444,14
17,2,1295,43
17,3,5,2
17,3,17,72
18,0,6,3
18,0,18,4
18,0,1086,1
18,0,1098,1
18,1,6,2
18,1,18,4
18,1,186,1
18,1,198,1
18,2,330,1
18,2,342,1
18,2,702,1
18,2,762,1
18,2,774,1
18,2,1295,2
18,3,0,2
18,3,2,2
18,3,432,1
20,0,6,2
20,0,8,3
20,0,18,1
20,0,20,9
20,1,8,1
20,1,20,8
20,2,330,2
20,2,342,1
20,2,690,7
20,2,702,1
20,2,762,3
20,2,774,1
20,3,432,2
20,3,1295,1
72,0,0,15
72,0,2,2
72,0,12,1
72,0,72,4
72,0,74,1
72,0,84,1
72,0,1080,1
72,1,72,4
72,1,180,1
72,1,1295,11
72,2,0,5
72,2,2,10
72,2,12,3
72,2,14,3
72,2,18,1
72,2,72,2
72,2,74,1
72,2,432,1
72,2,434,2
72,2,1295,2
72,3,0,1
72,3,5,10
72,3,12,2
72,3,444,1
74,0,0,2
74,0,2,3
74,0,72,1
74,0,74,10
74,0,84,1
74,0,86,2
74,0,1080,1
74,1,72,1
74,1,74,1
74,1,84,1
74,1,1295,8
74,2,0,2
74,2,2,8
74,2,6,2
74,2,14,6
74,2,18,1
74,2,74,1
74,2,86,1
74,2,434,1
74,3,444,1
74,3,1295,5
84,0,12,6
84,0,72,2
84,0,74,1
84,0,84,7
84,0,86,2
84,0,1092,1
84,0,1164,2
84,1,84,3
84,1,1295,5
84,2,72,2
84,2,1295,6
84,3,5,5
84,3,12,3
84,3,444,1
86,0,2,1
86,0,74,1
86,1,74,1
86,1,1295,1
86,2,74,1
86,2,1295,1
86,3,444,2
180,0,0,12
180,0,12,1
180,0,72,2
180,1,180,37
180,1,182,2
180,1,192,3
180,2,180,20
180,2,182,7
180,2,186,6
180,2,192,9
180,2,612,3
180,2,614,1
180,2,624,2
180,2,1295,1
180,3,180,12
180,3,182,4
180,3,185,26
180,3,192,4
180,3,612,3
180,3,624,1
180,3,626,1
180,3,1295,2
182,0,0,1
182,0,2,2
182,0,12,1
182,0,74,1
182,0,434,1
182,1,180,2
182,1,182,17
182,1,194,1
182,2,180,5
182,2,186,6
182,2,192,1
182,2,198,2
182,2,1295,1
182,3,180,3
182,3,182,1
182,3,192,1
182,3,612,2
182,3,624,1
182,3,1295,5
185,0,5,8
185,0,17,2
185,1,185,27
185,2,180,25
185,2,192,10
185,2,612,1
185,2,624,2
185,3,185,26
186,0,6,7
186,1,186,12
186,2,1295,4
186,3,180,3
186,3,182,4
188,0,8,1
192,0,0,1
192,0,12,4
192,0,444,3
192,1,180,3
192,1,192,17
192,2,180,5
192,2,192,1
192,2,612,3
192,2,1295,6
192,3,180,10
192,3,182,1
192,3,185,10
192,3,192,1
