state,action,next-state,count
0,0,0,177
0,0,2,15
0,0,12,9
0,0,14,2
0,0,432,36
0,0,1080,9
0,0,1082,1
0,1,0,242
0,1,2,4
0,1,12,17
0,1,14,3
0,1,72,17
0,1,84,2
0,1,180,25
0,1,182,2
0,1,192,5
0,2,0,219
0,2,2,1
0,2,6,27
0,2,12,55
0,2,14,1
0,2,18,2
0,2,72,16
0,2,84,7
0,2,432,12
0,2,444,2
0,3,0,60
0,3,2,7
0,3,5,108
0,3,12,1
0,3,17,1
0,3,72,5
0,3,432,9
0,3,434,2
2,0,0,5
2,0,2,41
2,0,12,1
2,0,14,3
2,0,432,2
2,0,434,5
2,0,1080,2
2,0,1082,2
2,1,0,13
2,1,2,38
2,1,12,3
2,1,14,4
2,1,72,2
2,1,74,6
2,1,180,1
2,1,182,4
2,2,0,14
2,2,6,2
2,2,12,10
2,2,18,1
2,2,72,3
2,2,432,1
2,2,444,1
2,3,72,1
2,3,74,3
2,3,432,14
2,3,434,2
2,3,1295,14
5,0,5,162
5,0,17,35
5,0,1085,5
5,0,1097,2
5,1,5,148
5,1,17,9
5,1,185,5
5,2,0,233
5,2,12,34
5,2,72,8
5,2,84,4
5,2,432,25
5,2,444,6
5,3,5,162
5,3,17,13
6,0,6,38
6,0,8,7
6,0,18,10
6,0,20,12
6,0,1098,2
6,1,6,28
6,1,18,1
6,1,186,3
6,2,1295,5
6,3,0,6
6,3,2,1
6,3,74,1
6,3,434,1
8,0,8,3
8,0,20,6
8,1,6,2
8,1,8,3
8,1,20,3
8,2,1295,4
8,3,432,2
8,3,1295,2
12,0,0,7
12,0,2,4
12,0,12,35
12,0,14,9
12,0,432,1
12,0,444,7
12,0,1080,1
12,0,1092,3
12,1,0,30
12,1,2,1
12,1,12,52
12,1,14,4
12,1,72,3
12,1,84,7
12,1,180,5
12,1,192,20
12,1,194,1
12,2,72,10
12,2,84,4
12,2,432,5
12,2,434,1
12,2,444,1
12,2,1295,29
12,3,0,14
12,3,2,8
12,3,5,17
12,3,72,1
12,3,432,7
14,0,0,2
14,0,2,10
14,0,14,8
14,0,444,1
14,1,2,1
14,1,12,6
14,1,14,10
14,1,74,1
14,1,84,2
14,1,182,1
14,1,194,1
14,2,72,2
14,2,84,3
14,2,432,2
14,2,444,1
14,2,1295,7
14,3,72,1
14,3,74,3
14,3,432,7
14,3,434,1
14,3,1295,8
17,0,5,22
17,0,17,67
17,0,1097,4
17,1,5,25
