state,action,next-state,count
0,0,0,218
0,0,2,13
0,0,12,20
0,0,14,5
0,0,432,50
0,0,434,1
0,0,444,3
0,0,1080,24
0,0,1092,2
0,0,1295,2
0,1,0,173
0,1,2,1
0,1,12,10
0,1,72,17
0,1,180,9
0,1,192,3
0,2,0,215
0,2,6,19
0,2,12,59
0,2,14,1
0,2,18,1
0,2,72,19
0,2,84,6
0,2,432,10
0,2,444,3
0,3,0,76
0,3,2,10
0,3,5,117
0,3,72,7
0,3,74,2
0,3,432,1
0,3,434,1
2,0,0,7
2,0,2,29
2,0,12,1
2,0,14,2
2,0,434,2
2,0,1082,1
2,1,0,16
2,1,2,35
2,1,12,2
2,1,14,4
2,1,72,2
2,1,74,10
2,1,182,1
2,2,0,20
2,2,6,6
2,2,12,24
2,2,18,4
2,2,20,1
2,2,72,1
2,2,74,1
2,2,84,2
2,2,432,6
2,2,444,3
2,3,74,4
2,3,432,9
2,3,1295,14
5,0,5,201
5,0,17,36
5,0,1085,11
5,1,5,184
5,1,17,12
5,1,185,8
5,2,0,232
5,2,12,36
5,2,72,11
5,2,84,4
5,2,432,31
5,2,444,17
5,3,5,203
5,3,17,9
6,0,6,33
6,0,8,13
6,0,18,8
6,0,20,2
6,0,1086,12
6,0,1098,2
6,1,6,36
6,1,18,3
6,2,1295,5
6,3,0,3
6,3,2,4
8,0,8,7
8,0,18,1
8,0,20,12
8,0,1100,1
8,1,6,5
8,1,8,9
8,1,18,1
8,1,20,1
8,2,1295,3
8,3,432,2
8,3,1295,1
12,0,0,9
12,0,2,7
12,0,12,58
12,0,14,8
12,0,432,4
12,0,444,11
12,0,1080,1
12,0,1092,7
12,0,1295,1
12,1,0,18
12,1,2,2
12,1,12,43
12,1,14,6
12,1,72,1
12,1,74,1
12,1,84,7
12,1,180,2
12,1,192,2
12,2,72,4
12,2,84,5
12,2,432,7
12,2,444,2
12,2,1295,27
12,3,0,27
12,3,2,15
12,3,5,26
12,3,72,3
12,3,74,2
12,3,432,8
12,3,434,1
14,0,2,11
14,0,12,2
14,0,14,14
14,0,446,1
14,0,1080,2
14,0,1094,2
14,1,0,1
