state,action,next-state,count
0,0,0,189
0,0,2,6
0,0,12,12
0,0,14,1
0,0,432,33
0,0,1080,1
0,0,1295,1
0,1,0,287
0,1,2,9
0,1,12,33
0,1,14,2
0,1,72,22
0,1,74,2
0,1,84,2
0,1,180,38
0,1,182,1
0,1,192,5
0,1,194,1
0,2,0,197
0,2,2,1
0,2,6,13
0,2,12,58
0,2,18,1
0,2,72,13
0,2,84,4
0,2,432,13
0,2,444,4
0,3,0,75
0,3,2,10
0,3,5,102
0,3,17,1
0,3,72,6
0,3,74,3
0,3,432,6
0,3,434,2
2,0,0,6
2,0,2,26
2,0,12,1
2,0,14,3
2,0,432,2
2,0,434,2
2,0,1080,1
2,1,0,8
2,1,2,38
2,1,12,5
2,1,14,7
2,1,72,2
2,1,74,10
2,1,180,3
2,1,182,3
2,2,0,17
2,2,6,2
2,2,12,15
2,2,14,2
2,2,18,2
2,2,72,3
2,2,84,2
2,2,432,1
2,2,444,1
2,3,72,1
2,3,74,1
2,3,432,2
2,3,1295,19
5,0,5,141
5,0,17,35
5,0,1085,4
5,0,1097,1
5,1,5,153
5,1,17,7
5,1,185,10
5,2,0,216
5,2,12,46
5,2,72,8
5,2,84,4
5,2,432,31
5,2,444,13
5,3,5,162
5,3,17,5
6,0,6,8
6,0,8,5
6,0,18,3
6,0,20,1
6,1,6,14
6,1,186,2
6,2,1295,3
6,3,0,5
8,0,8,6
8,0,20,4
8,1,6,1
8,1,8,7
8,1,20,1
8,2,1295,2
8,3,432,2
8,3,434,1
12,0,0,13
12,0,2,4
12,0,12,50
12,0,14,10
12,0,432,2
12,0,444,13
12,0,1080,1
12,1,0,35
12,1,2,2
12,1,12,55
12,1,14,1
12,1,72,3
12,1,84,17
12,1,180,5
12,1,182,1
12,1,192,10
12,1,194,4
12,2,72,8
12,2,84,2
12,2,432,8
12,2,1295,34
12,3,0,18
12,3,2,13
12,3,5,32
12,3,72,1
12,3,74,1
12,3,432,6
14,0,0,1
14,0,2,15
14,0,12,1
14,0,14,10
14,0,432,1
14,0,434,1
14,0,446,1
14,1,0,1
14,1,2,4
14,1,12,6
14,1,14,11
14,1,74,2
14,1,86,3
14,1,182,2
14,1,194,1
14,2,84,2
14,2,432,1
14,2,1295,10
14,3,72,2
14,3,432,4
14,3,1295,7
17,0,5,13
17,0,17,76
17,0,1097,3
17,1,5,21
17,1,17,73
17,1,185,1
17,1,197,5
17,2,432,25
17,2,444,16
17,2,1295,55
17,3,5,5
17,3,17,79
18,0,8,1
18,0,18,3
18,0,20,1
18,1,18,2
18,1,198,1
18,2,330,3
18,2,690,2
18,2,702,2
18,2,762,2
18,2,774,2
18,3,2,1
18,3,434,1
20,0,8,2
20,0,18,3
20,0,20,5
20,1,8,1
20,1,20,4
20,2,342,1
20,2,762,1
20,3,1295,2
72,0,0,13
72,0,2,3
72,0,72,10
72,0,84,3
72,0,1080,1
72,1,72,5
72,1,84,2
72,1,180,1
72,1,1295,11
72,2,0,7
72,2,2,13
72,2,14,5
72,2,72,1
72,2,84,1
72,2,432,1
72,2,434,1
72,3,0,1
72,3,5,5
72,3,12,9
72,3,84,1
72,3,432,1
72,3,1295,1
74,0,0,2
74,0,2,3
74,0,72,2
74,0,74,1
74,1,72,1
74,1,74,2
74,1,86,1
74,1,1295,6
74,2,0,1
74,2,2,3
74,2,14,4
74,2,74,2
74,2,434,2
74,3,72,1
74,3,444,2
74,3,446,1
74,3,1295,4
84,0,12,10
84,0,14,1
84,0,72,3
84,0,74,2
84,0,84,1
84,0,86,1
84,1,84,4
84,1,192,1
84,1,1295,5
84,2,74,1
84,2,432,1
84,2,434,1
84,2,1295,8
84,3,2,2
84,3,5,4
84,3,12,3
84,3,1295,1
86,0,74,2
86,0,86,1
86,1,1295,2
86,2,1295,2
86,3,444,1
86,3,1295,2
180,0,0,9
180,0,2,2
180,0,12,1
180,0,432,2
180,1,180,39
180,1,182,1
180,1,192,3
180,1,612,2
180,2,180,30
180,2,182,6
180,2,186,4
180,2,192,24
180,2,194,3
180,2,612,1
180,2,1295,1
180,3,180,10
180,3,182,3
180,3,185,34
180,3,192,2
180,3,194,2
180,3,624,2
180,3,1295,3
182,0,0,1
182,0,2,4
182,0,14,1
182,0,74,1
182,0,434,2
182,1,182,13
182,1,1295,1
182,2,180,3
182,2,186,1
182,2,192,1
182,2,194,1
182,2,198,1
182,2,624,1
182,2,1295,1
182,3,180,1
182,3,182,1
182,3,612,1
182,3,1295,3
185,0,5,8
185,0,17,3
185,1,185,38
185,1,197,2
185,2,180,26
185,2,192,17
185,2,612,1
185,2,624,1
185,3,185,29
185,3,197,1
186,0,6,2
186,0,18,1
186,1,186,4
186,2,1295,1
186,3,180,2
186,3,182,1
192,0,0,3
192,0,12,6
192,0,14,1
192,0,86,1
192,1,180,5
192,1,192,30
192,1,194,2
192,1,624,2
192,1,626,2
192,1,1295,1
192,2,180,3
192,2,612,1
192,2,624,1
192,2,1295,9
192,3,180,13
192,3,182,2
192,3,185,13
192,3,192,1
192,3,612,1
192,3,624,1
194,0,12,2
194,0,14,3
194,1,180,1
194,1,192,1
194,1,194,12
194,2,180,2
194,2,612,1
194,2,1295,2
194,3,180,1
194,3,182,1
194,3,1295,2
197,0,5,1
197,0,17,4
197,1,197,16
197,2,624,4
197,2,1295,4
197,3,197,18
198,0,18,1
198,2,402,1
198,3,182,1
200,2,834,2
200,3,614,1
330,0,1295,1
330,1,402,1
330,1,762,1
342,0,1295,1
342,3,18,1
402,1,402,1
402,2,1295,1
402,3,198,1
432,0,432,14
432,0,1295,16
432,1,0,21
432,1,2,1
432,1,12,4
432,1,14,2
432,1,192,1
432,1,432,28
432,1,434,3
432,1,444,2
432,1,612,3
432,1,624,1
432,2,0,6
432,2,2,24
432,2,6,1
432,2,8,1
432,2,12,6
432,2,14,18
432,2,20,1
432,2,74,4
432,2,434,1
432,2,446,1
432,2,1295,5
432,3,0,2
432,3,5,2
432,3,12,4
432,3,14,2
432,3,17,20
432,3,84,2
432,3,444,1
432,3,1295,1
434,0,432,1
434,0,434,1
434,0,1295,1
434,1,14,1
434,1,182,1
434,1,432,1
434,1,446,1
434,1,614,1
434,2,8,1
434,2,14,1
434,2,18,1
434,2,20,1
434,2,74,1
434,3,84,2
434,3,86,2
434,3,1295,2
444,0,444,5
444,0,446,1
444,0,1295,11
444,1,0,6
444,1,12,9
444,1,432,4
444,1,444,9
444,1,624,1
444,2,74,3
444,2,86,1
444,2,434,1
444,2,446,1
444,2,1295,11
444,3,5,3
444,3,17,12
444,3,1295,1
446,0,1295,1
446,1,12,1
446,1,446,1
446,1,626,1
446,2,1295,2
446,3,444,1
446,3,1295,1
612,0,432,1
612,0,1295,2
612,1,612,5
612,1,1295,1
612,2,1295,2
612,3,180,1
612,3,185,1
612,3,194,2
612,3,197,2
614,1,614,1
614,2,200,1
614,3,1295,1
624,0,444,3
624,1,612,1
624,1,624,2
624,1,1295,1
624,2,1295,3
624,3,182,1
624,3,192,1
624,3,197,3
624,3,1295,1
626,0,446,1
626,0,1295,1
626,3,192,1
690,1,690,1
690,1,1295,1
690,2,1295,1
690,3,18,1
690,3,20,1
702,1,1295,1
702,3,18,1
705,3,774,1
762,1,690,2
762,2,1295,1
762,3,200,1
774,0,342,1
774,2,777,1
774,3,18,1
777,1,705,1
834,2,1295,1
834,3,200,1
1080,0,1080,3
1080,1,0,1
1080,1,2,1
1080,2,1080,1
1080,2,1086,1
1080,3,1080,2
1080,3,1085,1
1080,3,1295,1
1085,0,1085,4
1085,1,5,3
1085,1,17,1
1085,2,1080,1
1085,2,1092,1
1085,3,1085,1
1086,2,1295,1
1092,3,1085,1
1097,0,1097,2
1097,2,1295,4
1097,3,1097,1
1295,0,5,28
1295,0,17,21
1295,1,5,30
1295,1,17,18
1295,2,0,13
1295,2,12,12
1295,2,72,4
1295,2,432,7
1295,2,444,8
1295,2,1295,19
1295,3,5,23
1295,3,17,17
