state,action,next-state,count
0,0,0,214
0,0,2,11
0,0,12,7
0,0,14,5
0,0,432,35
0,0,444,1
0,0,1080,20
0,0,1082,2
0,0,1295,2
0,1,0,200
0,1,2,9
0,1,12,19
0,1,72,15
0,1,74,1
0,1,84,1
0,1,180,11
0,2,0,250
0,2,6,32
0,2,12,48
0,2,18,14
0,2,72,14
0,2,84,7
0,2,432,7
0,2,444,1
0,3,0,63
0,3,2,7
0,3,5,126
0,3,72,2
0,3,74,1
0,3,432,5
0,3,434,1
2,0,0,13
2,0,2,50
2,0,14,4
2,0,434,5
2,0,444,1
2,0,1080,3
2,0,1082,7
2,1,0,10
2,1,2,39
2,1,12,1
2,1,14,7
2,1,74,5
2,1,86,1
2,1,182,2
2,1,194,1
2,2,0,12
2,2,12,9
2,2,18,1
2,2,84,1
2,2,432,1
2,3,74,1
2,3,432,9
2,3,1295,17
5,0,5,156
5,0,17,43
5,0,1085,3
5,1,5,209
5,1,17,8
5,1,185,4
5,2,0,236
5,2,12,55
5,2,72,18
5,2,84,5
5,2,432,18
5,2,444,12
5,3,5,188
5,3,17,9
6,0,6,36
6,0,8,9
6,0,18,10
6,0,20,7
6,0,1086,14
6,0,1088,1
6,0,1098,5
6,1,6,28
6,2,1295,8
6,3,0,8
8,0,6,2
8,0,8,6
8,0,20,8
8,1,6,3
8,1,8,8
8,2,1295,4
8,3,432,1
8,3,1295,2
12,0,0,14
12,0,2,2
12,0,12,65
12,0,14,6
12,0,432,4
12,0,444,13
12,0,1080,4
12,0,1092,11
12,1,0,24
12,1,12,45
12,1,72,1
12,1,84,2
12,1,180,2
12,1,192,3
12,2,72,13
12,2,84,2
12,2,432,4
12,2,444,2
12,2,1295,32
12,3,0,11
12,3,2,4
12,3,5,38
12,3,72,1
12,3,432,3
14,0,0,1
14,0,2,8
14,0,12,1
14,0,14,9
14,0,432,1
14,0,434,2
14,0,1082,1
14,0,1094,2
14,1,12,5
14,1,14,6
14,1,86,2
14,2,72,1
14,2,432,3
14,2,1295,4
14,3,432,6
14,3,1295,4
17,0,5,41
17,0,17,101
17,0,1085,1
17,0,1097,4
17,1,5,17
17,1,17,78
17,2,72,1
17,2,432,28
17,2,444,16
17,2,1295,54
17,3,5,2
17,3,17,98
18,0,6,1
18,0,18,6
18,0,20,1
18,0,1086,2
18,0,1098,3
18,1,6,4
18,1,18,5
18,1,198,1
18,2,330,5
18,2,342,3
18,2,690,6
18,2,702,2
18,2,762,6
18,2,774,2
18,3,0,2
18,3,2,3
20,0,6,1
20,0,8,3
20,0,18,1
20,0,20,3
20,1,6,1
20,1,8,3
20,1,20,5
20,2,330,3
20,2,342,1
20,2,690,11
20,2,702,3
20,2,762,5
20,2,774,1
20,3,432,1
20,3,1295,1
72,0,0,13
72,0,72,9
72,0,74,1
72,0,1152,1
72,1,72,5
72,1,180,1
72,1,1295,11
72,2,0,11
72,2,2,11
72,2,446,1
72,2,1295,3
72,3,0,3
72,3,5,7
72,3,12,13
72,3,74,1
72,3,84,1
72,3,1295,1
74,0,2,2
74,0,14,1
74,0,72,1
74,0,74,6
74,0,1082,1
74,0,1154,2
74,1,1295,4
74,2,2,5
74,2,14,1
74,2,74,1
74,3,74,1
74,3,444,2
74,3,1295,3
84,0,0,1
84,0,12,4
84,0,72,3
84,0,84,2
84,0,1164,1
84,1,84,4
84,1,1295,3
84,2,72,1
84,2,1295,4
84,3,2,1
84,3,5,1
84,3,12,5
86,0,2,1
86,0,74,2
86,0,86,3
86,1,86,1
86,1,1295,2
86,2,434,1
86,2,1295,3
86,3,444,3
86,3,1295,1
180,0,0,5
180,1,180,15
180,1,192,1
180,1,1295,1
180,2,180,10
180,2,182,1
180,2,192,2
180,2,194,1
180,2,614,3
180,2,1295,1
180,3,180,7
180,3,182,1
180,3,185,7
180,3,192,2
182,0,2,1
182,0,74,1
182,1,194,1
182,2,180,1
182,2,186,1
182,3,180,1
182,3,612,1
185,0,5,3
185,1,185,5
