state,action,next-state,count
0,0,0,179
0,0,2,10
0,0,12,4
0,0,14,2
0,0,432,43
0,0,434,1
0,0,1080,11
0,0,1295,1
0,1,0,215
0,1,2,6
0,1,12,19
0,1,14,1
0,1,72,16
0,1,84,4
0,1,180,19
0,1,182,1
0,1,192,10
0,1,446,1
0,2,0,196
0,2,2,1
0,2,6,19
0,2,12,42
0,2,14,2
0,2,18,3
0,2,72,8
0,2,84,9
0,2,432,10
0,2,444,3
0,3,0,73
0,3,2,10
0,3,5,105
0,3,17,1
0,3,72,3
0,3,432,16
0,3,444,1
2,0,0,10
2,0,2,28
2,0,14,5
2,0,434,2
2,0,1082,1
2,1,0,9
2,1,2,27
2,1,72,3
2,1,74,9
2,1,86,1
2,1,180,1
2,1,182,2
2,2,0,22
2,2,6,3
2,2,12,15
2,2,18,2
2,2,72,1
2,2,432,4
2,2,444,2
2,3,74,2
2,3,432,13
2,3,1295,13
5,0,5,157
5,0,17,40
5,0,1085,9
5,0,1097,1
5,1,5,157
5,1,17,12
5,1,185,13
5,2,0,207
5,2,12,47
5,2,72,8
5,2,84,3
5,2,432,35
5,2,444,14
5,3,5,184
5,3,17,14
6,0,6,30
6,0,8,2
6,0,18,9
6,0,20,5
6,1,6,21
6,2,690,1
6,2,1295,5
6,3,0,4
6,3,2,2
6,3,432,1
6,3,434,1
8,0,8,3
8,0,20,4
8,1,6,1
8,1,8,3
8,1,20,1
8,2,1295,2
8,3,432,1
8,3,1295,1
12,0,0,10
12,0,2,2
12,0,12,36
12,0,14,11
12,0,432,1
12,0,434,1
12,0,444,13
12,0,1092,7
12,0,1094,1
12,1,0,17
12,1,2,1
12,1,12,45
12,1,14,5
12,1,72,4
12,1,84,12
12,1,180,5
12,1,192,13
12,1,194,3
12,2,72,2
12,2,84,5
12,2,432,3
12,2,1295,29
12,3,0,15
12,3,2,9
12,3,5,22
12,3,12,1
12,3,74,1
12,3,432,2
14,0,0,1
14,0,2,7
14,0,12,1
14,0,14,14
14,0,1094,2
14,1,2,5
14,1,12,8
14,1,14,13
14,1,84,2
14,1,86,4
14,1,180,1
14,1,182,2
14,2,72,4
14,2,1295,9
14,3,432,4
14,3,434,1
14,3,1295,5
17,0,5,30
17,0,17,92
17,0,1085,4
17,0,1097,9
17,1,5,26
17,1,17,82
17,1,197,3
17,2,72,3
17,2,84,1
17,2,432,34
17,2,444,12
17,2,1295,62
17,3,5,5
17,3,17,84
18,0,18,1
18,0,20,5
18,0,1086,1
18,0,1098,4
18,1,6,3
18,1,18,3
18,2,342,1
18,2,690,5
18,2,1295,1
18,3,0,2
20,0,8,1
20,0,20,8
20,1,6,1
20,1,8,2
20,1,20,9
20,2,330,3
20,2,342,3
20,2,690,5
20,2,702,2
20,2,762,3
20,2,774,2
20,2,1295,1
20,3,432,2
20,3,434,1
72,0,0,6
72,0,2,2
72,0,12,1
72,0,72,8
72,0,84,1
72,0,1080,1
72,1,72,3
72,1,1295,9
72,2,0,5
72,2,2,5
72,2,6,2
72,2,12,2
72,2,14,3
72,2,74,1
72,2,432,3
72,3,0,1
72,3,5,7
72,3,12,4
72,3,14,1
72,3,74,1
72,3,444,1
72,3,1295,1
74,0,0,1
74,0,2,3
74,0,74,4
74,1,74,1
74,1,1295,4
74,2,2,6
74,2,14,1
74,2,434,1
74,3,444,4
74,3,1295,3
84,0,0,2
84,0,2,1
84,0,12,5
84,0,14,1
84,0,72,1
84,0,84,2
84,1,72,2
84,1,84,3
84,1,180,1
84,1,1295,6
84,2,432,1
84,2,434,3
84,2,1295,8
84,3,5,4
84,3,12,7
86,0,2,1
86,0,14,1
86,0,74,1
86,0,86,1
86,1,84,1
86,1,1295,1
86,2,1295,2
86,3,1295,1
180,0,0,11
180,0,84,1
180,0,432,1
180,1,180,31
180,1,182,1
180,1,192,2
180,1,612,2
180,1,1295,1
180,2,180,23
180,2,182,1
180,2,192,17
180,2,194,3
180,2,612,3
180,2,1295,1
180,3,180,9
180,3,182,2
180,3,185,21
180,3,192,2
180,3,624,2
182,0,2,3
182,0,14,1
182,0,74,1
182,1,182,5
182,1,1295,1
182,2,180,2
182,2,186,3
182,2,192,5
182,2,194,1
182,3,180,1
182,3,612,1
182,3,624,1
182,3,1295,3
185,0,5,12
185,0,17,2
185,1,185,27
185,1,197,2
185,2,180,18
185,2,192,12
185,2,624,1
185,3,185,30
185,3,197,1
186,0,6,1
186,2,1295,1
186,3,182,1
192,0,0,1
192,0,12,7
192,0,84,1
192,0,444,2
192,1,180,4
192,1,192,21
192,2,180,1
192,2,612,1
192,2,1295,8
192,3,180,16
192,3,182,8
192,3,185,13
192,3,192,4
192,3,194,1
192,3,612,1
194,0,12,1
194,0,14,1
194,1,194,8
194,1,626,1
194,2,192,1
194,2,1295,1
194,3,612,1
194,3,1295,3
197,0,17,4
197,1,197,19
197,2,612,3
197,2,624,2
197,2,1295,2
197,3,185,1
197,3,197,15
330,0,1194,2
330,2,1295,1
330,3,20,1
342,1,702,1
