state,action,next-state,count
0,0,0,239
0,0,2,18
0,0,12,14
0,0,14,4
0,0,432,52
0,0,434,2
0,0,444,3
0,0,446,1
0,0,1080,13
0,0,1082,1
0,1,0,175
0,1,2,3
0,1,12,27
0,1,72,15
0,1,74,1
0,1,84,1
0,1,180,4
0,1,192,1
0,1,432,1
0,2,0,193
0,2,6,19
0,2,12,47
0,2,14,1
0,2,18,7
0,2,72,12
0,2,84,6
0,2,432,10
0,2,444,3
0,3,0,69
0,3,2,12
0,3,5,103
0,3,12,1
0,3,72,5
0,3,74,1
0,3,432,5
2,0,0,8
2,0,2,51
2,0,12,1
2,0,14,6
2,0,434,6
2,0,1080,2
2,0,1082,6
2,0,1094,1
2,1,0,19
2,1,2,45
2,1,14,10
2,1,72,2
2,1,74,5
2,1,84,1
2,1,86,1
2,1,180,2
2,1,182,4
2,1,194,1
2,2,0,25
2,2,12,11
2,2,72,2
2,2,84,2
2,2,432,1
2,3,72,3
2,3,432,15
2,3,1295,13
5,0,5,138
5,0,17,38
5,0,1085,1
5,1,5,172
5,1,17,6
5,1,185,13
5,1,197,1
5,2,0,200
5,2,12,51
5,2,72,7
5,2,84,3
5,2,432,34
5,2,444,13
5,3,5,165
5,3,17,10
6,0,6,19
6,0,8,6
6,0,18,6
6,0,20,2
6,0,1086,2
6,0,1098,1
6,1,6,19
6,1,198,1
6,2,1295,6
6,3,0,5
6,3,2,1
8,0,6,1
8,0,8,8
8,0,18,1
8,0,20,5
8,1,6,1
8,1,8,10
8,1,20,1
8,2,1295,3
8,3,432,1
8,3,434,2
8,3,1295,1
12,0,0,12
12,0,2,6
12,0,12,64
12,0,14,6
12,0,432,3
12,0,444,14
12,0,1080,1
12,0,1092,3
12,1,0,16
12,1,2,2
12,1,12,51
12,1,14,1
12,1,72,1
12,1,84,5
12,1,86,1
12,1,180,3
12,1,192,2
12,2,72,14
12,2,84,8
12,2,432,2
12,2,444,4
12,2,1295,43
12,3,0,27
12,3,2,11
12,3,5,28
12,3,432,4
14,0,0,1
14,0,2,8
14,0,12,2
14,0,14,17
14,0,434,1
14,0,444,1
14,0,1080,2
14,0,1094,4
14,1,2,2
14,1,12,9
14,1,14,16
14,1,84,2
14,1,86,5
14,2,72,3
14,2,84,1
14,2,432,3
14,2,1295,10
14,3,432,4
14,3,1295,7
17,0,5,24
17,0,17,72
17,0,1085,1
17,1,5,24
17,1,17,44
17,1,197,1
17,2,432,37
17,2,444,15
17,2,1295,54
17,3,5,2
17,3,17,79
18,0,6,2
18,0,20,2
18,0,1086,1
18,0,1098,2
18,1,6,3
18,1,18,1
18,1,20,1
18,2,330,2
18,2,342,1
18,2,690,4
18,2,774,2
18,3,0,3
18,3,2,1
20,0,8,2
20,0,20,4
20,0,1088,1
