state,action,next-state,count
0,0,0,166
0,0,2,9
0,0,12,17
0,0,14,3
0,0,432,41
0,0,444,1
0,0,1080,6
0,0,1295,1
0,1,0,162
0,1,2,3
0,1,12,17
0,1,72,16
0,1,84,4
0,1,180,10
0,1,192,3
0,2,0,220
0,2,2,2
0,2,6,22
0,2,12,71
0,2,14,1
0,2,18,5
0,2,72,22
0,2,84,4
0,2,86,2
0,2,432,9
0,2,444,5
0,3,0,77
0,3,2,13
0,3,5,99
0,3,12,1
0,3,72,7
0,3,74,2
0,3,432,13
2,0,0,11
2,0,2,37
2,0,12,1
2,0,14,4
2,0,432,2
2,0,434,5
2,1,0,11
2,1,2,40
2,1,12,3
2,1,14,7
2,1,74,10
2,1,180,1
2,1,182,2
2,1,192,1
2,2,0,23
2,2,6,3
2,2,12,10
2,2,72,2
2,2,84,1
2,2,432,2
2,3,74,1
2,3,432,11
2,3,434,1
2,3,1295,19
5,0,5,156
5,0,17,35
5,0,1085,2
5,1,5,235
5,1,17,8
5,1,185,25
5,1,197,1
5,2,0,214
5,2,12,42
5,2,72,9
5,2,84,2
5,2,432,27
5,2,444,10
5,3,5,187
5,3,17,8
6,0,6,31
6,0,8,5
6,0,18,9
6,0,20,2
6,1,6,23
6,1,186,1
6,2,1295,6
6,3,0,7
6,3,2,1
6,3,432,2
8,0,8,3
8,0,20,6
8,1,8,7
8,1,20,2
8,1,188,1
8,2,1295,3
8,3,432,2
8,3,1295,1
12,0,0,12
12,0,2,6
12,0,12,55
12,0,14,8
12,0,432,1
12,0,434,1
12,0,444,14
12,0,1080,1
12,0,1082,1
12,0,1092,3
12,0,1094,1
12,1,0,24
12,1,2,1
12,1,12,68
12,1,14,4
12,1,72,4
12,1,84,9
12,1,86,1
12,1,180,2
12,1,192,8
12,1,194,1
12,2,72,7
12,2,84,2
12,2,432,4
12,2,444,2
12,2,1295,36
12,3,0,31
12,3,2,7
12,3,5,31
12,3,14,1
12,3,432,5
14,0,0,1
14,0,2,7
14,0,12,2
14,0,14,13
14,0,434,1
14,1,0,1
14,1,2,5
14,1,12,8
14,1,14,10
14,1,72,1
14,1,74,1
14,1,84,2
14,1,182,1
14,2,72,2
14,2,86,1
14,2,432,2
14,2,1295,10
14,3,432,4
14,3,1295,6
17,0,5,20
17,0,17,67
17,0,1097,1
17,1,5,32
17,1,17,85
17,1,185,1
17,1,197,9
17,2,72,3
17,2,84,1
17,2,432,28
17,2,444,16
17,2,1295,53
17,3,5,1
17,3,17,86
18,0,6,1
18,0,18,4
18,0,20,4
18,1,6,3
18,1,18,3
18,1,20,2
18,2,330,2
18,2,342,2
18,2,690,4
18,2,702,4
18,2,762,4
18,2,774,4
18,2,834,1
18,3,0,2
18,3,2,1
20,0,8,3
20,0,18,2
20,0,20,3
20,0,1098,1
20,1,8,2
20,1,18,3
20,1,20,7
20,1,200,2
20,2,330,2
20,2,342,4
20,2,690,4
20,2,702,2
20,2,762,2
20,2,774,3
20,3,1295,2
72,0,0,9
72,0,2,1
72,0,12,3
72,0,72,11
72,0,74,3
72,0,86,3
72,1,72,6
72,1,180,1
72,1,1295,11
