Trial 0,Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Trial 26,Trial 27,Trial 28,Trial 29,Trial 30,Trial 31,Trial 32,Trial 33,Trial 34,Trial 35,Trial 36,Trial 37,Trial 38,Trial 39,Trial 40,Trial 41,Trial 42,Trial 43,Trial 44,Trial 45,Trial 46,Trial 47,Trial 48,Trial 49,Trial 50,Trial 51,Trial 52,Trial 53,Trial 54,Trial 55,Trial 56,Trial 57,Trial 58,Trial 59,Trial 60,Trial 61,Trial 62,Trial 63,Trial 64,Trial 65,Trial 66,Trial 67,Trial 68,Trial 69,Trial 70,Trial 71,Trial 72,Trial 73,Trial 74,Trial 75,Trial 76,Trial 77,Trial 78,Trial 79,Trial 80,Trial 81,Trial 82,Trial 83,Trial 84,Trial 85,Trial 86,Trial 87,Trial 88,Trial 89,Trial 90,Trial 91,Trial 92,Trial 93,Trial 94,Trial 95,Trial 96,Trial 97,Trial 98,Trial 99
1.0,7.0,25.0,37.0,55.0,61.0,79.0,94.0,105.0,142.0,146.0,152.0,173.0,180.0,188.0,200.0,225.0,233.0,248.0,270.0,289.0,296.0,305.0,320.0,335.0,354.0,381.0,390.0,400.0,418.0,426.0,436.0,441.0,453.0,472.0,483.0,491.0,506.0,514.0,521.0,524.0,531.0,552.0,567.0,576.0,582.0,588.0,599.0,604.0,606.0,610.0,615.0,623.0,629.0,631.0,637.0,648.0,655.0,665.0,672.0,680.0,681.0,682.0,684.0,688.0,696.0,706.0,713.0,726.0,739.0,744.0,748.0,757.0,762.0,772.0,773.0,778.0,788.0,791.0,803.0,819.0,827.0,839.0,852.0,865.0,882.0,892.0,896.0,899.0,901.0,907.0,913.0,915.0,916.0,920.0,921.0,922.0,928.0,932.0,940.0
2.0,22.0,37.0,38.0,56.0,62.0,78.0,95.0,106.0,143.0,147.0,117.0,174.0,181.0,189.0,201.0,226.0,150.0,249.0,189.0,290.0,205.0,306.0,321.0,336.0,355.0,382.0,391.0,401.0,419.0,288.0,307.0,442.0,454.0,473.0,484.0,492.0,507.0,515.0,522.0,525.0,401.0,553.0,568.0,577.0,583.0,441.0,452.0,464.0,607.0,611.0,485.0,624.0,630.0,632.0,638.0,541.0,656.0,561.0,673.0,586.0,601.0,683.0,685.0,689.0,659.0,707.0,704.0,722.0,741.0,761.0,778.0,785.0,763.0,823.0,829.0,845.0,789.0,792.0,804.0,820.0,828.0,840.0,853.0,888.0,883.0,893.0,897.0,944.0,958.0,908.0,972.0,979.0,989.0,999.0,1012.0,1028.0,1040.0,1052.0,1063.0
1.0,8.0,26.0,39.0,57.0,63.0,79.0,96.0,107.0,104.0,148.0,153.0,175.0,133.0,190.0,202.0,227.0,151.0,162.0,190.0,291.0,206.0,307.0,235.0,337.0,356.0,383.0,392.0,402.0,420.0,427.0,308.0,443.0,455.0,474.0,351.0,493.0,508.0,516.0,382.0,526.0,532.0,554.0,569.0,428.0,584.0,442.0,453.0,465.0,467.0,612.0,486.0,488.0,515.0,633.0,534.0,649.0,657.0,562.0,674.0,587.0,602.0,610.0,619.0,631.0,660.0,687.0,705.0,727.0,742.0,762.0,779.0,786.0,764.0,824.0,830.0,846.0,858.0,793.0,805.0,821.0,829.0,841.0,854.0,866.0,909.0,894.0,932.0,945.0,959.0,909.0,973.0,980.0,990.0,1000.0,1013.0,1029.0,1041.0,1053.0,941.0
2.0,9.0,38.0,46.0,58.0,64.0,80.0,97.0,108.0,105.0,149.0,154.0,176.0,182.0,191.0,203.0,100.0,152.0,163.0,271.0,292.0,207.0,308.0,236.0,338.0,357.0,384.0,393.0,277.0,421.0,289.0,309.0,444.0,456.0,475.0,485.0,357.0,509.0,211.0,383.0,527.0,533.0,555.0,570.0,429.0,432.0,443.0,454.0,466.0,468.0,613.0,616.0,489.0,516.0,634.0,535.0,650.0,543.0,563.0,571.0,588.0,603.0,611.0,686.0,632.0,697.0,688.0,706.0,723.0,743.0,763.0,749.0,787.0,807.0,825.0,831.0,847.0,859.0,794.0,806.0,381.0,830.0,842.0,878.0,867.0,910.0,914.0,933.0,946.0,960.0,910.0,974.0,981.0,991.0,1001.0,1014.0,1030.0,1042.0,1054.0,1064.0
3.0,10.0,39.0,47.0,59.0,65.0,80.0,81.0,88.0,26.0,108.0,155.0,177.0,134.0,192.0,204.0,228.0,153.0,164.0,272.0,200.0,208.0,309.0,237.0,339.0,255.0,269.0,394.0,278.0,422.0,290.0,310.0,445.0,457.0,327.0,486.0,494.0,361.0,212.0,384.0,528.0,534.0,406.0,424.0,430.0,433.0,444.0,455.0,155.0,469.0,614.0,487.0,490.0,517.0,635.0,536.0,651.0,544.0,666.0,572.0,589.0,604.0,612.0,687.0,633.0,661.0,689.0,707.0,724.0,744.0,764.0,750.0,788.0,765.0,826.0,832.0,848.0,860.0,795.0,807.0,382.0,831.0,843.0,879.0,868.0,911.0,915.0,934.0,947.0,961.0,911.0,975.0,982.0,992.0,1002.0,1015.0,1031.0,1043.0,933.0,1065.0
3.0,11.0,40.0,48.0,66.0,66.0,81.0,98.0,109.0,18.0,29.0,156.0,178.0,183.0,193.0,135.0,101.0,154.0,165.0,191.0,201.0,209.0,310.0,238.0,340.0,256.0,270.0,274.0,279.0,285.0,291.0,311.0,315.0,458.0,328.0,487.0,358.0,86.0,213.0,385.0,529.0,535.0,556.0,571.0,578.0,434.0,445.0,456.0,18.0,470.0,477.0,617.0,491.0,518.0,111.0,537.0,652.0,545.0,564.0,573.0,590.0,605.0,613.0,620.0,634.0,662.0,690.0,708.0,725.0,219.0,765.0,751.0,789.0,159.0,827.0,833.0,849.0,861.0,868.0,24.0,32.0,61.0,844.0,880.0,869.0,884.0,916.0,935.0,948.0,962.0,963.0,976.0,983.0,993.0,1003.0,1016.0,1032.0,1044.0,1055.0,1066.0
4.0,12.0,41.0,49.0,11.0,70.0,82.0,99.0,89.0,106.0,109.0,118.0,127.0,184.0,194.0,136.0,37.0,155.0,166.0,273.0,202.0,210.0,220.0,48.0,341.0,358.0,385.0,275.0,280.0,286.0,428.0,312.0,446.0,459.0,329.0,488.0,359.0,9.0,214.0,144.0,393.0,536.0,95.0,572.0,579.0,435.0,446.0,600.0,19.0,471.0,478.0,618.0,492.0,519.0,62.0,538.0,542.0,546.0,667.0,574.0,591.0,606.0,614.0,621.0,635.0,51.0,691.0,709.0,726.0,36.0,766.0,780.0,790.0,148.0,828.0,834.0,850.0,862.0,364.0,25.0,33.0,57.0,67.0,91.0,889.0,912.0,917.0,936.0,949.0,59.0,964.0,72.0,76.0,81.0,86.0,1017.0,306.0,1045.0,1056.0,1067.0
5.0,13.0,27.0,50.0,7.0,67.0,83.0,82.0,90.0,27.0,110.0,157.0,128.0,185.0,195.0,137.0,5.0,156.0,250.0,274.0,203.0,211.0,221.0,49.0,342.0,257.0,386.0,276.0,281.0,67.0,429.0,73.0,447.0,460.0,330.0,352.0,495.0,87.0,215.0,91.0,394.0,402.0,407.0,425.0,431.0,436.0,447.0,457.0,156.0,472.0,479.0,619.0,493.0,520.0,522.0,539.0,173.0,547.0,668.0,575.0,592.0,607.0,615.0,622.0,636.0,107.0,692.0,710.0,727.0,44.0,767.0,781.0,758.0,808.0,156.0,67.0,851.0,863.0,365.0,26.0,34.0,62.0,68.0,92.0,890.0,885.0,918.0,41.0,950.0,60.0,965.0,73.0,77.0,82.0,87.0,1018.0,1033.0,15.0,1057.0,1068.0
6.0,14.0,28.0,51.0,2.0,68.0,84.0,83.0,91.0,107.0,30.0,158.0,129.0,186.0,196.0,138.0,38.0,157.0,251.0,275.0,73.0,77.0,222.0,143.0,343.0,258.0,271.0,395.0,282.0,287.0,292.0,63.0,448.0,461.0,331.0,126.0,496.0,32.0,216.0,37.0,395.0,537.0,42.0,573.0,580.0,585.0,45.0,458.0,97.0,13.0,480.0,620.0,494.0,55.0,63.0,113.0,174.0,658.0,669.0,576.0,593.0,608.0,616.0,623.0,637.0,663.0,693.0,711.0,728.0,51.0,768.0,153.0,791.0,160.0,16.0,158.0,852.0,790.0,366.0,27.0,161.0,63.0,69.0,81.0,891.0,886.0,919.0,42.0,951.0,61.0,966.0,74.0,17.0,83.0,1004.0,1019.0,1034.0,16.0,1058.0,1069.0
7.0,15.0,29.0,52.0,9.0,69.0,85.0,84.0,26.0,28.0,31.0,119.0,130.0,187.0,197.0,205.0,102.0,158.0,167.0,276.0,1.0,297.0,223.0,144.0,251.0,259.0,387.0,396.0,60.0,423.0,293.0,437.0,449.0,462.0,332.0,82.0,497.0,362.0,217.0,38.0,396.0,538.0,408.0,574.0,581.0,586.0,43.0,459.0,267.0,473.0,481.0,272.0,495.0,27.0,64.0,114.0,113.0,548.0,565.0,577.0,594.0,609.0,617.0,124.0,638.0,664.0,694.0,712.0,729.0,745.0,127.0,138.0,792.0,149.0,157.0,159.0,71.0,12.0,367.0,808.0,822.0,58.0,70.0,38.0,892.0,887.0,920.0,43.0,952.0,62.0,967.0,26.0,78.0,994.0,88.0,1020.0,1035.0,54.0,196.0,1070.0
