state,action,next-state,count
0,0,0,237
0,0,2,9
0,0,12,12
0,0,14,6
0,0,432,44
0,0,444,4
0,0,1080,29
0,0,1082,2
0,0,1092,2
0,0,1295,3
0,1,0,192
0,1,2,5
0,1,12,18
0,1,14,2
0,1,72,19
0,1,84,4
0,1,180,11
0,1,192,1
0,2,0,229
0,2,2,1
0,2,6,19
0,2,12,52
0,2,18,4
0,2,72,13
0,2,84,4
0,2,432,8
0,2,444,7
0,3,0,70
0,3,2,16
0,3,5,105
0,3,12,2
0,3,72,4
0,3,74,3
0,3,432,6
2,0,0,11
2,0,2,42
2,0,14,3
2,0,432,1
2,0,1080,2
2,0,1082,4
2,1,0,9
2,1,2,35
2,1,14,4
2,1,72,4
2,1,74,6
2,1,180,1
2,1,182,2
2,1,192,1
2,2,0,23
2,2,6,4
2,2,12,9
2,2,18,1
2,2,84,1
2,2,432,1
2,2,444,2
2,3,72,3
2,3,74,2
2,3,432,11
2,3,434,1
2,3,1295,14
5,0,5,132
5,0,17,28
5,1,5,181
5,1,17,4
5,1,185,9
5,1,197,1
5,2,0,226
5,2,12,40
5,2,72,11
5,2,84,1
5,2,432,35
5,2,444,8
5,3,5,169
5,3,17,8
6,0,6,25
6,0,8,8
6,0,18,7
6,0,20,4
6,0,1086,1
6,0,1098,2
6,1,6,25
6,1,18,2
6,1,186,1
6,2,1295,6
6,3,0,6
6,3,2,2
8,0,8,2
8,0,20,5
8,1,6,2
8,1,8,1
8,2,1295,2
8,3,434,2
8,3,1295,1
12,0,0,9
12,0,2,4
12,0,12,51
12,0,14,9
12,0,432,1
12,0,444,14
12,0,1080,3
12,0,1092,2
12,1,0,25
12,1,2,1
12,1,12,61
12,1,14,3
12,1,72,3
12,1,74,1
12,1,84,11
12,1,180,5
12,1,182,1
12,1,192,6
12,1,194,1
12,2,72,5
12,2,84,3
12,2,432,4
12,2,444,2
12,2,1295,29
12,3,0,19
12,3,2,6
12,3,5,25
12,3,12,1
12,3,72,4
12,3,432,4
14,0,0,3
14,0,2,9
14,0,12,1
14,0,14,26
14,0,432,1
14,0,446,1
14,0,1080,3
14,0,1082,1
14,0,1094,1
14,1,0,1
14,1,2,1
14,1,12,7
14,1,14,14
14,1,84,1
14,1,86,2
14,1,182,2
14,1,194,2
14,2,72,1
14,2,84,2
14,2,432,3
14,2,1295,7
14,3,72,2
14,3,432,2
14,3,1295,9
17,0,5,20
17,0,17,65
17,0,1097,2
17,1,5,20
17,1,17,76
17,1,197,1
17,2,432,39
17,2,444,20
17,2,1295,56
17,3,5,6
17,3,17,77
18,0,6,4
18,0,18,3
18,0,20,1
18,0,1098,1
18,1,6,4
18,1,18,4
18,2,330,1
18,2,342,2
18,2,690,6
18,2,702,5
18,2,762,1
18,2,774,2
18,3,0,1
18,3,2,1
20,0,20,4
20,1,6,1
20,1,8,2
20,1,18,2
20,1,20,2
20,2,330,1
20,2,342,1
20,2,690,4
20,2,762,3
20,2,774,3
