state,action,next-state,count
0,0,0,270
0,0,2,15
0,0,12,14
0,0,14,2
0,0,432,63
0,0,434,1
0,0,444,2
0,0,1080,29
0,0,1092,2
0,0,1295,2
0,1,0,209
0,1,2,5
0,1,12,14
0,1,14,1
0,1,72,27
0,1,84,2
0,1,86,1
0,1,180,14
0,1,192,2
0,2,0,225
0,2,6,21
0,2,12,50
0,2,14,2
0,2,18,3
0,2,72,12
0,2,74,1
0,2,84,6
0,2,432,8
0,2,444,4
0,3,0,76
0,3,2,14
0,3,5,88
0,3,12,2
0,3,72,5
0,3,74,1
0,3,432,5
2,0,0,11
2,0,2,34
2,0,12,1
2,0,14,4
2,0,434,2
2,0,446,1
2,0,1080,3
2,0,1094,1
2,1,0,14
2,1,2,26
2,1,12,3
2,1,14,6
2,1,72,3
2,1,74,4
2,1,84,1
2,1,182,2
2,2,0,26
2,2,6,4
2,2,12,14
2,2,18,2
2,2,72,1
2,2,84,2
2,2,432,2
2,2,444,1
2,2,446,1
2,3,72,2
2,3,432,9
2,3,444,1
2,3,1295,12
5,0,5,109
5,0,17,43
5,0,1085,3
5,1,5,107
5,1,17,4
5,2,0,216
5,2,12,46
5,2,72,11
5,2,84,5
5,2,432,22
5,2,444,7
5,3,5,114
5,3,17,5
6,0,6,23
6,0,8,5
6,0,18,7
6,0,20,3
6,0,1086,7
6,0,1098,4
6,1,6,30
6,1,18,1
6,1,186,2
6,2,1295,9
6,3,0,6
6,3,2,1
8,0,8,3
8,0,20,6
8,0,1100,1
8,1,6,4
8,1,8,3
8,1,18,1
8,2,1295,2
8,3,432,1
8,3,1295,1
12,0,0,14
12,0,2,3
12,0,12,36
12,0,14,9
12,0,432,3
12,0,434,1
12,0,444,4
12,0,1080,2
12,0,1082,1
12,0,1092,4
12,1,0,16
12,1,2,1
12,1,12,36
12,1,14,4
12,1,72,1
12,1,84,4
12,1,180,1
12,1,192,1
12,2,72,16
12,2,84,9
12,2,432,4
12,2,444,5
12,2,1295,34
12,3,0,19
12,3,2,9
12,3,5,33
12,3,12,1
12,3,432,2
12,3,434,1
14,0,0,2
14,0,2,10
14,0,14,17
14,0,446,1
14,0,1094,2
14,1,0,4
14,1,2,3
14,1,12,6
14,1,14,31
14,1,74,1
14,1,84,1
14,1,86,2
14,1,180,1
14,1,182,1
14,2,432,2
14,2,1295,11
14,3,72,1
14,3,74,1
14,3,432,3
14,3,1295,12
17,0,5,29
17,0,17,89
17,0,1085,2
17,0,1097,3
17,1,5,15
17,1,17,86
17,1,185,1
17,2,72,1
17,2,84,1
17,2,432,33
17,2,444,14
17,2,1295,53
17,3,5,4
17,3,17,89
18,0,18,5
18,0,20,1
18,0,1098,1
18,1,6,1
18,1,18,6
18,2,330,4
18,2,342,2
18,2,690,2
18,2,702,2
18,2,762,1
18,2,774,4
18,3,0,2
18,3,2,2
20,0,8,1
20,0,18,1
20,0,20,8
20,0,1088,1
20,1,8,2
20,1,20,7
20,2,330,3
20,2,342,4
20,2,690,5
20,2,702,3
20,2,762,2
20,2,774,3
20,3,434,1
20,3,1295,2
72,0,0,18
72,0,2,2
72,0,12,1
72,0,72,11
72,0,74,4
72,0,84,1
72,0,86,3
72,0,1080,2
72,0,1152,1
72,1,72,6
72,1,1295,11
72,2,0,6
72,2,2,9
72,2,14,2
72,2,74,2
72,2,434,2
72,2,1295,2
72,3,5,5
72,3,12,13
72,3,14,2
72,3,432,2
72,3,444,3
72,3,446,1
72,3,1295,1
74,0,2,4
74,0,74,6
74,1,72,3
74,1,74,4
74,1,182,1
74,1,1295,1
74,2,0,1
74,2,2,6
74,2,14,2
74,2,18,1
74,3,444,4
74,3,1295,2
84,0,0,2
84,0,12,4
84,0,72,3
84,0,84,3
84,0,86,1
84,0,1080,1
84,0,1092,1
84,0,1164,1
84,1,84,6
84,1,1295,8
84,2,72,1
84,2,74,1
84,2,1295,5
84,3,5,3
84,3,12,2
84,3,1295,1
86,0,14,2
86,1,1295,2
86,2,72,1
86,2,86,1
86,2,446,2
86,3,444,4
86,3,1295,1
180,0,0,4
180,0,2,1
180,0,72,1
180,0,432,1
180,0,444,1
180,1,180,20
180,1,612,1
180,2,180,16
180,2,182,4
180,2,186,1
180,2,192,7
180,2,194,1
180,2,614,1
180,3,180,12
180,3,182,2
180,3,185,11
180,3,192,2
182,0,0,1
182,0,2,2
182,1,180,2
182,1,182,8
182,1,194,2
182,2,180,2
182,2,186,4
182,2,192,3
182,3,612,1
182,3,1295,2
185,0,5,4
185,1,185,11
185,2,180,6
185,2,192,3
185,2,612,2
185,2,624,2
185,3,185,12
186,0,6,2
186,1,186,3
186,2,1295,2
186,3,182,3
192,0,0,1
192,0,12,2
192,0,444,1
192,1,180,2
192,1,192,8
192,1,194,1
192,2,182,1
192,2,614,1
192,2,1295,3
192,3,180,5
192,3,182,2
192,3,185,4
194,0,12,1
194,1,192,1
194,2,180,2
197,0,17,2
197,1,197,1
197,2,612,1
197,2,1295,1
200,1,200,1
200,2,402,1
200,3,614,1
330,0,330,1
330,0,1295,2
330,1,690,1
330,1,762,3
330,1,774,2
330,2,1295,2
330,3,18,1
330,3,20,2
331,0,1295,1
342,0,342,1
342,0,1295,1
342,1,342,1
342,1,762,2
342,1,774,2
342,2,763,1
342,2,777,1
342,3,18,1
342,3,20,2
343,0,1295,1
343,2,703,1
345,0,1295,1
345,1,777,1
345,2,693,1
345,2,777,1
345,3,342,1
402,2,1295,1
432,0,432,12
432,0,444,2
432,0,1295,25
432,1,0,20
432,1,180,2
432,1,192,1
432,1,432,30
432,1,434,1
432,1,444,4
432,1,612,1
432,1,624,1
432,2,0,5
432,2,2,40
432,2,6,1
432,2,8,5
432,2,12,2
432,2,14,20
432,2,20,3
432,2,72,1
432,2,74,7
432,2,84,1
432,2,86,2
432,2,432,1
432,2,446,1
432,2,1295,3
432,3,5,4
432,3,12,2
432,3,14,4
432,3,17,24
434,0,434,1
434,0,1295,1
434,1,0,1
434,1,2,2
434,2,2,1
434,2,8,2
434,2,12,1
434,3,86,1
434,3,432,1
444,0,444,4
444,0,1295,9
444,1,0,6
444,1,12,7
444,1,14,1
444,1,192,1
444,1,432,9
444,1,444,14
444,1,446,1
444,1,612,3
444,1,624,2
444,2,72,2
444,2,74,2
444,2,86,1
444,2,434,1
444,2,446,1
444,2,1295,11
444,3,0,1
444,3,5,3
444,3,12,1
444,3,17,5
444,3,1295,1
446,0,1295,1
446,1,14,1
446,1,444,1
446,1,446,1
446,2,1295,2
446,3,86,1
446,3,432,1
446,3,1295,2
612,0,432,1
612,2,180,1
612,2,182,3
612,2,614,1
612,3,197,3
614,0,1295,1
614,1,614,1
614,1,1295,1
614,2,200,1
614,3,192,1
624,0,444,1
624,1,624,1
624,2,1295,1
624,3,185,1
624,3,192,1
624,3,197,1
690,0,330,1
690,0,690,1
690,0,762,4
690,1,690,1
690,1,1295,1
690,2,1295,2
690,3,20,3
691,1,691,1
691,3,1295,1
693,0,765,1
693,2,1295,1
702,0,774,1
702,1,1295,1
702,2,345,1
702,2,693,1
702,3,18,1
702,3,20,1
703,3,1295,1
705,1,705,1
705,2,691,1
705,2,775,1
705,3,705,1
762,0,330,4
762,1,690,1
762,1,702,1
762,2,1295,1
762,3,18,1
762,3,20,4
762,3,200,1
763,2,1295,1
765,3,343,1
774,0,330,1
774,0,342,3
774,1,690,2
