state,action,next-state,count
0,0,0,193
0,0,2,14
0,0,12,12
0,0,14,1
0,0,432,37
0,0,444,1
0,0,1080,15
0,0,1082,1
0,0,1092,4
0,0,1295,1
0,1,0,232
0,1,2,11
0,1,12,25
0,1,72,16
0,1,84,2
0,1,180,23
0,1,192,2
0,2,0,235
0,2,6,25
0,2,12,58
0,2,14,1
0,2,18,5
0,2,72,9
0,2,84,7
0,2,432,8
0,2,434,1
0,2,444,5
0,3,0,79
0,3,2,13
0,3,5,108
0,3,72,4
0,3,74,2
0,3,432,12
0,3,434,1
2,0,0,11
2,0,2,33
2,0,12,1
2,0,14,5
2,0,434,4
2,0,446,1
2,0,1080,1
2,0,1082,2
2,1,0,17
2,1,2,31
2,1,12,3
2,1,14,5
2,1,72,2
2,1,74,5
2,1,84,1
2,1,86,1
2,1,182,3
2,2,0,23
2,2,6,3
2,2,12,24
2,2,14,1
2,2,18,1
2,2,72,3
2,2,432,4
2,2,444,1
2,3,72,2
2,3,74,2
2,3,432,13
2,3,434,1
2,3,1295,12
5,0,5,156
5,0,17,42
5,0,1085,4
5,1,5,171
5,1,17,11
5,1,185,5
5,1,197,1
5,2,0,215
5,2,12,48
5,2,72,12
5,2,84,3
5,2,432,32
5,2,444,15
5,3,5,185
5,3,17,10
6,0,6,29
6,0,8,10
6,0,18,11
6,0,20,4
6,0,1086,2
6,1,6,21
6,1,8,1
6,2,1295,5
6,3,0,4
6,3,2,1
6,3,432,1
8,0,6,1
8,0,8,5
8,0,18,1
8,0,20,7
8,0,1088,1
8,1,6,3
8,1,8,8
8,2,1295,3
8,3,432,2
8,3,434,3
8,3,1295,1
12,0,0,10
12,0,2,3
12,0,12,74
12,0,14,9
12,0,432,5
12,0,444,11
12,0,1080,1
12,0,1092,8
12,0,1295,1
12,1,0,36
12,1,2,4
12,1,12,77
12,1,14,4
12,1,72,1
12,1,84,9
12,1,180,1
12,1,192,12
12,2,72,5
12,2,84,3
12,2,432,2
12,2,444,2
12,2,1295,37
12,3,0,23
12,3,2,13
12,3,5,30
12,3,72,1
12,3,74,1
12,3,432,6
14,0,0,2
14,0,2,11
14,0,12,1
14,0,14,13
14,0,434,1
14,0,446,1
14,0,1082,1
14,0,1094,1
14,1,2,5
14,1,12,9
14,1,14,7
14,1,84,2
14,1,86,2
14,1,192,1
14,1,194,2
14,2,72,1
14,2,84,1
14,2,432,1
14,2,1295,8
14,3,72,1
14,3,432,4
14,3,1295,7
17,0,5,30
17,0,17,98
17,0,1085,3
17,0,1097,3
17,1,5,25
17,1,17,79
17,1,185,2
17,1,197,1
17,2,72,1
17,2,432,30
17,2,444,11
17,2,1295,60
17,3,5,6
17,3,17,96
18,0,6,1
18,0,8,4
18,0,18,8
18,0,1098,1
18,1,6,2
18,1,8,1
18,1,18,6
18,1,198,2
18,2,330,3
18,2,342,2
18,2,690,9
18,2,702,3
18,2,762,2
18,2,774,1
18,3,0,2
20,0,8,1
20,0,18,2
20,0,20,4
20,0,1100,1
20,1,8,1
20,1,18,2
20,1,20,4
20,2,330,2
20,2,690,5
20,2,702,2
20,2,762,5
20,2,774,2
20,3,1295,3
72,0,0,12
72,0,14,1
72,0,72,11
72,0,74,3
72,0,84,5
72,0,1164,1
72,1,72,6
72,1,1295,8
72,2,0,5
72,2,2,8
72,2,14,2
72,2,434,2
72,2,1295,2
72,3,0,1
72,3,5,4
72,3,12,5
72,3,14,4
72,3,444,2
72,3,1295,1
74,0,0,2
74,0,2,4
74,0,72,1
74,0,74,4
74,1,74,2
74,1,1295,5
74,2,2,4
74,2,14,3
74,2,1295,1
74,3,444,5
74,3,1295,3
84,0,0,2
84,0,12,3
84,0,72,4
84,0,84,2
84,0,86,3
84,1,84,1
84,1,192,1
84,1,1295,8
84,2,72,1
84,2,432,1
84,2,1295,5
84,3,0,1
84,3,12,3
84,3,14,1
84,3,432,1
84,3,444,3
86,0,2,1
86,0,74,1
86,0,86,3
86,1,86,2
86,1,194,1
86,1,1295,2
86,2,1295,3
86,3,444,1
86,3,1295,1
180,0,0,8
180,0,2,1
180,0,12,1
180,0,72,1
180,0,74,1
180,0,434,1
180,1,180,29
180,1,182,1
180,1,612,2
180,2,180,19
180,2,182,2
180,2,186,1
180,2,192,14
180,2,194,2
180,2,612,3
180,2,624,1
180,3,180,11
180,3,185,18
180,3,192,2
180,3,194,2
180,3,612,1
180,3,624,1
180,3,1295,1
182,0,2,1
182,0,14,1
182,0,74,1
182,0,432,1
182,1,182,11
182,1,194,1
182,1,614,1
182,2,180,1
182,2,186,1
182,2,192,3
182,2,194,2
182,3,180,1
182,3,612,1
182,3,1295,2
185,0,5,2
185,0,17,4
185,1,185,22
185,1,197,1
185,2,180,16
185,2,192,4
185,2,612,2
185,2,624,2
185,3,185,24
185,3,197,1
186,2,1295,1
186,3,182,1
192,0,12,7
192,0,84,1
192,1,180,1
192,1,192,22
192,1,612,1
192,2,180,1
192,2,182,1
192,2,612,1
192,2,1295,4
192,3,180,14
192,3,182,4
192,3,185,7
192,3,192,2
192,3,194,2
192,3,612,1
194,0,2,3
194,0,14,1
194,0,86,2
194,1,194,6
194,1,1295,1
194,2,192,2
194,2,1295,2
194,3,1295,4
197,0,17,2
197,1,197,8
197,2,612,3
197,2,1295,2
197,3,197,5
198,0,18,1
198,3,180,1
330,0,330,1
330,0,1295,1
330,1,330,1
330,1,690,1
330,1,762,2
330,1,774,1
330,2,1295,2
330,3,18,1
330,3,20,3
333,1,765,1
342,0,1295,1
342,1,762,1
342,2,763,1
342,2,765,1
342,3,18,1
343,1,403,1
343,2,705,1
343,3,1295,1
345,0,1295,1
403,0,1295,1
432,0,432,15
432,0,1295,18
432,1,0,12
432,1,12,2
432,1,180,3
432,1,194,1
432,1,432,21
432,1,434,1
432,1,444,2
432,2,0,9
432,2,2,49
432,2,6,2
432,2,8,2
432,2,12,6
432,2,14,20
432,2,20,4
432,2,74,10
432,2,86,1
432,2,434,2
432,2,444,1
432,3,0,1
432,3,5,5
432,3,12,2
432,3,14,2
432,3,17,25
432,3,84,2
432,3,432,1
434,0,434,1
434,0,1295,2
434,1,0,1
434,1,2,2
434,1,180,1
434,1,182,1
434,1,434,3
434,1,446,2
434,2,0,1
434,2,2,1
434,2,6,1
434,2,8,1
434,2,12,1
434,3,432,1
434,3,1295,3
444,0,432,1
444,0,444,9
444,0,1295,11
