state,action,next-state,count
0,0,0,231
0,0,2,18
0,0,12,12
0,0,14,3
0,0,432,51
0,0,444,2
0,0,1080,27
0,0,1092,2
0,0,1295,4
0,1,0,194
0,1,2,3
0,1,12,21
0,1,72,19
0,1,74,4
0,1,180,12
0,1,192,2
0,1,432,2
0,1,444,1
0,2,0,222
0,2,2,2
0,2,6,32
0,2,12,55
0,2,14,1
0,2,18,5
0,2,72,18
0,2,84,6
0,2,432,7
0,2,444,5
0,3,0,59
0,3,2,9
0,3,5,105
0,3,72,4
0,3,74,1
0,3,84,1
0,3,432,7
2,0,0,10
2,0,2,63
2,0,14,7
2,0,432,3
2,0,434,3
2,0,1080,3
2,0,1082,9
2,1,0,13
2,1,2,26
2,1,12,1
2,1,14,2
2,1,74,4
2,1,86,1
2,1,434,1
2,2,0,19
2,2,6,3
2,2,12,10
2,2,18,1
2,2,72,1
2,2,432,5
2,2,444,1
2,3,72,2
2,3,74,4
2,3,432,9
2,3,434,2
2,3,1295,15
5,0,5,153
5,0,17,34
5,0,1085,2
5,1,5,210
5,1,17,11
5,1,185,11
5,1,197,1
5,2,0,225
5,2,12,56
5,2,72,8
5,2,84,6
5,2,432,20
5,2,444,10
5,3,5,192
5,3,17,10
6,0,6,34
6,0,8,9
6,0,18,6
6,0,20,4
6,0,1086,3
6,0,1098,1
6,1,6,24
6,1,18,1
6,2,1295,8
6,3,0,9
6,3,2,3
6,3,432,1
8,0,8,7
8,0,18,2
8,0,20,11
8,0,1088,1
8,0,1100,1
8,1,6,4
8,1,8,5
8,2,1295,3
8,3,72,1
8,3,432,1
8,3,1295,1
12,0,0,10
12,0,2,1
12,0,12,57
12,0,14,5
12,0,432,2
12,0,444,11
12,0,1080,1
12,0,1092,1
12,0,1295,1
12,1,0,29
12,1,2,1
12,1,12,57
12,1,14,2
12,1,84,12
12,1,180,2
12,1,192,9
12,1,194,1
12,2,72,8
12,2,74,1
12,2,84,5
12,2,432,5
12,2,1295,36
12,3,0,23
12,3,2,3
12,3,5,31
12,3,72,2
12,3,74,2
12,3,432,3
14,0,0,1
14,0,2,4
14,0,12,2
14,0,14,20
14,0,432,1
14,0,434,2
14,0,446,3
14,0,1082,1
14,0,1092,1
14,1,0,2
14,1,2,3
14,1,12,2
14,1,14,8
14,1,74,1
14,1,84,3
14,1,86,4
14,2,72,1
14,2,84,1
14,2,432,4
14,2,1295,6
14,3,72,4
14,3,74,1
14,3,432,3
14,3,1295,6
17,0,5,21
17,0,17,59
17,0,1085,1
17,0,1097,2
17,1,5,20
17,1,17,71
17,1,185,1
17,1,197,3
17,2,72,2
17,2,432,32
17,2,444,11
17,2,1295,52
17,3,5,4
17,3,17,75
18,0,6,1
18,0,18,4
18,0,20,1
18,0,1086,1
18,1,6,2
18,1,8,1
18,1,18,7
18,2,330,3
18,2,342,3
18,2,690,2
18,2,702,7
18,2,762,1
18,2,774,2
18,2,834,1
18,3,0,1
18,3,2,3
18,3,432,1
20,0,8,2
20,0,20,6
20,0,1100,2
20,1,8,5
20,1,18,1
20,1,20,5
20,1,188,1
20,2,330,1
20,2,342,2
20,2,690,6
20,2,702,1
20,2,762,5
20,2,774,1
20,3,432,2
20,3,434,1
20,3,1295,2
72,0,0,14
72,0,2,2
72,0,12,1
72,0,14,1
72,0,72,10
72,0,74,3
72,0,84,8
72,0,1080,1
72,1,72,6
72,1,1295,10
72,2,0,7
72,2,2,9
72,2,14,7
72,2,72,1
72,2,434,4
72,2,1295,2
72,3,0,1
72,3,2,1
72,3,5,6
72,3,12,6
72,3,84,3
72,3,1295,2
74,0,0,2
74,0,2,1
74,0,72,3
74,0,74,9
74,0,86,2
74,0,1154,1
74,1,74,3
74,1,1295,4
74,2,2,5
