state,action,next-state,count
0,0,0,211
0,0,2,12
0,0,12,16
0,0,14,5
0,0,432,51
0,0,444,2
0,0,1080,15
0,0,1082,1
0,0,1092,1
0,0,1295,1
0,1,0,154
0,1,2,8
0,1,12,12
0,1,14,1
0,1,72,14
0,1,74,1
0,1,84,2
0,1,180,6
0,1,182,1
0,2,0,216
0,2,2,1
0,2,6,26
0,2,12,59
0,2,18,9
0,2,72,14
0,2,84,6
0,2,432,4
0,2,444,4
0,3,0,62
0,3,2,7
0,3,5,99
0,3,12,1
0,3,14,2
0,3,72,7
0,3,74,2
0,3,432,5
2,0,0,15
2,0,2,39
2,0,14,5
2,0,432,1
2,0,434,5
2,0,1080,3
2,0,1082,6
2,0,1094,1
2,1,0,12
2,1,2,31
2,1,12,2
2,1,14,2
2,1,72,3
2,1,74,4
2,1,84,1
2,1,182,2
2,1,192,1
2,2,0,24
2,2,6,2
2,2,12,15
2,2,18,3
2,2,72,2
2,2,84,1
2,2,432,3
2,2,444,2
2,3,72,3
2,3,432,9
2,3,1295,15
5,0,5,183
5,0,17,50
5,0,1085,15
5,1,5,195
5,1,17,16
5,1,185,6
5,2,0,200
5,2,12,55
5,2,72,9
5,2,84,6
5,2,432,31
5,2,444,12
5,3,5,186
5,3,17,12
6,0,6,22
6,0,8,14
6,0,18,6
6,0,20,6
6,0,1086,7
6,0,1098,2
6,1,6,17
6,1,18,2
6,1,186,2
6,2,1295,5
6,3,0,7
6,3,2,1
8,0,8,4
8,0,18,1
8,0,20,6
8,0,1088,2
8,1,6,6
8,1,8,1
8,2,1295,2
8,3,432,3
8,3,1295,1
12,0,0,15
12,0,2,9
12,0,12,48
12,0,14,12
12,0,432,4
12,0,444,27
12,0,1080,4
12,0,1092,6
12,1,0,19
12,1,2,2
12,1,12,39
12,1,14,3
12,1,72,1
12,1,84,9
12,1,192,3
12,2,72,3
12,2,84,5
12,2,432,3
12,2,1295,25
12,3,0,22
12,3,2,13
12,3,5,29
12,3,72,3
12,3,74,1
12,3,432,7
14,0,0,1
14,0,2,9
14,0,12,2
14,0,14,17
14,0,434,1
14,0,444,1
14,0,1094,2
14,1,0,1
14,1,2,6
14,1,12,9
14,1,14,18
14,1,74,1
14,1,84,1
14,1,86,3
14,1,192,2
14,2,72,1
14,2,432,2
14,2,434,1
14,2,444,1
14,2,1295,10
14,3,74,2
14,3,432,8
14,3,1295,8
17,0,5,25
17,0,17,99
17,0,1085,4
17,0,1097,6
17,1,5,32
17,1,17,101
17,1,185,1
17,1,197,4
17,2,72,1
17,2,84,1
17,2,432,30
17,2,444,14
17,2,1295,62
17,3,5,5
17,3,17,95
18,0,6,3
18,0,18,6
18,0,20,2
18,0,1098,4
18,1,6,3
18,1,18,8
18,1,20,2
18,1,198,1
18,2,330,4
18,2,342,3
18,2,690,3
18,2,702,1
18,2,762,5
18,2,774,4
18,2,1295,1
18,3,0,2
18,3,2,1
18,3,432,2
18,3,434,1
20,0,6,1
20,0,8,2
20,0,18,3
20,0,20,6
20,0,1098,1
20,1,6,1
20,1,8,2
20,1,18,2
20,1,20,5
20,2,342,2
20,2,690,4
20,2,702,3
20,2,762,3
20,2,1295,1
20,3,434,1
20,3,1295,1
72,0,0,12
72,0,2,2
72,0,72,8
72,0,74,3
72,0,84,2
72,0,1152,2
72,1,72,7
72,1,1295,11
72,2,0,10
72,2,2,6
72,2,6,1
72,2,12,1
72,2,14,4
72,2,18,1
72,2,84,1
72,3,0,1
72,3,2,1
72,3,5,6
72,3,12,5
72,3,444,2
72,3,1295,1
74,0,2,3
74,0,14,1
74,0,72,2
74,0,74,7
74,1,72,1
74,1,74,1
74,1,1295,5
74,2,0,1
74,2,2,4
74,2,12,1
74,2,14,5
74,2,446,1
74,3,444,1
74,3,1295,4
84,0,0,1
84,0,12,7
84,0,14,1
84,0,72,1
84,0,74,1
