state,action,next-state,count
0,0,0,241
0,0,2,14
0,0,12,12
0,0,14,2
0,0,432,51
0,0,444,1
0,0,1080,17
0,0,1295,3
0,1,0,212
0,1,2,8
0,1,12,23
0,1,72,17
0,1,180,11
0,1,192,2
0,1,194,1
0,1,432,2
0,2,0,193
0,2,2,1
0,2,6,11
0,2,12,50
0,2,18,5
0,2,72,9
0,2,84,3
0,2,432,8
0,2,434,1
0,2,444,2
0,3,0,78
0,3,2,14
0,3,5,125
0,3,12,1
0,3,72,7
0,3,74,3
0,3,432,12
0,3,434,1
0,3,444,1
2,0,0,8
2,0,2,46
2,0,12,1
2,0,14,6
2,0,434,5
2,0,1080,1
2,0,1082,1
2,1,0,19
2,1,2,41
2,1,12,2
2,1,14,5
2,1,72,3
2,1,74,13
2,1,180,2
2,1,182,6
2,2,0,18
2,2,12,18
2,2,18,2
2,2,72,2
2,2,74,1
2,2,432,4
2,2,444,1
2,3,72,4
2,3,74,3
2,3,432,10
2,3,434,1
2,3,1295,18
5,0,5,177
5,0,17,39
5,0,1085,5
5,1,5,218
5,1,17,13
5,1,185,9
5,2,0,229
5,2,12,58
5,2,72,11
5,2,84,7
5,2,432,31
5,2,444,7
5,3,5,230
5,3,17,10
6,0,6,15
6,0,8,2
6,0,18,2
6,0,20,2
6,0,1086,1
6,1,6,18
6,1,8,1
6,1,18,1
6,1,186,3
6,2,1295,4
6,3,0,4
6,3,2,2
6,3,74,1
6,3,432,1
8,0,6,2
8,0,8,4
8,0,20,2
8,0,1086,1
8,1,6,2
8,1,8,1
8,2,1295,2
8,3,432,1
8,3,1295,1
12,0,0,11
12,0,2,6
12,0,12,73
12,0,14,6
12,0,432,2
12,0,444,20
12,0,446,1
12,0,1080,2
12,0,1092,6
12,1,0,26
12,1,2,2
12,1,12,53
12,1,14,5
12,1,72,3
12,1,84,9
12,1,180,4
12,1,192,10
12,2,72,14
12,2,84,2
12,2,432,3
12,2,444,1
12,2,1295,32
12,3,0,21
12,3,2,6
12,3,5,36
12,3,74,2
12,3,432,4
14,0,0,2
14,0,2,7
14,0,12,1
14,0,14,7
14,0,434,1
14,0,446,1
14,0,1082,1
14,0,1094,2
14,1,2,6
14,1,12,5
14,1,14,4
14,1,74,1
14,1,84,1
14,1,86,1
14,1,192,1
14,1,194,2
14,2,72,1
14,2,432,3
14,2,1295,8
14,3,72,2
14,3,74,2
14,3,432,8
14,3,1295,4
17,0,5,40
17,0,17,89
17,0,1085,1
17,0,1097,1
17,1,5,23
17,1,17,94
17,1,185,2
17,1,197,2
17,2,72,1
17,2,432,44
17,2,444,20
17,2,1295,61
17,3,5,3
17,3,17,110
18,0,6,2
18,0,8,1
18,0,18,2
18,0,1098,1
18,1,18,4
18,1,198,1
18,2,330,1
18,2,690,2
18,2,702,1
18,2,762,2
18,3,0,2
18,3,2,1
20,0,8,1
20,0,18,1
20,0,20,2
20,1,8,2
20,1,20,1
20,1,200,2
20,2,330,2
20,2,342,2
20,2,690,1
20,2,774,1
20,3,432,1
72,0,0,11
72,0,12,1
72,0,72,7
72,0,74,5
72,0,84,1
72,0,86,2
72,0,1152,1
72,1,72,2
72,1,84,1
72,1,180,1
72,1,1295,9
72,2,0,10
72,2,2,8
72,2,14,1
72,2,432,1
72,2,434,1
72,2,446,1
72,3,0,1
72,3,5,5
72,3,12,12
72,3,14,1
72,3,72,1
72,3,74,1
72,3,444,4
72,3,1295,2
74,0,0,1
74,0,2,5
74,0,72,1
74,0,74,6
74,0,86,3
74,1,72,2
74,1,74,1
74,1,1295,8
74,2,2,6
74,2,6,1
74,2,14,7
74,2,434,2
74,2,446,1
74,2,1295,2
74,3,444,5
74,3,1295,3
84,0,12,6
84,0,14,1
84,0,86,2
84,1,1295,5
84,2,432,1
84,2,434,1
84,2,1295,4
84,3,0,1
84,3,5,4
84,3,12,3
86,0,12,1
86,0,74,1
86,0,84,1
86,0,86,3
86,1,74,1
86,1,1295,3
86,2,1295,2
86,3,444,3
180,0,0,8
180,0,432,1
180,1,180,28
180,1,182,2
180,1,192,1
180,2,180,13
180,2,182,3
180,2,186,1
180,2,192,12
180,2,194,1
180,2,198,1
180,2,612,3
180,3,180,10
180,3,182,1
180,3,185,12
180,3,192,3
180,3,624,2
182,0,2,2
182,0,12,1
182,0,434,1
182,1,180,2
182,1,182,7
182,1,194,1
182,2,180,2
182,2,182,1
182,2,186,2
182,2,192,1
182,2,194,1
182,2,198,1
182,3,182,1
182,3,612,2
182,3,1295,3
185,0,5,6
185,0,17,2
185,1,185,20
185,1,197,2
185,2,180,10
185,2,192,12
185,2,612,3
185,3,185,15
186,0,6,2
186,0,8,1
186,1,186,3
186,2,1295,1
186,3,180,1
186,3,182,1
192,0,12,7
192,0,444,2
192,1,180,3
192,1,192,20
192,1,194,1
192,2,180,1
192,2,1295,6
192,3,180,9
192,3,182,1
192,3,185,12
192,3,192,1
192,3,194,1
192,3,624,1
194,0,14,3
194,1,194,2
194,1,626,1
194,2,192,1
194,2,1295,1
194,3,180,2
197,0,5,1
197,0,17,2
197,1,197,9
197,2,624,1
197,2,1295,3
197,3,197,13
198,0,6,1
198,0,18,1
198,1,198,1
198,3,182,1
200,0,20,1
200,1,200,1
200,2,834,2
330,0,1295,1
330,1,402,1
330,2,1295,1
331,2,1295,1
342,1,774,1
342,2,777,1
342,3,20,1
345,1,777,1
402,2,1295,1
432,0,432,18
432,0,1295,19
432,1,0,19
432,1,12,4
432,1,432,36
432,1,434,1
432,1,444,6
432,1,612,1
432,2,0,5
432,2,2,54
432,2,6,1
432,2,8,3
432,2,12,4
432,2,14,16
432,2,20,3
432,2,74,8
432,2,86,2
432,2,432,2
432,2,434,2
432,2,444,2
432,2,446,1
432,2,1295,2
432,3,2,1
432,3,12,6
432,3,14,2
432,3,17,38
432,3,84,1
432,3,1295,2
434,0,432,1
434,0,434,3
434,0,1295,1
434,1,0,1
434,1,2,5
434,1,14,2
