state,action,next-state,count
0,0,0,220
0,0,2,13
0,0,12,9
0,0,14,2
0,0,432,48
0,0,434,1
0,0,444,1
0,0,1080,21
0,0,1082,1
0,0,1092,3
0,1,0,217
0,1,2,8
0,1,12,26
0,1,14,2
0,1,72,17
0,1,74,1
0,1,180,20
0,1,182,1
0,1,192,1
0,1,194,1
0,1,432,1
0,2,0,213
0,2,6,16
0,2,12,52
0,2,14,1
0,2,18,6
0,2,72,5
0,2,74,1
0,2,84,8
0,2,432,11
0,2,444,4
0,3,0,77
0,3,2,12
0,3,5,106
0,3,12,1
0,3,72,3
0,3,432,7
2,0,0,8
2,0,2,34
2,0,12,1
2,0,14,8
2,0,432,3
2,0,434,2
2,0,446,1
2,0,1080,2
2,0,1082,3
2,1,0,14
2,1,2,36
2,1,12,2
2,1,14,1
2,1,72,1
2,1,74,9
2,1,86,2
2,1,180,3
2,1,182,3
2,1,192,1
2,2,0,14
2,2,2,2
2,2,6,2
2,2,12,12
2,2,432,2
2,2,444,2
2,3,72,2
2,3,74,1
2,3,432,10
2,3,434,1
2,3,1295,16
5,0,5,159
5,0,17,34
5,1,5,190
5,1,17,7
5,1,185,4
5,1,197,1
5,2,0,213
5,2,12,46
5,2,72,10
5,2,84,7
5,2,432,31
5,2,444,13
5,3,5,174
5,3,17,7
6,0,6,21
6,0,8,6
6,0,18,2
6,0,20,3
6,1,6,15
6,1,18,3
6,1,186,1
6,2,1295,5
6,3,0,6
6,3,434,1
8,0,8,4
8,0,20,5
8,0,1088,2
8,0,1100,1
8,1,6,4
8,1,8,2
8,2,1295,2
8,3,432,2
8,3,434,1
8,3,1295,1
12,0,0,13
12,0,12,50
12,0,14,6
12,0,432,3
12,0,434,1
12,0,444,8
12,0,446,1
12,0,1080,1
12,0,1092,2
12,1,0,27
12,1,12,55
12,1,14,4
12,1,72,2
12,1,84,6
12,1,180,1
12,1,192,4
12,2,72,10
12,2,84,6
12,2,432,6
12,2,444,2
12,2,1295,32
12,3,0,22
12,3,2,12
12,3,5,35
12,3,14,1
12,3,72,4
12,3,432,5
12,3,434,1
14,0,0,1
14,0,2,3
14,0,12,3
14,0,14,17
14,0,444,1
14,0,1094,3
14,1,2,9
14,1,12,8
14,1,14,16
14,1,84,1
14,1,86,7
14,1,194,1
14,2,84,1
14,2,432,2
14,2,444,1
14,2,446,1
14,2,1295,7
14,3,74,2
14,3,432,5
14,3,1295,8
17,0,5,26
17,0,17,70
17,0,1097,1
17,1,5,23
17,1,17,95
17,1,185,1
17,1,197,2
17,2,72,2
17,2,432,37
17,2,444,21
17,2,1295,59
17,3,5,3
17,3,17,98
18,0,6,2
18,0,18,7
18,0,20,1
18,0,1086,3
18,1,6,1
18,1,18,8
18,1,20,1
18,1,198,1
18,2,342,1
18,2,702,1
18,2,774,2
18,2,1295,1
18,3,0,2
18,3,2,2
18,3,434,1
20,0,8,1
20,0,20,2
20,0,1098,1
20,1,8,3
20,1,18,1
20,1,20,1
20,2,690,2
20,2,702,1
20,2,762,4
20,2,774,2
20,3,1295,2
72,0,0,7
72,0,2,4
72,0,12,1
72,0,14,1
72,0,72,10
72,0,74,1
72,0,84,2
72,0,1080,3
72,0,1152,1
72,1,72,5
72,1,180,2
72,1,1295,10
72,2,0,8
72,2,2,4
72,2,12,1
72,2,14,4
72,2,72,1
72,2,434,1
72,2,444,1
72,2,1295,2
72,3,0,2
72,3,5,4
72,3,12,9
72,3,84,1
72,3,444,1
74,0,2,3
74,0,14,1
74,0,72,3
74,0,74,9
74,0,1154,1
74,1,84,1
74,1,1295,3
74,2,2,3
74,2,14,4
74,2,434,2
74,3,1295,4
84,0,12,8
84,0,72,3
84,0,74,1
84,0,84,4
84,1,72,1
84,1,84,4
84,1,1295,5
84,2,72,2
84,2,432,1
84,2,434,2
84,2,1295,6
84,3,0,1
84,3,5,2
84,3,12,4
84,3,14,1
84,3,444,3
84,3,1295,1
86,0,14,1
86,0,72,1
86,0,74,2
86,0,86,3
86,0,1154,1
86,1,84,1
86,1,86,1
86,1,1295,1
86,2,434,1
86,2,1295,1
86,3,1295,2
180,0,0,7
180,1,180,23
180,1,182,1
180,1,192,3
180,2,180,15
180,2,182,1
180,2,186,1
180,2,192,15
180,2,612,2
180,2,614,1
180,2,624,3
180,2,1295,1
180,3,180,14
180,3,182,2
180,3,185,8
180,3,192,2
180,3,194,1
180,3,612,1
182,0,0,1
182,0,2,3
182,0,74,1
182,1,182,16
182,2,180,3
182,2,182,1
182,2,186,1
182,2,192,5
182,2,194,1
182,3,182,1
182,3,612,1
182,3,1295,4
185,0,5,6
185,1,185,18
185,1,197,1
185,2,180,8
185,2,192,4
185,2,612,3
185,3,185,11
185,3,197,2
186,0,6,1
186,1,186,1
186,2,1295,1
186,3,180,1
192,0,0,3
192,0,12,2
192,0,432,1
192,0,444,1
192,1,180,1
192,1,192,23
192,2,1295,5
192,3,180,8
192,3,182,7
192,3,185,10
192,3,192,1
192,3,612,1
194,0,0,1
194,0,446,1
194,1,194,3
194,2,192,1
194,2,1295,1
194,3,1295,1
197,0,5,1
197,0,17,2
197,1,185,1
197,1,197,12
197,2,612,4
197,2,624,2
197,2,1295,2
197,3,197,11
198,0,18,1
330,0,1295,1
330,2,1295,1
342,1,762,1
342,2,705,1
345,2,703,1
432,0,432,17
432,0,434,1
432,0,444,1
432,0,446,1
432,0,1295,27
432,1,0,22
432,1,12,5
432,1,192,2
432,1,432,24
432,1,434,4
432,1,444,2
432,1,446,1
432,1,612,1
432,1,624,1
432,2,0,9
432,2,2,36
432,2,8,5
432,2,12,1
432,2,14,20
432,2,20,3
432,2,72,1
432,2,74,4
432,2,86,1
432,2,446,1
432,2,1295,10
432,3,0,1
432,3,2,1
432,3,5,2
432,3,12,4
432,3,14,1
432,3,17,26
432,3,84,1
432,3,86,1
432,3,432,1
434,0,1295,3
434,1,0,1
434,1,2,4
434,1,434,2
434,1,446,2
434,2,2,3
434,2,12,1
434,2,1295,1
434,3,84,3
434,3,432,2
434,3,1295,2
444,0,444,1
444,0,1295,13
444,1,0,7
444,1,2,2
444,1,12,7
444,1,432,4
444,1,444,10
444,1,446,1
444,1,612,1
444,2,74,1
444,2,84,1
444,2,1295,13
444,3,5,2
444,3,12,1
444,3,14,2
444,3,17,17
446,0,434,2
446,0,1295,1
446,1,14,1
446,1,444,1
446,1,626,1
446,2,74,1
446,2,1295,1
446,3,84,1
446,3,432,1
612,0,432,1
612,0,1295,2
612,1,612,7
612,2,180,1
612,2,182,4
612,2,194,1
612,3,197,6
614,0,432,1
624,0,1295,2
624,1,612,1
624,1,624,2
624,2,182,1
624,2,1295,1
624,3,180,1
624,3,192,1
626,1,624,1
626,1,626,1
690,2,1295,1
690,3,20,1
693,1,1295,1
702,0,774,2
702,1,1295,1
702,3,18,1
703,3,1295,1
705,3,330,1
705,3,342,1
762,0,330,1
762,1,702,1
762,2,1295,1
762,3,18,1
762,3,20,1
774,1,702,1
774,2,693,1
774,2,705,1
774,2,777,1
774,3,18,1
774,3,20,1
777,2,345,1
1080,0,1080,20
1080,0,1082,2
1080,1,0,6
1080,1,2,1
1080,2,1080,23
1080,2,1082,4
1080,2,1086,3
1080,2,1092,6
1080,2,1098,4
1080,2,1152,1
1080,2,1295,1
1080,3,1080,19
1080,3,1082,7
1080,3,1085,17
1080,3,1094,1
1080,3,1152,3
1080,3,1295,1
1082,0,1080,3
1082,0,1082,8
1082,1,2,3
1082,1,14,1
1082,2,1080,7
1082,2,1086,1
1082,2,1088,1
1082,3,1295,3
1085,0,1085,20
1085,0,1097,1
1085,1,5,5
1085,2,1080,9
1085,2,1295,2
1085,3,1085,18
1085,3,1097,2
1086,0,1086,5
1086,1,6,1
1086,1,8,2
1086,1,18,1
1086,2,1295,1
1086,3,1080,2
1086,3,1082,1
1088,0,1088,1
1088,1,8,1
1088,2,1122,1
1088,3,1295,1
1092,0,1080,2
1092,0,1092,10
1092,1,12,1
1092,1,14,1
1092,1,84,1
1092,2,1295,2
1092,3,1080,4
1092,3,1085,1
1094,0,1094,3
1094,1,14,1
1094,2,1152,2
1094,2,1295,1
1094,3,1295,1
1097,0,1097,1
1097,1,17,2
1097,2,1295,2
1097,3,1097,1
1098,0,1086,1
1098,0,1098,1
1098,1,18,2
1098,2,1122,1
1098,3,1080,2
1100,1,20,1
1122,0,1194,1
1122,2,1295,1
1152,0,1080,1
1152,0,1152,2
1152,1,72,1
1152,1,1295,1
1152,2,1082,1
1152,2,1092,1
1152,3,1085,1
1152,3,1094,1
1152,3,1164,1
1154,0,1152,1
1154,3,1295,1
1164,1,1295,1
1194,0,1194,2
1194,3,1098,1
1295,0,5,20
1295,0,17,32
1295,1,5,17
1295,1,17,26
1295,2,0,14
1295,2,12,10
1295,2,72,2
1295,2,432,12
1295,2,444,9
1295,2,1295,15
1295,3,5,21
1295,3,17,22
