state,action,next-state,count
0,0,0,181
0,0,2,7
0,0,12,9
0,0,14,8
0,0,432,32
0,0,1080,7
0,0,1295,2
0,1,0,231
0,1,2,15
0,1,12,28
0,1,14,2
0,1,72,17
0,1,180,18
0,1,182,3
0,1,432,2
0,2,0,217
0,2,6,23
0,2,12,60
0,2,18,3
0,2,72,16
0,2,84,3
0,2,432,6
0,2,444,5
0,3,0,65
0,3,2,11
0,3,5,102
0,3,17,1
0,3,72,4
0,3,74,2
0,3,432,5
0,3,444,1
2,0,0,8
2,0,2,32
2,0,14,3
2,0,434,3
2,0,444,1
2,1,0,11
2,1,2,33
2,1,12,2
2,1,14,3
2,1,72,1
2,1,74,8
2,1,180,2
2,1,182,4
2,1,194,1
2,2,0,24
2,2,6,5
2,2,12,8
2,2,18,3
2,2,72,2
2,2,84,1
2,2,432,1
2,3,74,1
2,3,432,2
2,3,1295,13
5,0,5,149
5,0,17,36
5,0,1085,3
5,1,5,200
5,1,17,8
5,1,185,9
5,1,197,1
5,2,0,208
5,2,12,53
5,2,72,9
5,2,84,3
5,2,432,18
5,2,444,7
5,3,5,193
5,3,17,10
6,0,6,32
6,0,8,11
6,0,18,8
6,0,20,8
6,0,1086,1
6,1,6,22
6,1,8,1
6,1,18,1
6,1,186,9
6,2,1295,6
6,3,0,7
6,3,432,2
8,0,6,1
8,0,8,4
8,0,20,9
8,1,6,4
8,1,8,5
8,1,186,1
8,1,188,1
8,2,1295,2
8,3,432,1
8,3,434,3
8,3,1295,1
12,0,0,13
12,0,2,2
12,0,12,65
12,0,14,6
12,0,432,3
12,0,444,15
12,0,1080,3
12,0,1092,5
12,1,0,29
12,1,2,2
12,1,12,84
12,1,14,3
12,1,72,4
12,1,84,13
12,1,180,8
12,1,182,1
12,1,192,12
12,1,444,1
12,2,72,5
12,2,84,3
12,2,444,1
12,2,1295,32
12,3,0,21
12,3,2,6
12,3,5,38
12,3,72,3
12,3,74,3
12,3,432,8
14,0,0,1
14,0,2,6
14,0,12,7
14,0,14,24
14,0,446,2
14,0,1082,3
14,0,1092,1
14,0,1094,2
14,1,0,1
14,1,2,4
14,1,12,9
14,1,14,20
14,1,84,1
14,1,86,2
14,1,182,1
14,1,192,1
14,1,194,1
14,2,1295,8
14,3,72,2
14,3,432,5
14,3,1295,6
17,0,5,24
17,0,17,85
17,0,1085,2
17,0,1097,2
17,1,5,23
17,1,17,95
17,1,185,1
17,1,197,1
17,2,72,1
17,2,84,1
17,2,432,37
17,2,444,16
17,2,1295,68
17,3,5,3
17,3,17,78
18,0,6,3
18,0,18,1
18,0,20,1
18,1,6,2
18,1,18,2
18,1,20,1
18,1,186,1
18,1,198,1
18,2,330,4
18,2,342,1
18,2,690,3
18,2,702,1
18,2,762,2
18,2,774,1
18,3,0,1
18,3,2,2
20,0,6,1
20,0,8,1
20,0,18,2
20,0,20,4
20,0,1098,1
20,1,6,1
20,1,8,2
20,1,18,1
20,1,20,5
20,2,330,5
20,2,342,1
20,2,690,7
20,2,702,4
20,2,762,3
20,2,774,3
20,3,432,1
20,3,1295,1
72,0,0,13
72,0,12,1
72,0,72,5
72,0,74,2
72,0,84,3
72,0,86,1
72,0,1080,2
72,1,72,8
72,1,1295,7
72,2,0,5
72,2,2,11
72,2,12,1
72,2,14,10
72,2,72,1
72,2,74,2
72,2,434,1
72,2,446,1
72,2,1295,1
72,3,2,1
72,3,5,5
72,3,12,5
72,3,1295,1
74,0,0,2
74,0,2,2
74,0,14,2
74,0,72,1
74,0,74,6
74,0,1154,1
74,1,74,2
74,1,1295,3
74,2,0,1
74,2,2,3
74,2,6,1
74,2,14,2
74,2,74,1
74,2,1295,2
74,3,444,4
74,3,1295,2
84,0,12,8
84,0,74,2
84,0,84,2
84,0,86,1
84,1,72,2
