state,action,next-state,count
0,0,0,193
0,0,2,17
0,0,12,12
0,0,14,4
0,0,432,50
0,0,444,3
0,0,1080,16
0,0,1082,1
0,0,1295,1
0,1,0,185
0,1,2,7
0,1,12,23
0,1,14,1
0,1,72,20
0,1,74,2
0,1,84,1
0,1,180,9
0,2,0,245
0,2,2,3
0,2,6,28
0,2,12,57
0,2,14,1
0,2,18,8
0,2,72,10
0,2,84,5
0,2,432,15
0,2,444,2
0,3,0,69
0,3,2,20
0,3,5,95
0,3,12,3
0,3,72,4
0,3,74,4
0,3,432,6
2,0,0,10
2,0,2,44
2,0,14,6
2,0,432,2
2,0,434,5
2,0,446,1
2,0,1082,4
2,1,0,12
2,1,2,32
2,1,12,2
2,1,14,1
2,1,72,4
2,1,74,4
2,1,182,3
2,1,194,1
2,2,0,37
2,2,6,5
2,2,12,16
2,2,18,1
2,2,72,3
2,2,432,8
2,2,444,1
2,3,72,3
2,3,74,3
2,3,432,6
2,3,444,1
2,3,1295,20
5,0,5,165
5,0,17,37
5,0,1085,1
5,0,1097,1
5,1,5,160
5,1,17,11
5,1,185,4
5,2,0,212
5,2,12,40
5,2,72,14
5,2,84,3
5,2,432,22
5,2,444,10
5,3,5,157
5,3,17,8
6,0,6,32
6,0,8,16
6,0,18,9
6,0,20,7
6,0,1086,1
6,1,6,26
6,1,18,1
6,1,186,1
6,2,1295,6
6,3,0,4
6,3,2,3
6,3,432,1
8,0,6,1
8,0,8,8
8,0,20,11
8,0,1088,1
8,1,6,5
8,1,8,3
8,2,1295,3
8,3,1295,3
12,0,0,14
12,0,2,3
12,0,12,50
12,0,14,6
12,0,432,3
12,0,444,18
12,0,1080,3
12,0,1092,6
12,1,0,27
12,1,2,2
12,1,12,43
12,1,14,5
12,1,84,13
12,1,86,1
12,1,180,3
12,1,192,2
12,1,194,1
12,2,72,8
12,2,432,4
12,2,444,1
12,2,1295,27
12,3,0,23
12,3,2,4
12,3,5,29
12,3,72,2
12,3,432,5
14,0,2,7
14,0,12,2
14,0,14,10
14,0,444,1
14,1,0,1
14,1,2,4
14,1,12,4
14,1,14,14
14,1,84,1
14,1,86,1
14,1,180,1
14,1,192,1
14,1,194,1
14,2,72,2
14,2,432,2
14,2,444,2
14,2,1295,10
14,3,72,2
14,3,432,10
14,3,444,1
