state,action,next-state,count
0,0,0,206
0,0,2,14
0,0,12,8
0,0,14,5
0,0,432,42
0,0,444,2
0,0,1080,9
0,0,1295,2
0,1,0,142
0,1,2,8
0,1,12,16
0,1,14,1
0,1,72,11
0,1,74,1
0,1,84,2
0,1,180,1
0,1,182,1
0,2,0,256
0,2,2,1
0,2,6,28
0,2,12,59
0,2,14,1
0,2,18,10
0,2,20,1
0,2,72,15
0,2,84,6
0,2,432,18
0,2,444,5
0,3,0,70
0,3,2,13
0,3,5,93
0,3,14,1
0,3,72,3
0,3,74,1
0,3,432,4
2,0,0,13
2,0,2,39
2,0,12,1
2,0,14,8
2,0,432,1
2,0,434,3
2,0,1080,3
2,0,1082,6
2,1,0,10
2,1,2,22
2,1,12,3
2,1,14,4
2,1,72,1
2,1,74,1
2,1,84,1
2,1,182,1
2,2,0,20
2,2,6,2
2,2,12,12
2,2,18,3
2,2,72,2
2,2,432,2
2,3,72,1
2,3,74,1
2,3,432,14
2,3,434,1
2,3,1295,14
5,0,5,123
5,0,17,30
5,0,1085,4
5,1,5,151
5,1,17,9
5,1,185,5
5,2,0,213
5,2,12,28
5,2,72,12
5,2,84,3
5,2,432,22
5,2,444,8
5,3,5,151
5,3,17,8
6,0,6,37
6,0,8,15
6,0,18,13
6,0,20,5
6,0,1086,3
6,1,6,28
6,1,18,2
6,2,1295,6
6,3,0,5
6,3,2,1
6,3,434,1
8,0,6,1
8,0,8,4
8,0,20,11
8,0,1088,1
8,1,6,7
8,1,8,5
8,2,1295,4
8,3,432,4
8,3,1295,1
12,0,0,5
12,0,2,6
12,0,12,53
12,0,14,7
12,0,432,1
12,0,444,9
12,0,1092,2
12,1,0,16
12,1,2,1
12,1,12,56
12,1,14,3
12,1,72,4
12,1,84,14
12,1,180,3
12,1,192,4
12,2,72,7
12,2,84,5
12,2,432,4
12,2,444,1
12,2,1295,29
12,3,0,26
12,3,2,9
12,3,5,24
12,3,72,1
12,3,74,1
12,3,432,2
14,0,0,1
14,0,2,7
14,0,12,3
14,0,14,11
14,0,432,1
14,0,446,1
14,1,0,1
14,1,2,3
14,1,12,6
14,1,14,13
14,1,74,1
14,1,84,4
14,1,86,1
14,1,194,2
14,2,72,1
14,2,84,1
14,2,432,2
14,2,1295,10
14,3,72,1
14,3,74,1
14,3,432,7
14,3,1295,5
17,0,5,24
17,0,17,77
17,0,1097,1
17,1,5,14
17,1,17,71
17,2,72,2
17,2,432,28
17,2,444,18
17,2,1295,60
17,3,5,6
17,3,17,77
18,0,6,3
18,0,8,1
18,0,18,4
18,0,20,3
18,0,1098,2
18,1,6,4
18,1,18,8
18,1,20,1
18,1,200,1
18,2,330,1
18,2,342,6
18,2,690,7
18,2,702,4
18,2,762,4
18,2,774,1
18,3,0,3
18,3,2,1
20,0,6,2
20,0,8,1
20,0,18,2
20,0,20,8
20,0,1098,1
20,0,1100,1
20,1,6,1
20,1,8,3
20,1,20,9
20,2,330,8
20,2,690,11
20,2,702,2
20,2,762,5
20,2,774,5
20,3,432,1
20,3,1295,2
72,0,0,14
72,0,72,10
72,0,74,1
72,0,84,1
72,0,1152,2
72,1,72,9
72,1,74,1
72,1,1295,13
72,2,0,4
72,2,2,8
72,2,12,1
72,2,14,3
72,2,72,2
72,2,74,1
72,2,86,1
72,2,434,3
72,2,1295,2
72,3,5,5
72,3,12,7
72,3,14,1
72,3,444,2
72,3,1295,1
74,0,0,2
74,0,2,2
74,0,72,2
74,0,74,3
74,0,86,1
74,1,72,1
74,1,74,1
74,1,1295,3
74,2,0,1
74,2,2,2
74,2,6,2
74,2,14,1
74,2,74,1
74,2,434,1
74,2,1295,1
74,3,1295,3
84,0,0,3
84,0,12,5
84,0,72,2
84,0,74,1
84,0,86,1
84,1,72,1
84,1,84,3
84,1,1295,5
84,2,434,3
84,2,446,1
84,2,1295,8
84,3,0,1
84,3,5,2
84,3,12,5
84,3,444,1
86,0,14,1
86,0,74,1
86,0,86,2
86,1,86,1
86,1,1295,3
86,2,1295,2
86,3,72,1
86,3,1295,1
180,0,0,2
180,0,12,2
180,1,180,5
180,1,612,1
180,2,180,6
180,2,192,3
180,2,612,1
180,3,180,5
180,3,182,1
180,3,185,2
180,3,192,1
180,3,612,1
182,0,2,2
182,1,182,4
182,1,614,1
182,2,180,1
182,2,186,1
182,2,192,2
182,2,194,1
182,3,180,1
182,3,1295,1
185,0,5,2
185,0,17,2
185,1,185,5
185,2,180,2
185,2,192,2
185,3,185,2
186,3,182,1
192,0,12,1
192,0,72,1
192,1,180,1
192,1,192,2
192,2,1295,3
192,3,180,2
192,3,182,2
192,3,185,1
192,3,612,2
194,0,446,1
194,1,192,1
194,1,624,1
198,1,198,1
198,3,182,1
200,1,198,1
330,0,1295,3
330,1,690,1
330,1,762,6
330,1,774,4
330,2,1295,2
330,3,18,2
330,3,20,5
331,2,1295,2
331,3,1295,1
333,1,693,1
333,2,1295,1
333,3,774,1
333,3,1206,1
342,0,1295,1
342,1,330,1
342,1,690,1
342,1,762,2
342,2,333,1
342,2,691,1
342,2,705,1
342,2,765,2
342,2,777,2
342,3,18,2
342,3,20,1
345,1,763,1
345,3,342,1
345,3,774,1
432,0,432,15
432,0,434,1
432,0,444,1
432,0,1295,23
432,1,0,13
432,1,12,4
432,1,180,1
432,1,432,29
432,1,434,4
432,1,444,3
432,1,446,1
432,1,612,1
432,2,0,5
432,2,2,43
432,2,8,8
432,2,12,2
432,2,14,19
432,2,20,3
432,2,72,1
432,2,74,6
432,2,86,2
432,2,1295,3
432,3,5,2
432,3,12,4
432,3,17,22
432,3,432,2
432,3,1295,2
434,0,432,1
434,0,434,2
434,0,1295,3
434,1,2,3
434,1,434,4
434,1,446,2
434,2,0,1
434,2,2,1
434,2,8,1
434,2,14,2
434,2,20,1
434,3,84,1
434,3,1295,2
444,0,432,1
444,0,444,8
444,0,1295,8
444,1,0,4
444,1,12,4
444,1,432,4
444,1,444,10
444,2,74,4
444,2,86,1
444,2,432,2
444,2,434,1
444,2,1295,12
444,3,0,2
444,3,5,3
444,3,14,1
444,3,17,9
444,3,1295,3
446,0,1295,1
446,1,14,1
446,2,86,2
446,2,1295,1
446,3,84,1
446,3,1295,1
612,0,432,1
612,1,180,1
612,2,180,1
612,2,182,2
612,3,182,1
614,3,1295,1
624,0,446,1
690,0,330,1
690,0,690,1
690,0,762,9
690,0,1194,1
690,1,834,1
690,1,1295,3
690,2,1295,3
690,3,18,3
690,3,20,5
691,0,331,1
691,1,693,1
693,0,331,1
693,0,691,1
693,1,693,1
693,2,1295,1
693,3,330,1
693,3,342,1
702,0,762,3
702,0,774,2
702,1,1295,2
702,2,333,2
702,2,345,1
702,2,705,1
702,2,765,2
702,3,18,2
702,3,20,1
705,1,1295,1
705,3,342,1
705,3,702,1
762,0,330,10
762,0,1194,1
762,1,690,6
762,1,702,5
762,2,1295,2
762,3,18,1
762,3,20,6
763,0,331,1
765,0,333,1
765,1,693,1
765,2,1295,1
765,3,342,1
774,0,330,1
774,0,342,3
774,1,702,4
774,2,345,1
774,2,693,2
774,2,777,2
774,3,18,1
774,3,20,1
777,1,705,1
777,2,345,1
777,3,342,2
834,0,762,1
1080,0,1080,7
1080,0,1152,2
1080,0,1295,3
1080,1,0,3
1080,1,2,2
1080,2,1080,14
1080,2,1094,1
1080,2,1098,4
1080,2,1152,1
1080,3,1080,7
1080,3,1082,1
1080,3,1085,2
1080,3,1295,1
1082,0,1082,3
1082,0,1295,1
1082,1,2,1
1082,2,1080,1
1082,2,1092,2
1082,3,1295,3
1085,0,1085,2
1085,1,5,2
1085,2,1080,3
1085,2,1092,2
1085,3,1085,1
1085,3,1097,1
1086,0,1086,2
1086,1,6,1
1086,2,1295,1
1086,3,1080,2
1088,0,1088,1
1088,2,1295,1
1092,1,12,3
1092,2,1295,2
1092,3,1085,2
1094,2,1295,1
1094,3,1295,1
1097,0,1097,1
1097,1,17,1
1097,2,1295,1
1098,0,1086,1
1098,0,1098,1
1098,1,18,1
1098,2,1122,1
1098,2,1194,1
1098,2,1206,1
1098,3,1080,2
1100,2,1194,1
1100,3,1295,1
1122,2,1295,1
1152,1,72,1
1152,1,1295,1
1152,2,1082,1
1152,2,1094,1
1152,3,1092,1
1194,0,1194,1
1194,1,762,1
1194,2,1295,1
1194,3,20,1
1194,3,1100,1
1206,0,1295,1
1206,1,774,1
1295,0,5,23
1295,0,17,34
1295,1,5,15
1295,1,17,16
1295,2,0,14
1295,2,12,10
1295,2,432,12
1295,2,444,9
1295,2,1295,18
1295,3,5,27
1295,3,17,22
