state,action,next-state,count
0,0,0,225
0,0,2,21
0,0,12,11
0,0,14,5
0,0,432,50
0,0,434,1
0,0,444,2
0,0,1080,23
0,0,1082,1
0,1,0,234
0,1,2,7
0,1,12,14
0,1,72,22
0,1,74,1
0,1,84,4
0,1,180,26
0,1,182,2
0,1,192,4
0,1,432,1
0,1,444,1
0,2,0,185
0,2,6,7
0,2,12,48
0,2,18,6
0,2,72,14
0,2,74,1
0,2,84,3
0,2,432,5
0,2,444,4
0,3,0,62
0,3,2,8
0,3,5,109
0,3,72,3
0,3,74,1
0,3,432,4
2,0,0,12
2,0,2,44
2,0,14,5
2,0,434,1
2,0,1080,2
2,0,1082,8
2,1,0,10
2,1,2,42
2,1,12,2
2,1,14,2
2,1,72,1
2,1,74,3
2,1,180,2
2,1,182,3
2,2,0,17
2,2,2,1
2,2,6,5
2,2,12,15
2,2,18,3
2,2,72,5
2,2,84,2
2,2,432,4
2,2,444,3
2,3,432,6
2,3,1295,12
5,0,5,169
5,0,17,39
5,0,1085,8
5,1,5,185
5,1,17,11
5,1,185,7
5,2,0,217
5,2,12,52
5,2,72,8
5,2,84,10
5,2,432,22
5,2,444,15
5,3,5,168
5,3,17,13
6,0,6,17
6,0,8,7
6,0,18,4
6,0,20,1
6,0,1086,3
6,1,6,21
6,1,18,1
6,1,186,2
6,2,1295,5
6,3,0,2
6,3,2,2
8,0,8,3
8,0,18,1
8,0,20,4
8,0,1088,1
8,1,6,3
8,1,8,3
8,1,18,1
8,1,20,1
8,2,1295,2
8,3,74,1
8,3,432,1
8,3,434,2
12,0,0,10
12,0,2,3
12,0,12,52
12,0,14,12
12,0,432,2
12,0,444,10
12,0,446,1
12,0,1080,2
12,0,1092,1
12,1,0,28
12,1,2,2
12,1,12,71
12,1,14,1
12,1,72,3
12,1,84,9
12,1,180,3
12,1,182,1
12,1,192,7
12,2,72,6
12,2,84,3
12,2,432,6
12,2,1295,30
12,3,0,25
12,3,2,10
12,3,5,33
12,3,432,1
14,0,0,1
14,0,2,10
14,0,12,1
14,0,14,16
14,0,1082,1
14,0,1094,1
14,1,2,1
14,1,12,7
14,1,14,15
14,1,86,1
14,1,192,2
14,1,194,2
14,2,84,1
14,2,432,4
14,2,444,1
14,2,1295,11
14,3,432,2
14,3,444,1
14,3,1295,7
17,0,5,26
17,0,17,83
17,0,1085,1
17,0,1097,2
17,1,5,27
17,1,17,88
17,1,185,2
17,1,197,7
17,2,72,2
17,2,84,1
17,2,432,34
17,2,444,12
17,2,1295,56
17,3,5,5
17,3,17,89
18,0,6,1
18,0,8,3
18,0,18,7
18,0,20,2
18,0,1098,3
18,1,6,1
18,1,8,1
18,1,18,8
18,1,20,2
18,2,330,2
18,2,342,3
18,2,690,3
18,2,702,2
18,2,762,2
18,2,774,2
18,2,1295,1
18,3,0,1
18,3,2,1
18,3,74,1
18,3,434,1
20,0,6,1
20,0,8,2
20,0,20,1
20,1,8,2
20,1,18,2
20,2,330,1
20,2,342,1
20,2,690,3
20,2,702,1
20,2,774,1
20,3,432,1
20,3,1295,1
72,0,0,10
72,0,12,1
72,0,72,7
72,0,84,3
72,1,72,9
72,1,74,1
72,1,84,2
72,1,1295,8
72,2,0,8
72,2,2,9
72,2,12,1
72,2,14,1
72,2,18,1
72,2,72,2
72,2,74,2
72,2,434,1
72,2,1295,1
72,3,2,1
72,3,5,4
72,3,12,13
72,3,14,2
72,3,1295,1
74,0,2,3
74,0,72,1
74,0,74,3
74,1,74,1
74,1,1295,4
74,2,0,1
74,2,2,2
74,2,6,1
74,2,18,1
74,2,1295,1
74,3,444,1
74,3,1295,4
84,0,0,3
84,0,2,1
84,0,12,6
84,0,14,2
84,0,84,6
84,0,86,1
84,1,72,1
84,1,84,4
84,1,1295,10
84,2,72,1
84,2,434,1
84,2,1295,8
84,3,5,3
84,3,12,4
84,3,14,1
84,3,444,1
86,1,1295,1
86,2,1295,2
86,3,444,1
86,3,1295,1
180,0,0,8
180,0,2,1
180,0,12,2
180,0,432,1
180,1,180,34
180,1,192,5
180,1,612,3
180,1,1295,1
180,2,180,27
180,2,182,2
180,2,186,4
180,2,192,14
180,2,194,2
180,2,612,1
180,2,624,1
180,2,1295,1
180,3,180,15
180,3,182,1
180,3,185,23
180,3,192,3
180,3,614,1
180,3,624,1
182,0,2,4
182,1,180,1
182,1,182,11
182,1,194,1
182,2,180,2
182,2,186,3
182,2,192,6
182,2,194,2
182,2,612,1
182,2,624,1
182,3,180,1
182,3,612,2
182,3,1295,2
185,0,5,8
185,0,17,4
185,1,185,33
185,1,197,1
185,2,180,18
185,2,192,14
185,2,612,3
185,2,624,2
185,3,185,33
185,3,197,1
186,0,6,3
186,0,20,1
186,1,186,6
186,2,1295,2
186,3,180,1
186,3,182,2
192,0,0,1
192,0,2,1
192,0,12,6
192,0,444,4
192,1,180,2
192,1,192,24
192,2,180,1
192,2,192,1
192,2,614,1
192,2,1295,5
192,3,180,13
192,3,182,7
192,3,185,16
192,3,192,1
192,3,612,1
192,3,624,1
194,0,2,1
194,0,14,1
194,1,182,2
194,2,626,1
194,2,1295,1
194,3,180,1
194,3,1295,1
197,0,5,1
197,0,17,4
197,1,185,1
197,1,197,22
197,2,612,2
197,2,624,1
197,2,1295,5
197,3,185,1
197,3,197,21
200,1,200,1
200,3,1295,1
330,0,1295,1
330,1,762,1
330,1,834,1
330,2,1295,1
330,3,18,1
331,3,1295,1
342,0,342,1
342,1,762,3
342,2,331,1
342,3,18,1
342,3,20,1
345,2,693,1
432,0,432,20
432,0,434,1
432,0,444,1
432,0,1295,20
432,1,0,11
432,1,2,2
432,1,12,3
432,1,180,2
432,1,432,29
432,1,434,4
432,1,444,6
432,1,612,1
432,2,0,5
432,2,2,27
432,2,12,3
432,2,14,17
432,2,20,2
432,2,74,3
432,2,84,1
432,2,86,1
432,2,446,1
432,2,1295,2
432,3,0,1
432,3,5,1
432,3,12,1
432,3,14,3
432,3,17,33
432,3,84,1
432,3,432,1
432,3,1295,4
434,0,434,1
434,0,1295,2
434,1,2,1
434,1,434,1
434,2,8,2
434,2,18,1
434,2,20,1
434,2,74,1
434,3,84,3
434,3,1295,1
444,0,444,6
444,0,1295,11
444,1,0,9
444,1,12,8
444,1,192,2
444,1,432,6
444,1,444,12
444,1,612,1
444,1,624,1
444,2,74,4
444,2,86,1
444,2,432,1
444,2,1295,13
444,3,5,3
444,3,12,2
444,3,14,1
444,3,17,11
444,3,1295,2
446,0,446,1
446,2,1295,1
446,3,432,1
612,0,432,1
612,0,1295,1
612,1,612,5
612,1,1295,1
612,2,180,1
612,2,182,6
612,2,194,1
612,3,185,1
612,3,192,1
612,3,197,3
614,1,1295,1
614,3,180,1
624,0,444,1
624,1,192,1
624,1,612,1
624,1,624,1
624,2,1295,2
624,3,197,3
626,1,626,1
626,1,1295,1
690,0,762,3
690,1,1295,1
690,2,1295,1
690,3,18,3
691,0,1123,1
693,1,1295,1
702,0,774,2
702,1,1295,1
702,2,777,1
702,3,18,1
705,1,1295,1
762,0,330,2
762,0,1206,1
762,1,690,2
762,1,834,1
762,2,1295,1
762,3,18,1
762,3,20,1
774,0,342,1
774,0,1194,1
774,1,702,1
774,2,345,1
774,2,777,1
777,1,705,1
777,3,342,1
834,1,834,2
834,1,1295,1
834,3,200,1
1080,0,1080,11
1080,0,1295,2
1080,1,0,7
1080,1,2,1
1080,2,1080,27
1080,2,1086,6
1080,2,1092,5
1080,2,1098,2
1080,2,1152,4
1080,3,1080,15
1080,3,1082,4
1080,3,1085,13
1080,3,1094,1
1080,3,1097,2
1080,3,1152,1
1082,0,1082,14
1082,1,2,4
1082,2,1080,5
1082,2,1086,1
1082,2,1098,1
1082,2,1295,1
1082,3,1080,1
1082,3,1152,2
1082,3,1295,3
1085,0,1085,24
1085,0,1097,1
1085,1,5,7
1085,1,17,1
1085,2,1080,11
1085,2,1092,3
1085,2,1152,1
1085,2,1295,2
1085,3,1085,22
1085,3,1097,1
1086,0,1086,4
1086,0,1098,1
1086,1,6,5
1086,1,18,1
1086,2,1295,2
1086,3,1080,1
1086,3,1082,2
1088,0,1088,1
1088,3,1295,1
1092,0,1080,1
1092,0,1092,2
1092,0,1295,1
1092,1,0,1
1092,1,86,1
1092,2,1295,2
1092,3,1080,1
1092,3,1085,2
1092,3,1094,1
1092,3,1295,1
1094,0,1092,1
1094,0,1094,1
1094,1,14,1
1094,2,1295,1
1094,3,1295,1
1097,0,1085,1
1097,0,1097,6
1097,1,17,2
1097,2,1295,2
1097,3,1085,1
1097,3,1097,8
1098,0,1086,1
1098,0,1098,1
1098,1,18,3
1098,2,1194,2
1098,2,1206,1
1098,3,1080,1
1098,3,1082,1
1123,0,1123,1
1123,2,1295,1
1152,0,1152,3
1152,0,1295,1
1152,1,72,1
1152,1,1295,1
1152,2,1082,1
1152,2,1086,1
1152,2,1094,1
1152,3,1085,1
1152,3,1092,1
1194,0,1194,1
1194,0,1295,1
1194,1,702,1
1194,3,1098,1
1206,2,691,1
1206,3,1098,1
1295,0,5,19
1295,0,17,18
1295,1,5,29
1295,1,17,21
1295,2,0,21
1295,2,12,9
1295,2,72,2
1295,2,432,4
1295,2,444,12
1295,2,1295,20
1295,3,5,27
1295,3,17,18
