state,action,next-state,count
0,0,0,176
0,0,2,20
0,0,12,11
0,0,432,51
0,0,434,1
0,0,444,1
0,0,1080,16
0,0,1082,1
0,0,1295,2
0,1,0,191
0,1,2,10
0,1,12,15
0,1,72,16
0,1,84,2
0,1,180,13
0,1,192,3
0,1,444,1
0,2,0,220
0,2,6,22
0,2,12,61
0,2,18,5
0,2,72,12
0,2,84,5
0,2,432,7
0,2,444,1
0,3,0,69
0,3,2,11
0,3,5,109
0,3,12,1
0,3,17,1
0,3,72,5
0,3,74,3
0,3,432,16
2,0,0,10
2,0,2,39
2,0,12,1
2,0,14,11
2,0,432,1
2,0,434,3
2,0,1082,4
2,1,0,17
2,1,2,34
2,1,12,3
2,1,14,3
2,1,74,7
2,1,180,1
2,1,182,6
2,1,194,1
2,2,0,15
2,2,2,1
2,2,6,5
2,2,12,11
2,2,18,2
2,2,72,2
2,2,84,2
2,2,432,2
2,2,444,1
2,3,72,3
2,3,74,1
2,3,86,1
2,3,432,8
2,3,434,1
2,3,444,1
2,3,1295,11
5,0,5,202
5,0,17,47
5,0,1085,16
5,0,1097,1
5,1,5,174
5,1,17,6
5,1,185,13
5,2,0,215
5,2,12,47
5,2,72,11
5,2,84,3
5,2,432,19
5,2,444,13
5,3,5,169
5,3,17,13
6,0,6,33
6,0,8,11
6,0,18,10
6,0,20,5
6,0,1086,8
6,0,1098,2
6,1,6,19
6,1,8,1
6,2,1295,5
6,3,0,4
6,3,2,3
6,3,432,1
8,0,6,1
8,0,8,5
8,0,18,1
8,0,20,2
8,0,1100,1
8,1,6,6
8,1,8,3
8,2,1295,2
8,3,432,1
8,3,1295,1
12,0,0,6
12,0,2,2
12,0,12,47
12,0,14,8
12,0,432,3
12,0,444,8
12,0,1080,2
12,0,1082,1
12,0,1092,4
12,1,0,30
12,1,2,3
12,1,12,57
12,1,14,2
12,1,72,5
12,1,84,7
12,1,86,1
12,1,192,13
12,2,72,6
12,2,84,2
12,2,432,7
12,2,444,4
12,2,1295,35
12,3,0,21
12,3,2,7
12,3,5,33
12,3,72,1
12,3,74,1
12,3,432,4
14,0,2,5
14,0,12,5
14,0,14,8
14,0,432,1
14,0,446,1
14,0,1080,1
14,0,1094,1
14,1,2,5
14,1,12,3
14,1,14,7
14,1,74,1
14,1,84,1
14,1,86,2
14,1,192,1
14,2,72,1
14,2,84,1
14,2,432,3
14,2,1295,5
14,3,432,4
14,3,1295,5
17,0,5,29
17,0,17,105
17,0,1085,6
17,0,1097,9
17,1,5,24
17,1,17,79
17,1,185,1
17,1,197,1
17,2,72,3
17,2,84,1
17,2,432,29
