state,action,next-state,count
0,0,0,209
0,0,2,12
0,0,12,8
0,0,14,2
0,0,432,40
0,0,434,2
0,0,444,1
0,0,1080,20
0,1,0,177
0,1,2,8
0,1,12,13
0,1,14,1
0,1,72,8
0,1,74,1
0,1,180,3
0,1,192,1
0,1,194,1
0,1,432,2
0,2,0,266
0,2,2,2
0,2,6,31
0,2,12,44
0,2,14,1
0,2,18,3
0,2,72,10
0,2,84,5
0,2,432,14
0,2,434,1
0,2,444,4
0,3,0,84
0,3,2,13
0,3,5,100
0,3,12,1
0,3,72,6
0,3,74,1
0,3,432,11
0,3,434,1
2,0,0,8
2,0,2,36
2,0,14,3
2,0,434,3
2,1,0,16
2,1,2,35
2,1,12,2
2,1,14,5
2,1,72,4
2,1,74,10
2,1,180,1
2,1,182,3
2,2,0,22
2,2,6,2
2,2,12,7
2,2,432,7
2,3,72,5
2,3,74,2
2,3,432,11
2,3,444,1
2,3,1295,16
5,0,5,122
5,0,17,31
5,0,1085,2
5,1,5,153
5,1,17,10
5,1,185,13
5,2,0,206
5,2,12,30
5,2,72,8
5,2,84,5
5,2,432,23
5,2,444,9
5,3,5,141
5,3,17,6
6,0,6,52
6,0,8,10
6,0,18,11
6,0,20,5
6,0,1086,1
6,0,1098,4
6,1,6,32
6,1,186,1
6,2,1295,6
6,3,0,7
6,3,432,1
8,0,8,2
8,0,20,6
8,1,6,2
8,1,8,6
8,1,20,1
8,2,1295,4
8,3,432,2
8,3,1295,1
12,0,0,10
12,0,2,3
12,0,12,39
12,0,14,4
12,0,432,2
12,0,444,12
12,0,1092,1
12,1,0,13
12,1,2,1
12,1,12,36
12,1,72,4
12,1,84,5
12,1,180,1
12,1,192,1
12,1,194,1
12,2,72,6
12,2,84,4
12,2,432,7
12,2,446,1
12,2,1295,35
12,3,0,15
12,3,2,3
12,3,5,22
12,3,72,1
12,3,74,2
12,3,432,5
14,0,0,3
14,0,2,7
14,0,12,2
14,0,14,21
14,0,434,2
14,0,446,1
14,0,1080,1
14,0,1082,2
14,0,1092,1
14,0,1094,2
14,1,2,3
14,1,12,5
14,1,14,10
14,1,86,2
14,1,194,1
14,2,84,1
14,2,432,1
14,2,1295,7
14,3,72,2
14,3,74,1
14,3,432,2
14,3,1295,9
17,0,5,21
17,0,17,67
17,0,1085,2
17,1,5,16
17,1,17,68
17,1,185,1
17,1,197,1
17,2,72,3
17,2,84,1
17,2,432,41
17,2,444,17
17,2,1295,56
17,3,5,1
17,3,17,107
18,0,8,1
18,0,18,5
18,0,20,4
18,0,1086,1
18,0,1098,2
18,1,6,3
18,1,18,4
18,2,330,3
18,2,690,6
18,2,702,5
18,2,762,4
18,2,774,2
18,3,2,2
18,3,432,1
20,0,6,1
20,0,8,2
20,0,20,5
20,1,6,1
20,1,18,3
20,1,20,5
20,2,330,3
20,2,342,2
20,2,690,6
20,2,702,2
20,2,762,1
20,2,774,2
20,3,432,1
20,3,1295,1
72,0,0,9
72,0,2,1
72,0,12,1
72,0,72,5
72,0,74,2
72,0,84,1
72,0,1080,1
72,0,1152,1
72,1,72,7
72,1,84,1
72,1,180,1
72,1,1295,13
72,2,0,5
72,2,2,7
72,2,6,1
72,2,14,2
72,2,72,2
72,2,434,2
72,2,446,2
72,2,1295,1
72,3,5,4
72,3,12,7
72,3,14,1
72,3,444,2
72,3,1295,2
74,0,0,1
74,0,2,2
74,0,12,1
74,0,72,1
74,0,74,6
74,1,74,2
74,1,1295,5
74,2,2,2
74,2,14,4
74,2,86,1
74,2,434,1
74,2,1295,1
74,3,444,3
74,3,446,1
74,3,1295,3
84,0,0,1
84,0,12,2
84,0,72,4
84,0,74,1
84,0,84,5
84,0,86,1
84,1,72,1
84,1,84,1
84,1,1295,4
84,2,434,2
84,2,1295,6
84,3,0,1
84,3,2,1
84,3,5,3
84,3,12,1
84,3,444,1
86,0,2,1
86,0,14,2
86,0,74,1
86,0,86,3
86,1,86,2
86,1,1295,2
86,2,434,1
86,2,1295,3
86,3,444,2
86,3,1295,3
180,0,72,1
180,0,432,2
180,1,180,2
180,1,182,1
180,1,612,2
180,2,180,2
180,2,192,1
180,2,624,1
180,3,180,1
180,3,182,2
180,3,185,3
180,3,192,1
182,0,0,1
182,0,2,3
182,1,182,5
182,2,612,1
182,3,624,1
185,0,5,7
185,0,17,3
185,1,185,9
185,2,180,4
185,2,192,4
185,3,185,10
186,0,6,1
192,0,12,2
192,0,84,1
192,0,432,1
192,1,192,3
192,2,192,1
192,2,1295,2
192,3,180,2
192,3,185,1
192,3,194,1
194,0,14,2
194,1,194,2
194,2,192,1
194,2,1295,1
194,3,1295,2
197,0,17,1
197,1,197,1
197,2,624,1
197,3,197,3
330,0,1295,2
330,1,702,1
330,1,762,4
330,2,1295,2
330,3,18,1
330,3,20,2
331,3,1295,1
333,2,1295,1
333,3,1206,1
342,0,1295,1
342,1,762,1
342,1,774,1
342,2,345,1
342,2,693,1
342,2,705,1
342,3,20,1
343,1,705,1
345,0,331,1
345,1,765,1
345,1,777,1
345,2,693,1
345,3,702,1
432,0,432,13
432,0,434,1
432,0,1295,20
432,1,0,16
432,1,12,4
432,1,180,1
432,1,432,25
432,1,434,1
432,1,444,1
432,1,612,1
432,2,0,4
432,2,2,48
432,2,6,1
432,2,8,3
432,2,12,3
432,2,14,21
432,2,20,2
432,2,74,1
432,2,84,1
432,2,86,6
432,2,432,1
432,2,434,5
432,2,444,1
432,2,1295,8
432,3,0,1
432,3,2,1
432,3,5,1
432,3,12,5
432,3,14,2
432,3,17,33
432,3,84,2
432,3,86,2
432,3,1295,3
434,0,432,1
434,0,434,3
434,0,1295,2
434,1,2,4
434,1,14,2
434,1,432,1
434,1,434,1
434,2,0,2
434,2,2,3
434,2,12,2
434,2,18,1
434,3,432,2
434,3,1295,3
444,0,444,5
444,0,1295,11
444,1,0,4
444,1,12,5
444,1,432,7
444,1,444,10
444,1,446,1
444,2,74,3
444,2,86,3
444,2,434,1
444,2,444,1
444,2,1295,15
444,3,0,1
444,3,5,1
444,3,12,1
444,3,17,11
444,3,84,1
444,3,1295,1
446,0,444,1
446,0,1295,1
446,1,14,1
446,1,446,1
446,2,74,1
446,3,84,1
446,3,1295,1
612,0,432,1
612,1,612,1
612,2,180,1
612,2,194,1
612,3,194,1
624,0,1295,1
624,1,192,1
624,3,197,1
690,0,762,5
690,0,1194,1
690,1,690,1
690,1,1295,2
690,2,1295,2
690,3,18,4
690,3,20,2
691,2,1295,1
693,0,703,1
693,1,1295,1
693,3,330,1
693,3,774,1
702,0,774,4
702,1,1295,1
702,2,333,1
702,2,345,2
702,2,705,1
702,2,765,1
702,3,18,4
703,3,1295,1
705,0,343,1
705,1,693,1
705,1,705,1
705,1,1295,1
705,2,691,1
705,3,330,1
705,3,705,1
762,0,330,4
762,0,342,1
762,1,690,3
762,1,702,2
762,2,1295,2
762,3,18,2
762,3,20,1
765,0,333,1
765,0,345,1
774,0,342,4
774,1,702,2
774,2,345,1
774,2,693,1
774,2,705,1
774,3,18,1
774,3,20,1
777,2,705,1
1080,0,1080,17
1080,0,1082,2
1080,0,1092,2
1080,0,1295,3
1080,1,0,6
1080,2,1080,21
1080,2,1086,3
1080,2,1092,3
1080,2,1098,5
1080,2,1295,1
1080,3,1080,25
1080,3,1085,7
1080,3,1152,1
1080,3,1295,1
1082,0,1082,4
1082,1,2,1
1082,1,14,1
1082,2,1080,2
1082,3,1295,1
1085,0,1085,9
1085,0,1097,1
1085,1,5,2
1085,1,17,2
1085,2,1080,4
1085,2,1092,1
