state,action,next-state,count
0,0,0,192
0,0,2,16
0,0,12,18
0,0,14,6
0,0,432,46
0,0,1080,7
0,0,1295,1
0,1,0,214
0,1,2,13
0,1,12,23
0,1,14,1
0,1,72,21
0,1,84,2
0,1,180,12
0,1,182,1
0,1,192,1
0,2,0,276
0,2,6,34
0,2,12,62
0,2,18,8
0,2,72,15
0,2,84,6
0,2,432,12
0,2,444,3
0,3,0,69
0,3,2,10
0,3,5,91
0,3,72,11
0,3,74,1
0,3,432,5
2,0,0,10
2,0,2,33
2,0,14,5
2,0,432,3
2,0,434,4
2,0,1082,1
2,1,0,12
2,1,2,51
2,1,12,1
2,1,14,4
2,1,72,4
2,1,74,9
2,1,84,2
2,1,86,2
2,1,180,2
2,1,182,5
2,1,194,1
2,2,0,24
2,2,6,3
2,2,12,16
2,2,18,3
2,2,72,2
2,2,432,4
2,2,444,1
2,3,72,4
2,3,74,2
2,3,432,15
2,3,434,1
2,3,1295,19
5,0,5,142
5,0,17,41
5,0,1085,3
5,1,5,173
5,1,17,8
5,1,185,8
5,2,0,215
5,2,12,42
5,2,72,11
5,2,84,1
5,2,432,21
5,2,444,12
5,3,5,170
5,3,17,6
6,0,6,53
6,0,8,10
6,0,18,13
6,0,20,4
6,0,1086,4
6,0,1098,6
6,1,6,29
6,1,18,1
6,1,186,1
6,2,1295,5
6,3,0,7
6,3,2,2
6,3,432,1
6,3,434,1
8,0,6,2
8,0,8,11
8,0,20,7
8,1,6,2
8,1,8,12
8,1,18,1
8,1,200,1
8,2,1295,3
8,3,432,3
8,3,434,1
12,0,0,15
12,0,2,8
12,0,12,54
12,0,14,8
12,0,432,2
12,0,444,18
12,0,1080,2
12,0,1092,1
12,1,0,33
12,1,12,42
12,1,14,6
12,1,72,5
12,1,84,11
12,1,180,3
12,1,192,5
12,1,194,1
12,2,72,6
12,2,84,7
12,2,432,3
12,2,444,1
12,2,446,1
12,2,1295,34
12,3,0,15
12,3,2,11
12,3,5,30
12,3,72,1
12,3,74,3
12,3,432,6
14,0,0,1
14,0,2,9
14,0,12,3
14,0,14,6
14,0,434,1
14,1,0,1
14,1,2,4
14,1,12,6
14,1,14,13
14,1,72,1
14,1,74,1
14,1,84,1
14,1,86,3
14,1,192,1
14,1,194,2
14,2,72,5
14,2,432,5
14,2,1295,3
14,3,72,1
14,3,74,2
14,3,86,1
14,3,432,7
14,3,1295,10
17,0,5,28
17,0,17,68
17,0,1085,2
17,0,1097,1
17,1,5,27
17,1,17,71
17,1,185,2
17,2,72,1
17,2,84,2
17,2,432,37
17,2,444,23
17,2,1295,50
17,3,5,2
17,3,17,96
18,0,6,4
18,0,8,2
18,0,18,12
18,0,20,7
18,0,1086,2
18,0,1098,3
18,1,6,3
18,1,18,12
18,2,330,1
18,2,342,3
18,2,690,4
18,2,762,3
18,2,1295,2
18,3,0,4
18,3,72,1
20,0,8,1
20,0,18,2
20,0,20,4
20,0,1100,1
20,1,6,1
20,1,8,2
20,1,20,2
20,1,200,1
20,2,330,4
20,2,342,1
20,2,690,5
20,2,702,2
20,2,762,5
20,2,774,3
20,3,432,2
72,0,0,12
72,0,12,2
72,0,72,7
72,0,84,1
72,0,1080,1
72,1,72,3
72,1,74,1
72,1,180,1
72,1,1295,10
72,2,0,6
72,2,2,16
72,2,6,2
72,2,12,2
72,2,14,3
72,2,18,1
72,2,74,1
72,2,84,1
72,2,434,3
72,2,1295,2
72,3,0,1
72,3,5,8
72,3,12,11
72,3,14,4
72,3,84,1
72,3,444,4
72,3,1295,1
74,0,2,5
74,0,14,1
74,0,72,1
74,0,74,5
74,0,1080,1
74,0,1082,1
74,0,1152,1
74,1,74,2
74,1,180,1
74,1,1295,5
74,2,0,1
74,2,2,5
74,2,14,2
74,2,434,1
74,2,1295,1
74,3,444,5
74,3,1295,5
84,0,0,2
84,0,12,6
84,0,14,1
84,0,72,1
84,0,84,5
84,0,86,1
84,1,84,7
84,1,1295,5
84,2,72,1
84,2,86,1
84,2,446,1
84,2,1295,8
84,3,5,2
84,3,12,7
84,3,444,1
84,3,1295,1
86,0,2,1
